"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,1,"2024-12-01",2,-1.9631,0.0447,0.019,-1.9651
"catch",2,1,"2024-12-01",3,-2.2805,0.0498,0.021,-2.2829
"catch",3,1,"2024-12-01",0,-0.6883,0.0789,-0.039,-0.6946
"catch",4,1,"2024-12-01",6,-3.4059,0.2307,0.079,-3.4592
"catch",5,1,"2024-12-01",8,-3.2806,0.1317,0.031,-3.298
"catch",6,1,"2024-12-01",4,-3.3485,0.2577,0.068,-3.415
"catch",7,1,"2024-12-01",4,-3.3485,0.2577,0.068,-3.415
"catch",8,1,"2024-12-01",7,-2.9964,0.047,0.036,-2.9986
"catch",9,1,"2024-12-01",4,-2.8953,0.1459,-0.008,-2.9167
"catch",10,1,"2024-12-01",4,-2.636,0.1055,0.022,-2.6472
"catch",11,1,"2024-12-01",4,-3.3485,0.2577,0.068,-3.415
"catch",12,1,"2024-12-01",12,-4.1491,0.2888,0.124,-4.2329
"catch",13,1,"2024-12-01",0,-0.6883,0.0789,-0.039,-0.6946
"catch",14,1,"2024-12-01",12,-3.5204,0.0719,0.058,-3.5256
"catch",15,1,"2024-12-01",2,-1.9631,0.0447,0.019,-1.9651
"catch",16,1,"2024-12-01",0,-0.6883,0.0789,-0.039,-0.6946
"catch",17,1,"2024-12-01",5,-2.6946,0.043,0.045,-2.6964
"catch",18,1,"2024-12-01",3,-2.3822,0.0866,0.011,-2.3898
"catch",19,1,"2024-12-01",0,-1.2231,0.0914,0.04,-1.2314
"catch",20,1,"2024-12-01",0,-0.6883,0.0789,-0.039,-0.6946
"catch",21,1,"2024-12-01",1,-1.7199,0.1058,-0.037,-1.7311
"catch",22,1,"2024-12-01",3,-2.678,0.1654,0.008,-2.7054
"catch",23,1,"2024-12-01",1,-1.7199,0.1058,-0.037,-1.7311
"catch",24,1,"2024-12-01",0,-1.3482,0.0919,0.022,-1.3566
"catch",25,1,"2024-12-01",0,-1.2231,0.0914,0.04,-1.2314
"catch",26,1,"2024-12-01",0,-1.0267,0.0907,-0.038,-1.0349
"catch",27,1,"2024-12-01",3,-2.3822,0.0866,0.011,-2.3898
"catch",28,1,"2024-12-01",4,-2.636,0.1055,0.022,-2.6472
"catch",29,1,"2024-12-01",0,-0.6883,0.0789,-0.039,-0.6946
"catch",30,1,"2024-12-01",1,-1.4752,0.0354,0.03,-1.4765
"catch",31,1,"2024-12-01",1,-2.6668,0.233,0.087,-2.7212
"catch",32,2,"2024-12-02",0,-1.1807,0.0763,-0.093,-1.1866
"catch",33,3,"2024-12-03",1,-1.5437,0.0486,0.07,-1.5461
"catch",34,3,"2024-12-03",3,-2.2626,0.0354,-0.034,-2.2639
"catch",35,3,"2024-12-03",6,-3.0736,0.1087,0.02,-3.0854
"catch",36,3,"2024-12-03",0,-0.8364,0.0667,-0.083,-0.8409
"catch",37,3,"2024-12-03",11,-3.5862,0.1074,0.047,-3.5977
"catch",38,3,"2024-12-03",10,-3.4282,0.0869,0.037,-3.4358
"catch",39,3,"2024-12-03",0,-1.1807,0.0763,-0.093,-1.1866
"catch",40,3,"2024-12-03",4,-2.5108,0.0438,0.115,-2.5128
"catch",41,3,"2024-12-03",3,-2.2626,0.0354,-0.034,-2.2639
"catch",42,3,"2024-12-03",6,-3.0736,0.1087,0.02,-3.0854
"catch",43,3,"2024-12-03",5,-2.7381,0.0532,0.021,-2.7409
"catch",44,4,"2024-12-04",6,-3.0736,0.1087,0.02,-3.0854
"catch",45,4,"2024-12-04",3,-2.2626,0.0354,-0.034,-2.2639
"catch",46,4,"2024-12-04",2,-2.055,0.0606,0.072,-2.0586
"catch",47,4,"2024-12-04",12,-3.7479,0.1291,0.039,-3.7646
"catch",48,4,"2024-12-04",6,-3.0736,0.1087,0.02,-3.0854
"catch",49,4,"2024-12-04",12,-3.7479,0.1291,0.039,-3.7646
"catch",50,4,"2024-12-04",8,-3.1274,0.0522,0.111,-3.1301
"catch",51,4,"2024-12-04",2,-2.2926,0.0979,0.037,-2.3022
"catch",52,4,"2024-12-04",3,-2.5616,0.0943,0.044,-2.5705
"catch",53,4,"2024-12-04",5,-3.4934,0.2008,0.031,-3.5338
"catch",54,4,"2024-12-04",2,-2.5267,0.126,-0.02,-2.5426
"catch",55,4,"2024-12-04",2,-2.055,0.0606,0.072,-2.0586
"catch",56,4,"2024-12-04",1,-1.9238,0.1058,0.012,-1.935
"catch",57,5,"2024-12-05",0,-0.8364,0.0667,-0.083,-0.8409
"catch",58,5,"2024-12-05",0,-1.1807,0.0763,-0.093,-1.1866
"catch",59,5,"2024-12-05",7,-3.0576,0.0698,0.048,-3.0625
"catch",60,5,"2024-12-05",1,-1.9238,0.1058,0.012,-1.935
"catch",61,5,"2024-12-05",3,-2.3884,0.0669,0.04,-2.3929
"catch",62,5,"2024-12-05",8,-3.1274,0.0522,0.111,-3.1301
"catch",63,5,"2024-12-05",3,-2.2626,0.0354,-0.034,-2.2639
"catch",64,5,"2024-12-05",1,-2.2727,0.1441,-0.053,-2.2935
"catch",65,5,"2024-12-05",1,-1.5437,0.0486,0.07,-1.5461
"catch",66,5,"2024-12-05",2,-2.2926,0.0979,0.037,-2.3022
"catch",67,6,"2024-12-06",3,-2.4308,0.083,-0.02,-2.4377
"catch",68,6,"2024-12-06",0,-0.8364,0.0667,-0.083,-0.8409
"catch",69,6,"2024-12-06",1,-1.9238,0.1058,0.012,-1.935
"catch",70,6,"2024-12-06",1,-1.5437,0.0486,0.07,-1.5461
"catch",71,6,"2024-12-06",6,-3.0736,0.1087,0.02,-3.0854
"catch",72,6,"2024-12-06",12,-3.7479,0.1291,0.039,-3.7646
"catch",73,6,"2024-12-06",17,-4.0367,0.1223,0.078,-4.0517
"catch",74,6,"2024-12-06",4,-2.5108,0.0438,0.115,-2.5128
"catch",75,6,"2024-12-06",4,-2.6371,0.0708,0.038,-2.6422
"catch",76,6,"2024-12-06",2,-2.2926,0.0979,0.037,-2.3022
"catch",77,6,"2024-12-06",4,-2.5108,0.0438,0.115,-2.5128
"catch",78,7,"2024-12-07",5,-3.0751,0.149,0.004,-3.0973
"catch",79,7,"2024-12-07",6,-2.8635,0.0456,0.064,-2.8656
"catch",80,7,"2024-12-07",0,-0.996,0.0746,-0.072,-1.0016
"catch",81,7,"2024-12-07",1,-1.6834,0.0821,0.078,-1.6901
"catch",82,10,"2024-12-10",0,-1.2005,0.0774,-0.103,-1.2065
"catch",83,10,"2024-12-10",2,-2.3243,0.1056,0.022,-2.3355
"catch",84,10,"2024-12-10",1,-2.3138,0.1541,0.073,-2.3376
"catch",85,10,"2024-12-10",8,-3.1193,0.0493,0.033,-3.1217
"catch",86,10,"2024-12-10",1,-1.5588,0.0532,-0.075,-1.5616
"catch",87,10,"2024-12-10",4,-2.6606,0.0766,-0.055,-2.6664
"catch",88,10,"2024-12-10",4,-2.5041,0.0413,0.055,-2.5058
"catch",89,10,"2024-12-10",0,-1.2005,0.0774,-0.103,-1.2065
"catch",90,10,"2024-12-10",0,-0.8573,0.0689,-0.151,-0.8621
