"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.590909090909091,1,0.510296444332719,0.252950095287162,44,44
"osp",0.5,1,0.500714356318393,0.285529753501018,18,18
"catch",0.444444444444444,1,0.543555898596689,0.291820886186043,18,18
