"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,0,0.993653465069938,8.914,9,496.664,0.0116009363065168,0.894943358357849,FALSE
2,2500,2,0.985265845505822,7.9988,8,254.918,0.0174330487251643,0.896249567079499,FALSE
3,2500,0,0.989819786263407,8,8,255,0.0144406593635955,0.88669360441962,FALSE
4,2500,0,0.991956889712102,8,8,255,0.0130487279673672,0.874167810434027,FALSE
