"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,-0.134133597852805,-0.749733722664442,0.490638098174463,0.4241746668051,-0.0300100494792535,0.907124627973948
2,"2024-12-02","2024-12-08",7,-0.292518839794392,-0.776210608980451,0.180266843905003,0.363930956995928,-0.0857242425750948,0.771343516946452
3,"2024-12-09","2024-12-15",7,-0.323146373354084,-0.796048414366968,0.147055484650729,0.409627496185812,-0.044443439057627,0.826052917254223
4,"2024-12-16","2024-12-22",7,-0.379511800052314,-0.890411810234447,0.136189194917643,0.32657311607877,-0.140126294607787,0.786708347840861
5,"2024-12-23","2024-12-29",7,0.00770465641098385,-0.4781836445212,0.485397299796578,0.151523516899126,-0.294989246009308,0.571894971106517
6,"2024-12-30","2024-12-31",2,0.0341250778825448,-0.557440323451322,0.646685058686186,0.352287030080172,-0.149828217367032,0.781845121548294
7,"2025-01-01","2025-01-05",5,-6.01529434369925e-05,-0.504723607357524,0.520342511409223,-0.026314047546787,-0.514810917587985,0.406964593741494
8,"2025-01-06","2025-01-12",7,0.0987802850423511,-0.376964026193994,0.569428717075064,-0.436026146079528,-0.905655083276737,-0.0238937380734442
9,"2025-01-13","2025-01-19",7,-0.0151217415118179,-0.503355908635168,0.484046412886842,-0.33129794378485,-0.821908351581544,0.101489335057688
10,"2025-01-20","2025-01-26",7,-0.587378729175067,-1.08164343946601,-0.0779468770875691,-0.498291907528907,-1.02671134771742,-0.0274712971621433
11,"2025-01-27","2025-02-02",7,-0.425725070946679,-0.922774532130531,0.0916094775937639,-0.504853840660431,-1.0191343944803,-0.0491391872074639
12,"2025-02-03","2025-02-09",7,-0.69572808323517,-1.24367906848652,-0.178778118160072,-0.615353250646604,-1.1622856264367,-0.138322205395839
13,"2025-02-10","2025-02-16",7,-0.448707220663651,-0.956705398272796,0.0634647686419892,-0.666719217867389,-1.2514306286455,-0.162536287225218
14,"2025-02-17","2025-02-23",7,-0.438811066320439,-0.958453680309571,0.0768350139205116,-0.55051440374279,-1.13672842595148,-0.0370451380344539
15,"2025-02-24","2025-03-02",7,-0.229178114320194,-0.732695685575107,0.265132786599791,-0.428611049827026,-0.898622650331715,-0.0404307855098293
16,"2025-03-03","2025-03-09",7,-0.740368753593405,-1.16292322827065,-0.314746725734911,-0.517868467105965,-1.03308047271668,-0.0621407741198208
17,"2025-03-10","2025-03-16",7,-0.70613145556421,-1.14263969254089,-0.278276145429011,-0.356472339758969,-0.894297193386665,0.113900624520444
18,"2025-03-17","2025-03-23",7,-0.698849404635562,-1.12330766163187,-0.277662994339439,-0.370905631782483,-0.888690318166866,0.0866246011696409
19,"2025-03-24","2025-03-30",7,-0.0395690942786819,-0.465173797515713,0.389416911742005,-0.181389402673898,-0.668906237278356,0.256210393547534
20,"2025-03-31","2025-04-06",7,0.239036019034801,-0.180289252091708,0.662855429900025,-0.511076611437598,-1.0156650050151,-0.0696971453956281
21,"2025-04-07","2025-04-13",7,0.216160367950301,-0.238091843707774,0.692007417276287,-0.224446664607679,-0.764644769509594,0.234779199103203
22,"2025-04-14","2025-04-20",7,0.200610832995762,-0.284895296348396,0.692935904904634,0.0885729901693978,-0.380454757687568,0.501270233103102
23,"2025-04-21","2025-04-27",7,-0.0403636097173427,-0.494615640138228,0.421287235479452,0.166028899257916,-0.330808082310738,0.625217313175926
24,"2025-04-28","2025-05-04",7,0.198489942234128,-0.21118928021684,0.59420089377727,-0.248711469090647,-0.690245374630823,0.166312595182882
25,"2025-05-05","2025-05-11",7,-0.405600778858072,-1.0781194242193,0.204777723197402,0.127102243750913,-0.425708895406415,0.669760941680831
26,"2025-05-12","2025-05-18",7,0.0185562024305279,-0.392327352802504,0.434006195234029,0.283824614314671,-0.188929339126268,0.684569199857512
27,"2025-05-19","2025-05-25",7,0.0915329981063184,-0.345178264442732,0.520635623641163,0.116317316596421,-0.352373741164479,0.542109134783473
28,"2025-05-26","2025-06-01",7,-0.0353010326353078,-0.694867492430966,0.6469359544558,0.0264375639922688,-0.584317493251395,0.637143476898624
29,"2025-06-02","2025-06-08",7,-0.152754551726929,-0.584984271244846,0.281894757187201,-0.0517439748935062,-0.529774977046256,0.4045567786804
30,"2025-06-09","2025-06-15",7,0.0485996024949711,-0.61329630379842,0.717832413105141,0.104443632828317,-0.526961540301773,0.730935829898316
31,"2025-06-16","2025-06-22",7,0.259771005400053,-0.208551012817081,0.748961009138749,0.303470448439475,-0.183099210923334,0.768394939292602
32,"2025-06-23","2025-06-29",7,0.365800290461433,-0.306991307116169,1.07116351346123,0.0910455666173464,-0.541551070267108,0.708700664453239
33,"2025-06-30","2025-07-06",7,0.560738106909488,0.111029239319667,1.04061131809355,-0.0881837169179619,-0.613375885883424,0.405469011874385
34,"2025-07-07","2025-07-13",7,0.443359425245665,-0.245588236738275,1.13036178383718,0.0247397919182941,-0.590218577767138,0.650982941827053
35,"2025-07-14","2025-07-20",7,0.43568540884528,0.00942305710793759,0.89462512606082,0.163702582479262,-0.308746309453053,0.611122587012693
36,"2025-07-21","2025-07-27",7,0.471582161091399,-0.0121383004104857,0.995911919598907,0.170937107920616,-0.374548238923751,0.700091116090472
37,"2025-07-28","2025-08-03",7,0.458080328928705,0.0475915551823231,0.871383859746308,0.173541006401128,-0.281759369086446,0.587528297670268
38,"2025-08-04","2025-08-10",7,0.479633957123675,0.0242638519890312,0.944345808144389,0.260220231935175,-0.202902653502977,0.694073502154602
39,"2025-08-11","2025-08-17",7,0.319038638818129,-0.0815043823632694,0.745118304296372,0.179265337132595,-0.3051398114634,0.605299118309812
40,"2025-08-18","2025-08-24",7,0.716752083628555,0.250203357569243,1.19282137191122,-0.0765627063993282,-0.569564914036701,0.378382693923028
41,"2025-08-25","2025-08-31",7,0.38545981550465,-0.0297564610564262,0.80582951732913,-0.191086734879123,-0.64868124297967,0.216850457894689
42,"2025-09-01","2025-09-07",7,0.153374843223125,-0.269279487930201,0.584498512449227,0.117777600371841,-0.335696958812062,0.524423396078226
43,"2025-09-08","2025-09-14",7,0.207221234122921,-0.200631328292749,0.623287627240715,0.436796793712412,-0.0116305016831552,0.840475331926884
44,"2025-09-15","2025-09-15",1,0.130551342885582,-0.600987821693059,0.847433963322591,0.285467052721466,-0.365639323908811,0.920321951248258
