"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.7574,0.1205,0.051,-3.7719
"gear",2,3,"2024-09-18",29,-3.7286,0.1219,0.107,-3.7435
"gear",3,4,"2024-09-19",55,-5.0468,0.4118,0.099,-5.2172
"gear",4,5,"2024-09-20",29,-3.7286,0.1219,0.107,-3.7435
"gear",5,6,"2024-09-21",48,-4.3187,0.1956,0.182,-4.3573
"gear",6,9,"2024-09-24",50,-4.7322,0.3284,0.075,-4.8404
"gear",7,10,"2024-09-25",13,-3.8767,0.335,0.151,-3.9906
"gear",8,12,"2024-09-27",34,-3.898,0.1314,0.071,-3.9153
"gear",9,13,"2024-09-28",79,-4.8311,0.2396,0.205,-4.8894
"gear",10,16,"2024-10-01",30,-3.7568,0.1218,0.12,-3.7717
"gear",11,18,"2024-10-03",45,-4.5118,0.2785,0.312,-4.5903
"gear",12,19,"2024-10-04",29,-3.7229,0.1206,0.077,-3.7375
"gear",13,20,"2024-10-05",72,-4.6923,0.1968,0.141,-4.7314
"gear",14,23,"2024-10-08",30,-3.7568,0.1218,0.12,-3.7717
"gear",15,24,"2024-10-09",29,-3.7229,0.1206,0.077,-3.7375
"gear",16,26,"2024-10-11",14,-3.7358,0.2802,0.149,-3.8153
"gear",17,27,"2024-10-12",62,-4.4735,0.1442,0.111,-4.4944
"gear",18,28,"2024-10-13",64,-4.5128,0.1507,0.17,-4.5357
"gear",19,30,"2024-10-15",27,-3.647,0.1144,-0.043,-3.6601
"gear",20,31,"2024-10-16",37,-4.1156,0.1736,0.227,-4.1458
"gear",21,32,"2024-10-17",43,-4.4897,0.2523,0.347,-4.5542
"gear",22,33,"2024-10-18",39,-4.2344,0.1972,0.251,-4.2736
"gear",23,34,"2024-10-19",62,-4.4916,0.16,0.171,-4.5174
"gear",24,36,"2024-10-21",29,-3.7198,0.1167,0.093,-3.7335
"gear",25,37,"2024-10-22",25,-3.5878,0.117,-0.058,-3.6015
"gear",26,38,"2024-10-23",35,-4.0036,0.1531,0.234,-4.0271
"gear",27,39,"2024-10-24",24,-3.564,0.12,-0.066,-3.5784
"gear",28,40,"2024-10-25",10,-3.927,0.3101,-0.002,-4.024
"gear",29,41,"2024-10-26",36,-4.2126,0.2366,0.039,-4.2689
"gear",30,42,"2024-10-27",18,-4.7827,0.4948,0.222,-5.0324
"gear",31,45,"2024-10-30",18,-3.4463,0.1668,0.138,-3.4742
"gear",32,46,"2024-10-31",12,-3.6031,0.2737,0.173,-3.6783
"gear",33,47,"2024-11-01",33,-3.9805,0.2097,0.233,-4.0254
"gear",34,48,"2024-11-02",79,-5.0842,0.4498,0.381,-5.3034
"gear",35,51,"2024-11-05",8,-3.9787,0.3969,0.2,-4.1374
"gear",36,52,"2024-11-06",17,-3.4496,0.1806,0.147,-3.4823
"gear",37,53,"2024-11-07",25,-3.5889,0.1215,0.225,-3.6036
"gear",38,54,"2024-11-08",36,-4.1662,0.2649,0.243,-4.2384
"gear",39,55,"2024-11-09",22,-4.3804,0.4117,0.171,-4.5515
"gear",40,59,"2024-11-13",25,-3.5929,0.1243,0.207,-3.6084
"gear",41,60,"2024-11-14",43,-4.708,0.4642,0.282,-4.9363
"gear",42,61,"2024-11-15",46,-4.9397,0.5415,0.364,-5.2545
"gear",43,62,"2024-11-16",57,-4.4383,0.1992,0.283,-4.479
"gear",44,65,"2024-11-19",13,-3.5096,0.2508,0.168,-3.5726
"gear",45,66,"2024-11-20",0,-7.2261,1.1269,0.478,-8.5072
"gear",46,67,"2024-11-21",15,-3.4475,0.2118,0.18,-3.4923
"gear",47,68,"2024-11-22",6,-4.2477,0.4844,0.212,-4.4841
"gear",48,69,"2024-11-23",23,-4.2912,0.3929,0.249,-4.4468
"gear",49,72,"2024-11-26",26,-3.6865,0.1878,0.245,-3.7226
"gear",50,73,"2024-11-27",33,-3.8845,0.1504,0.314,-3.9072
"gear",51,75,"2024-11-29",51,-4.5169,0.5602,0.702,-4.94
"gear",52,76,"2024-11-30",123,-6.0893,0.7736,0.659,-6.747
