"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.27995899987229,0.0189370947233526,1.28009961075111,1.24296598640424,1.3170507968906,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.656351303987585,0.145204712011109,0.668506318693648,0.336127221082622,0.895592682648107,0.675,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.674614984641107,0.151780072806568,0.692304866853341,0.323307059035317,0.91642376511744,0.661,FALSE
"B1","normal(0, 1.0)",0,1,1.00473401186431,0.0658686794190371,1.00382126751527,0.876204320535638,1.1346091067593,0.934,FALSE
"B2","normal(0, 1.0)",0,1,0.0726413346982542,0.178505752860607,0.0715096732351807,-0.273053222131434,0.437758424569219,0.821,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.14698789910063,0.181330285920111,3.14590265646634,2.78403358421287,3.51807437227059,0.909,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.164710509462205,0.182982847347223,0.156147747457615,-0.178769991404578,0.580882715093516,0.909,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.323694270209074,0.0658588447614465,0.318289004891408,0.209703333301408,0.464367798073206,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.279819705468528,0.0553158638767987,0.27619604765514,0.182513104520798,0.39707193183464,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.432599858604555,0.0229766230797932,0.431829905948478,0.3900619354034,0.480185307512492,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.794526073180424,0.050700017467681,0.791957586410721,0.702382118733585,0.901321708663789,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,13.9959308687167,351.716116316796,1.97005051066241,0.085716362475949,44.475028785523,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,22.8787435928399,535.086640981812,2.05187838549542,0.0838655272755761,51.7017555234031,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.373329346079345,0.0687468881130607,-0.373852329454319,-0.507519769357016,-0.238552086252089,0.931,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.46197416796264,2.30489982334555,3.96019085969138,1.51436122600551,10.4989678626239,0.046,TRUE
"tau_bar[1]","lognormal(log(2.477), 0.100)",2.48956675138938,0.249580365423244,2.40496442953071,0.226900337029327,2.39496581622147,1.98820261832162,2.88846804051981,0.091,TRUE
