"draw","C_sum","C_expected_sum","E_sum"
6,49658,49361.3516253532,14837.2622122591
9,45575,45713.2474310893,16099.2815901921
12,62177,61828.8675547845,15751.2365680794
14,58184,58417.4768650405,19098.0135831727
17,58825,58717.6857352656,16055.0029718852
18,48029,47911.1809700823,16137.9252184852
31,58174,58265.6858891223,16598.4990060361
32,71546,71287.8844976828,20656.2200311972
39,62329,62051.7790995226,16926.7511227239
45,64064,64124.8735749697,17148.0315667628
47,53932,53490.305230318,16112.6160674496
55,43469,43266.8592971381,14150.311550718
56,47892,48135.6417439812,15287.256866872
57,67934,67800.4798511267,18528.584346484
61,50033,50159.0847818829,16640.8986904004
70,66332,65975.6301832162,17482.451287988
71,46310,46634.6011041696,15018.7228749617
74,40560,40638.8614263633,14730.0190214233
82,50046,50043.1778355114,16163.8432336533
90,51782,51669.8753814568,12272.754509869
109,47354,47556.7660743057,14655.0491665748
127,49632,49503.9593849662,15332.9885686799
128,50867,50641.0036133518,17534.8191578968
133,37566,37487.3212616299,14688.29849391
144,54149,54405.5252569442,16321.4645667853
148,45254,45261.0654813723,14287.4596516128
149,56882,56673.3545132236,16940.654892088
159,59595,59716.4672121802,16291.8975934858
162,59322,58848.6721588851,17016.1933504388
163,59391,59718.9388192286,16541.1369551276
164,45717,45485.3928980929,13930.7874387692
170,57817,57599.5835769089,17296.944966035
176,47960,48185.9102415938,15361.3362272697
178,40340,40322.4262180655,16700.0798608424
179,52459,52219.4524711849,17159.7671925917
180,60141,59897.2201353687,17287.1979194562
182,40247,40264.2097085184,13112.8925924034
189,43279,43142.447434244,17048.3792517419
197,56461,56089.7614582943,17114.0505962334
201,42073,42075.7029970154,14523.5253995105
210,58714,58529.3209010354,15688.950378958
213,54328,54658.3126255538,15835.5653507169
215,72483,72508.7766144025,19469.5554950484
224,53628,53617.8820890523,16856.8430424708
235,47730,47809.511643005,13449.7413115255
261,52565,52935.5608289235,15877.332530817
262,53225,53384.9000201814,16784.9623073034
264,41950,41911.0197436282,12811.9073044587
273,47206,47238.9091955462,14052.1810516726
276,47822,47776.8911370267,15963.9383657162
277,40021,39933.8108005629,15051.6467571423
285,38813,38768.6091138219,14067.5100533885
288,56414,56231.9009030441,17924.6787164825
290,60251,60464.5895141739,18151.0906804457
292,91519,91056.7232532371,21577.6268829451
294,70833,71142.5484377018,19720.7689271152
299,67749,68485.0886202684,18477.4194535854
302,65543,65709.4412760015,19115.9325243129
303,55592,55652.7303915969,15629.7498999758
304,55420,55349.2928646752,18853.2640809232
307,60040,60066.415668267,19154.062188754
308,46486,46622.0494393986,12544.2278951665
319,78623,78937.940330616,23339.4978943298
