"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.565916398713826,0.961414790996785,0.509179091128719,0.269692620000784,311,311
"catch",0.457904300423985,0.98122350090854,0.496476056915498,0.275734077661093,1651,1651
