"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",2.70466092204235,2.70466092204235,1.00990225429813,4.34939692351859,2.69296823830876,4397,1,FALSE,NA,"BSS"
"mu_mu_C[1]",1.22611007960529,1.22611007960529,0.929191891771531,1.44913560988828,1.21809519248518,4861,1.0004,FALSE,NA,"BSS"
"sigma_eps_E",0.616025329561461,0.616025329561461,0.439833932824856,0.853994711268317,0.624627112187975,3264,1.0002,FALSE,NA,"BSS"
"sigma_eps_C",0.205207560312601,0.205207560312601,0.0125801848487436,0.557415846440753,0.224677050456086,2208,1.0014,FALSE,NA,"BSS"
"phi_E",0.897616829978143,0.897616829978143,0.762491374422401,0.976426532104563,0.890798509416971,3525,1.0007,FALSE,NA,"BSS"
"phi_C",0.0773031090973931,0.0773031090973931,-0.746519520208586,0.800609886304506,0.0551036894477411,4356,1.0001,FALSE,NA,"BSS"
"sigma_r_E",0.790652717519007,0.790652717519007,0.678620271080025,0.921073932647087,0.793278806718557,12072,0.9997,FALSE,NA,"BSS"
"sigma_r_C",0.817523325217961,0.817523325217961,0.692421793490226,0.954860511364024,0.818946442485869,7889,1.0005,FALSE,NA,"BSS"
"r_E",1.59966286876672,1.59966286876672,1.17872099101628,2.17143256156106,1.61842974745456,11936,0.9997,FALSE,NA,"BSS"
"r_C",1.49623460482428,1.49623460482428,1.09678154332455,2.08573218570159,1.52170101986434,7401,1.0005,FALSE,NA,"BSS"
"sigma_mu_E",2.01885041675974,2.01885041675974,0.0753594709390646,54.6332394552864,15.1576158354229,5703,1.0001,FALSE,NA,"BSS"
"sigma_mu_C",2.02482631698367,2.02482631698367,0.0742192265536965,50.7366541416205,14.3717284848453,9185,1,FALSE,NA,"BSS"
"sigma_IE",NA,0.138782477500557,0.0052541465053544,0.743366215598658,0.200765718458987,14229,0.9999,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
