"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.429,0.6467,0.05888,0.10797,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.429,0.9145,0.05888,0.10797,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.429,0.3802,0.05888,0.10797,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.429,0.1129,0.05888,0.10797,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.429,0.0294,0.05888,0.10797,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.429,0.3802,0.05888,0.10797,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.429,0.6467,0.05888,0.10797,TRUE,TRUE
"trailer",13,"2024-09-28",12,9.359,0.7386,0.01531,0.02867,TRUE,TRUE
"trailer",16,"2024-10-01",7,3.627,0.8902,0.08497,0.143,FALSE,TRUE
"trailer",18,"2024-10-03",4,3.627,0.6253,0.08497,0.143,TRUE,TRUE
"trailer",19,"2024-10-04",5,3.627,0.7437,0.08497,0.143,TRUE,TRUE
"trailer",20,"2024-10-05",12,7.632,0.8378,0.02321,0.04227,FALSE,TRUE
"trailer",23,"2024-10-08",0,3.627,0.0425,0.08497,0.143,FALSE,TRUE
"trailer",24,"2024-10-09",3,3.627,0.477,0.08497,0.143,TRUE,TRUE
"trailer",26,"2024-10-11",3,3.627,0.477,0.08497,0.143,TRUE,TRUE
"trailer",27,"2024-10-12",9,7.632,0.6758,0.02321,0.04227,TRUE,TRUE
"trailer",28,"2024-10-13",7,7.632,0.517,0.02321,0.04227,TRUE,TRUE
"trailer",30,"2024-10-15",2,0.932,0.8368,0.44438,0.31826,FALSE,TRUE
"trailer",31,"2024-10-16",2,0.932,0.8368,0.44438,0.31826,FALSE,TRUE
"trailer",32,"2024-10-17",2,0.932,0.8368,0.44438,0.31826,FALSE,TRUE
"trailer",33,"2024-10-18",1,0.932,0.6035,0.44438,0.31826,TRUE,TRUE
"trailer",34,"2024-10-19",0,1.989,0.1112,0.22241,0.26262,FALSE,TRUE
"trailer",36,"2024-10-21",1,0.932,0.6035,0.44438,0.31826,TRUE,TRUE
"trailer",37,"2024-10-22",0,0.932,0.2222,0.44438,0.31826,FALSE,TRUE
"trailer",38,"2024-10-23",0,0.932,0.2222,0.44438,0.31826,FALSE,TRUE
"trailer",39,"2024-10-24",2,0.932,0.8368,0.44438,0.31826,FALSE,TRUE
"trailer",40,"2024-10-25",0,0.932,0.2222,0.44438,0.31826,FALSE,TRUE
"trailer",41,"2024-10-26",1,1.989,0.3537,0.22241,0.26262,TRUE,TRUE
"trailer",45,"2024-10-30",1,1.149,0.5447,0.38949,0.31044,TRUE,TRUE
"trailer",47,"2024-11-01",2,1.149,0.7832,0.38949,0.31044,FALSE,TRUE
"trailer",51,"2024-11-05",0,1.149,0.1947,0.38949,0.31044,FALSE,TRUE
"trailer",52,"2024-11-06",1,1.149,0.5447,0.38949,0.31044,TRUE,TRUE
"trailer",53,"2024-11-07",4,1.149,0.9587,0.38949,0.31044,FALSE,TRUE
"trailer",54,"2024-11-08",1,1.149,0.5447,0.38949,0.31044,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.456,0.0923,0.1847,0.23081,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.205,0.4164,0.83276,0.13699,TRUE,TRUE
"trailer",72,"2024-11-26",1,1.065,0.5967,0.4542,0.28499,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.214,0.587,0.25202,0.24573,TRUE,TRUE
"osp",3,"2024-09-18",23,13.704,0.8402,0.02395,0.03269,FALSE,TRUE
"osp",4,"2024-09-19",11,13.172,0.5241,0.02527,0.03466,TRUE,TRUE
"osp",5,"2024-09-20",8,12.923,0.39,0.02612,0.03567,TRUE,TRUE
"osp",6,"2024-09-21",53,28.914,0.8737,0.00956,0.01193,FALSE,TRUE
"osp",7,"2024-09-22",58,28.974,0.8999,0.00943,0.01179,FALSE,TRUE
"osp",11,"2024-09-26",8,13.016,0.3877,0.02576,0.03531,TRUE,TRUE
"osp",12,"2024-09-27",5,12.939,0.2311,0.02575,0.0355,FALSE,TRUE
"osp",13,"2024-09-28",12,27.442,0.2547,0.01011,0.01278,TRUE,TRUE
"osp",14,"2024-09-29",18,27.333,0.4089,0.01011,0.01273,TRUE,TRUE
"osp",15,"2024-09-30",18,11.227,0.8216,0.03186,0.04437,FALSE,TRUE
"osp",17,"2024-10-02",5,10.717,0.3001,0.03418,0.04786,TRUE,TRUE
"osp",20,"2024-10-05",31,23.34,0.7523,0.01204,0.01572,FALSE,TRUE
"osp",24,"2024-10-09",5,10.665,0.3013,0.03445,0.04819,TRUE,TRUE
"osp",26,"2024-10-11",3,10.632,0.1716,0.03437,0.04813,FALSE,TRUE
"osp",28,"2024-10-13",9,22.349,0.2373,0.01284,0.0169,FALSE,TRUE
"osp",29,"2024-10-14",4,2.842,0.7448,0.19342,0.20424,TRUE,TRUE
"osp",30,"2024-10-15",5,2.842,0.8241,0.19216,0.20428,FALSE,TRUE
"osp",34,"2024-10-19",0,5.745,0.0442,0.08837,0.11139,FALSE,TRUE
"catch",2,"2024-09-17",0,6.54,0.1371,0.27413,0.13328,FALSE,TRUE
"catch",6,"2024-09-21",6,5.053,0.7701,0.31989,0.15189,FALSE,TRUE
