"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.519753131259657,0.266787337995489,52,52
"catch",0.436305732484076,0.982484076433121,0.505014326950772,0.290743358213738,628,628
