"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",54474.3159,108.968355988554,10785.5267835793,36188.8,46807.25,53584,61075.25,77863.025,9796.7477502019,0.999902451940414
"E_sum",16570.6986133462,24.3451849823501,2598.96882365254,11909.6519493853,14761.4088924004,16375.5930263719,18205.4222574805,22090.797654583,11396.6177544041,0.999817914568886
"C_sum_gear[1]",54474.3159,108.968355988554,10785.5267835793,36188.8,46807.25,53584,61075.25,77863.025,9796.7477502019,0.999902451940414
"B1",0.552578234507308,0.00101488392266857,0.110715211682886,0.337217332743516,0.478742750633433,0.55092447461136,0.626116878841132,0.7691254609116,11900.9558523264,1.00000360101735
"B2",0.587429288244139,0.00254449184909704,0.271891940292103,0.0744788274253934,0.401402249328486,0.581750222289317,0.767944032327045,1.13749307003198,11418.0131777538,0.999938929036438
"r_C_gear_out[1]",1.52170101986434,0.00295463732048641,0.254180550166669,1.09678154332455,1.34493093179682,1.49623460482428,1.67079987601373,2.08573218570159,7400.75917815835,1.00051345359911
"sigma_eps_C_gear_out[1]",0.224677050456086,0.00311056754936293,0.146174251888158,0.0125801848487436,0.111167256757923,0.205207560312601,0.316917460200123,0.557415846440753,2208.32244070368,1.00140994242706
"f_crab_out[1]",0.914843514237661,0.000414682357836824,0.0428664670008053,0.816018547711921,0.89049675969795,0.920665246985074,0.9467687142062,0.979359118389269,10685.7316491691,1.00004887248898
"f_crab_out[2]",0.885436006393164,0.0004168505214975,0.0498304651321805,0.768894028655337,0.857025306002299,0.892189652933018,0.921622910792713,0.962000679029592,14289.8998060463,0.999986856593238
"f_crab_out[3]",0.85549095044275,0.00072330436931832,0.0786260567117355,0.668444668188224,0.812976091161785,0.868525952077323,0.912579924352941,0.971148797350409,11816.5531684504,0.999956511232711
"f_crab_out[4]",0.742286188077578,0.000949678507985764,0.0983103308537645,0.529856604879933,0.67870891007953,0.750397649182203,0.812956215817338,0.913468014652414,10716.3057481867,1.0000908914463
"f_crab_out[5]",0.620481061926951,0.000771032925465818,0.0838429604885983,0.449562894877041,0.56521201328562,0.622076592960576,0.679421490050969,0.77602432584912,11824.6245831823,0.99986405750788
"f_crab_out[6]",0.507890169648609,0.000868506413587611,0.0953884111775784,0.31970832862094,0.443538506597984,0.509344441947689,0.574680675702469,0.68894526328254,12062.7178695846,0.999874624475456
"f_crab_out[7]",0.473069379232948,0.000911664737644436,0.101800705206735,0.280026066888064,0.402166179762209,0.47221356643961,0.542682586164327,0.674930522544906,12468.9894934871,0.99975372571543
"f_crab_out[8]",0.421396763884462,0.000849772173197087,0.0960624093372791,0.246086317587268,0.354234481688553,0.417549590967585,0.484229972357053,0.618936747097129,12779.1491487353,0.999766572885892
"f_crab_out[9]",0.305984516982472,0.000698381818111062,0.071973074311873,0.178489631658063,0.254343479332871,0.302584445378458,0.35300511706703,0.456083792787302,10620.7273294908,1.00015330046572
"f_crab_out[10]",0.203122610465944,0.000778211462195089,0.074152358571279,0.0755393634863599,0.149785454714912,0.196755544078518,0.251129327664798,0.363847516987254,9079.3486208484,1.00008209770247
