"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,3,0.929109174442264,4.9965,5,30.9615,0.131990318059898,0.936432813773201,FALSE
2,2000,13,0.933161216790001,4.986,6,30.917,0.119457737072394,0.869116526613259,FALSE
3,2000,5,0.96408651560966,5.4385,6,49.637,0.0965091374725541,1.02063650548074,FALSE
4,2000,6,0.964659661312954,5.4645,6,49.794,0.0964919732945669,0.939389624995858,FALSE
