"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.3345,0.089,0.1,-2.3425
"catch",2,2,"2024-09-17",0,-1.4852,0.0885,-0.033,-1.493
"catch",3,2,"2024-09-17",1,-1.7868,0.096,0.056,-1.796
"catch",4,3,"2024-09-18",0,-1.4852,0.0885,-0.033,-1.493
"catch",5,3,"2024-09-18",3,-1.9962,0.037,-0.08,-1.9976
"catch",6,3,"2024-09-18",12,-3.7641,0.1603,0.138,-3.7898
"catch",7,3,"2024-09-18",0,-1.4852,0.0885,-0.033,-1.493
"catch",8,4,"2024-09-19",5,-2.6335,0.0877,0.081,-2.6412
"catch",9,4,"2024-09-19",0,-1.4852,0.0885,-0.033,-1.493
"catch",10,4,"2024-09-19",0,-1.4852,0.0885,-0.033,-1.493
"catch",11,5,"2024-09-20",0,-1.7633,0.1079,0.09,-1.775
"catch",12,5,"2024-09-20",6,-2.6234,0.0668,0.017,-2.6279
"catch",13,5,"2024-09-20",0,-1.4852,0.0885,-0.033,-1.493
"catch",14,5,"2024-09-20",2,-1.8067,0.0498,0.114,-1.8092
"catch",15,5,"2024-09-20",1,-1.7868,0.096,0.056,-1.796
"catch",16,5,"2024-09-20",6,-2.6234,0.0668,0.017,-2.6279
"catch",17,5,"2024-09-20",11,-3.1693,0.0675,0.123,-3.1738
"catch",18,6,"2024-09-21",4,-2.217,0.0424,-0.051,-2.2188
"catch",19,6,"2024-09-21",0,-0.8605,0.0574,-0.025,-0.8638
"catch",20,6,"2024-09-21",3,-2.192,0.0691,0.092,-2.1968
"catch",21,6,"2024-09-21",0,-1.3589,0.0816,-0.035,-1.3656
"catch",22,6,"2024-09-21",11,-4.5573,0.2626,0.095,-4.6266
"catch",23,6,"2024-09-21",0,-0.8605,0.0574,-0.025,-0.8638
"catch",24,6,"2024-09-21",4,-2.2607,0.0491,0.037,-2.2631
"catch",25,6,"2024-09-21",3,-2.192,0.0691,0.092,-2.1968
"catch",26,6,"2024-09-21",2,-1.7423,0.038,0.029,-1.7437
"catch",27,6,"2024-09-21",0,-1.8334,0.1154,0.1,-1.8467
"catch",28,6,"2024-09-21",0,-1.8334,0.1154,0.1,-1.8467
"catch",29,6,"2024-09-21",6,-2.5456,0.048,-0.041,-2.5479
"catch",30,6,"2024-09-21",4,-2.2607,0.0491,0.037,-2.2631
"catch",31,6,"2024-09-21",2,-2.2205,0.1046,0.055,-2.2314
"catch",32,6,"2024-09-21",3,-2.0163,0.0418,-0.039,-2.018
"catch",33,6,"2024-09-21",0,-0.8605,0.0574,-0.025,-0.8638
"catch",34,6,"2024-09-21",1,-1.6381,0.0778,0.043,-1.6442
"catch",35,6,"2024-09-21",4,-2.3877,0.0725,-0.007,-2.393
"catch",36,6,"2024-09-21",5,-2.4609,0.0604,0.001,-2.4645
"catch",37,6,"2024-09-21",1,-1.3013,0.0292,-0.008,-1.3021
"catch",38,6,"2024-09-21",6,-2.7493,0.0864,0.001,-2.7568
"catch",39,6,"2024-09-21",6,-3.3001,0.1516,0.083,-3.3232
"catch",40,9,"2024-09-24",9,-2.8901,0.0539,-0.098,-2.893
"catch",41,9,"2024-09-24",3,-2.3345,0.089,0.1,-2.3425
"catch",42,9,"2024-09-24",7,-4.1133,0.2408,0.177,-4.1715
"catch",43,9,"2024-09-24",0,-0.9729,0.0637,0.032,-0.977
"catch",44,9,"2024-09-24",5,-2.6335,0.0877,0.081,-2.6412
"catch",45,9,"2024-09-24",6,-2.6918,0.0691,0.127,-2.6966
"catch",46,9,"2024-09-24",0,-0.9729,0.0637,0.032,-0.977
"catch",47,9,"2024-09-24",0,-0.9729,0.0637,0.032,-0.977
"catch",48,9,"2024-09-24",9,-3.4562,0.1451,0.105,-3.4773
"catch",49,9,"2024-09-24",6,-4.5322,0.2473,0.189,-4.5935
"catch",50,9,"2024-09-24",6,-3.028,0.1225,0.113,-3.043
"catch",51,10,"2024-09-25",10,-4.8604,0.2896,0.242,-4.9446
"catch",52,10,"2024-09-25",3,-2.3345,0.089,0.1,-2.3425
"catch",53,10,"2024-09-25",0,-1.9201,0.1269,0.038,-1.9362
"catch",54,10,"2024-09-25",3,-2.3363,0.0846,0.045,-2.3434
"catch",55,10,"2024-09-25",7,-2.8774,0.0901,0.078,-2.8856
"catch",56,10,"2024-09-25",2,-2.099,0.0912,0.09,-2.1074
"catch",57,10,"2024-09-25",2,-1.8067,0.0498,0.114,-1.8092
"catch",58,12,"2024-09-27",0,-1.4852,0.0885,-0.033,-1.493
"catch",59,12,"2024-09-27",0,-1.4852,0.0885,-0.033,-1.493
"catch",60,12,"2024-09-27",6,-2.5428,0.0482,-0.107,-2.5451
"catch",61,12,"2024-09-27",4,-2.2831,0.057,-0.025,-2.2864
"catch",62,12,"2024-09-27",3,-1.9962,0.037,-0.08,-1.9976
"catch",63,12,"2024-09-27",12,-3.7641,0.1603,0.138,-3.7898
"catch",64,12,"2024-09-27",0,-0.9729,0.0637,0.032,-0.977
