"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.7549,0.1204,0.033,-3.7694
"gear",2,3,"2024-09-18",29,-3.7258,0.1216,0.051,-3.7406
"gear",3,4,"2024-09-19",55,-5.0561,0.4157,0.276,-5.2304
"gear",4,5,"2024-09-20",29,-3.7258,0.1216,0.051,-3.7406
"gear",5,6,"2024-09-21",48,-4.3149,0.1942,0.093,-4.353
"gear",6,9,"2024-09-24",50,-4.7386,0.3316,0.181,-4.8493
"gear",7,10,"2024-09-25",13,-3.872,0.332,0.053,-3.9839
"gear",8,12,"2024-09-27",34,-3.897,0.1324,-0.03,-3.9146
"gear",9,13,"2024-09-28",79,-4.8307,0.2423,0.178,-4.8906
"gear",10,16,"2024-10-01",30,-3.7548,0.1229,0.088,-3.77
"gear",11,18,"2024-10-03",45,-4.5146,0.2784,0.306,-4.5931
"gear",12,19,"2024-10-04",29,-3.7207,0.1221,0.032,-3.7356
"gear",13,20,"2024-10-05",72,-4.6876,0.1924,0.263,-4.725
"gear",14,23,"2024-10-08",30,-3.7548,0.1229,0.088,-3.77
"gear",15,24,"2024-10-09",29,-3.7207,0.1221,0.032,-3.7356
"gear",16,26,"2024-10-11",14,-3.7342,0.2771,0.053,-3.8119
"gear",17,27,"2024-10-12",62,-4.4681,0.1425,0.17,-4.4885
"gear",18,28,"2024-10-13",64,-4.5075,0.1487,0.239,-4.5297
"gear",19,30,"2024-10-15",27,-3.6456,0.1159,-0.016,-3.6591
"gear",20,31,"2024-10-16",37,-4.114,0.1742,0.15,-4.1445
"gear",21,32,"2024-10-17",43,-4.4882,0.2538,0.187,-4.5533
"gear",22,33,"2024-10-18",39,-4.2329,0.1981,0.15,-4.2724
"gear",23,34,"2024-10-19",62,-4.4901,0.1587,0.229,-4.5155
"gear",24,36,"2024-10-21",29,-3.7184,0.1178,0.01,-3.7323
"gear",25,37,"2024-10-22",25,-3.5866,0.1189,0.069,-3.6008
"gear",26,38,"2024-10-23",35,-4.0021,0.1536,0.127,-4.0258
"gear",27,39,"2024-10-24",24,-3.5629,0.1221,0.108,-3.5779
"gear",28,40,"2024-10-25",10,-3.931,0.3121,0.214,-4.0292
"gear",29,41,"2024-10-26",36,-4.214,0.2403,0.17,-4.2721
"gear",30,42,"2024-10-27",18,-4.7891,0.5014,0.321,-5.0453
"gear",31,45,"2024-10-30",18,-3.4453,0.1668,0.203,-3.4732
"gear",32,46,"2024-10-31",12,-3.606,0.2692,0.152,-3.6787
"gear",33,47,"2024-11-01",33,-3.9777,0.2061,0.101,-4.021
"gear",34,48,"2024-11-02",79,-5.08,0.4567,0.522,-5.3136
"gear",35,51,"2024-11-05",8,-3.9867,0.3881,0.208,-4.1383
"gear",36,52,"2024-11-06",17,-3.449,0.1801,0.291,-3.4815
"gear",37,53,"2024-11-07",25,-3.5863,0.1204,0.144,-3.6008
"gear",38,54,"2024-11-08",36,-4.1635,0.2615,0.092,-4.2337
"gear",39,55,"2024-11-09",22,-4.3862,0.41,0.029,-4.5549
"gear",40,59,"2024-11-13",25,-3.5911,0.1245,0.181,-3.6066
"gear",41,60,"2024-11-14",43,-4.7027,0.4656,0.235,-4.9322
"gear",42,61,"2024-11-15",46,-4.9341,0.5433,0.252,-5.2509
"gear",43,62,"2024-11-16",57,-4.438,0.2084,0.388,-4.4826
"gear",44,65,"2024-11-19",13,-3.5134,0.2518,0.054,-3.5769
"gear",45,66,"2024-11-20",0,-7.2326,1.1325,0.452,-8.5291
"gear",46,67,"2024-11-21",15,-3.4499,0.2126,0.024,-3.4952
"gear",47,68,"2024-11-22",6,-4.2576,0.4863,0.307,-4.4954
"gear",48,69,"2024-11-23",23,-4.2971,0.4043,0.138,-4.4615
"gear",49,72,"2024-11-26",26,-3.6858,0.2054,0.286,-3.7295
"gear",50,73,"2024-11-27",33,-3.8864,0.156,0.292,-3.911
"gear",51,75,"2024-11-29",51,-4.5191,0.5591,0.662,-4.9139
"gear",52,76,"2024-11-30",123,-6.0902,0.7817,0.53,-6.7368
