"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.475420019825083,0.26599668315321,44,44
"osp",0.611111111111111,0.944444444444444,0.575247941122358,0.256126512374748,18,18
"catch",0.444444444444444,1,0.527706835771427,0.295758433067677,18,18
