"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.743814648073621,0.747889519103989,1.52209350349765,0.00125458646841959,0.0146565290021071
"sigma_IE",0.138022992951028,0.190032181464836,0.545278140738852,0.00125458646841959,0.0146565290021071
"sigma_mu_C",0.783484733527738,0.689565961272195,0.451843714812548,0.00125458646841959,0.0146565290021071
"phi_C",-0.0919116385724854,0.0440252143924551,0.182675339492335,0.00125458646841959,0.0146565290021071
"phi_E",0.766289526478207,0.771396120197283,-0.0677317663232941,0.00125458646841959,0.0146565290021071
"R_G_boat",3.56394927140313,3.55075687458755,0.0575190831109896,0.00125458646841959,0.0146565290021071
"sigma_eps_C",0.349470903820648,0.376421993378311,0.0515617072056638,0.00125458646841959,0.0146565290021071
"sigma_r_E",0.933749861797422,0.943262482530194,-0.0352673307854382,0.00125458646841959,0.0146565290021071
"r_E",1.14693524557925,1.12391864997384,0.02886579345205,0.00125458646841959,0.0146565290021071
"sigma_r_C",0.79802769142536,0.787416568863824,-0.0288274335120673,0.00125458646841959,0.0146565290021071
"R_G",1.25642928578121,1.31452120697402,-0.0227899800623875,0.00125458646841959,0.0146565290021071
"r_C",1.57023291553405,1.61283857459657,0.0109710390353104,0.00125458646841959,0.0146565290021071
"sigma_eps_E",0.884799626297684,0.944147507327024,0.00832531146667987,0.00125458646841959,0.0146565290021071
