"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"cfi_kappa_out",28.2458565150614,0.25611765300865,22.1966687842325,6.86613212802829,14.5519582142195,21.9850829218624,34.1878478506223,86.9783008179563,7510.97949536771,1.00014490511191
"combo_c_out[1]",0.0294951782801698,0.000248010710944435,0.0264221531299534,0.000943163736162776,0.00993272420335987,0.022180456003048,0.0415165185268861,0.0985715926905768,11349.9914872694,0.999697759193244
"combo_c_out[2]",0.0290558538306084,0.000294524809463988,0.0282167538489877,0.000637965393899953,0.00856667026241314,0.020675700902603,0.0405980000895305,0.106193436770832,9178.47082422174,1.0002478227734
"combo_c_out[3]",0.0786906333806315,0.000875591635465358,0.0811675439208932,0.00126365505566844,0.0210196735540364,0.0522276095511908,0.109643738744193,0.299071374789063,8593.3322031473,1.00052083657536
"combo_c_out[4]",0.395719488072592,0.00144981902763554,0.1470712899604,0.133352122769798,0.28994741153299,0.386740743201666,0.498370971842979,0.695900460033109,10290.3041852883,0.999994647709619
"combo_c_out[5]",0.390026726865714,0.00103720160316562,0.108468792864256,0.192596711421529,0.313850265453914,0.3848288882529,0.46290434195296,0.612061950088154,10936.6233410721,0.999719803021335
"combo_c_out[6]",0.475064407242628,0.00113207653859795,0.132025920666802,0.226913723690018,0.38156248414367,0.473316613305381,0.566135304891478,0.737720844440195,13600.8743731036,0.99975386830618
"combo_c_out[7]",0.53188665965232,0.00131370523960416,0.146277787995068,0.241160994503267,0.431289534778369,0.535866681525198,0.63458199726884,0.806958524844121,12398.2647100341,1.0000019428497
"combo_c_out[8]",0.64189495144792,0.00130201929784625,0.133712600420577,0.367626971787687,0.552204879947057,0.647022197879216,0.740602545097631,0.881029230300865,10546.5357131645,0.99993818788845
"combo_c_out[9]",0.585384108557328,0.00126018600875075,0.127096629546478,0.32043482097578,0.501449801794016,0.59072762772797,0.676889054091768,0.811997617864124,10171.8222029014,0.999852576878086
"combo_c_out[10]",0.799039149605712,0.0017956467218594,0.154048779203596,0.439689604747598,0.700397201778214,0.827044101146053,0.926601609396326,0.998025254951215,7359.94769550377,0.9998934708542
"sigma_c_out",1.15189189385085,0.00809289784329883,0.522790785153522,0.405944077324547,0.77318417492173,1.05897103264969,1.43023065521773,2.43050434294618,4172.99372183015,1.00048350112627
"cfc_kappa_out",18.3552291244002,0.198878933102357,18.270143538182,2.71882009280284,7.32884868340719,12.8868919025708,22.8900848338432,65.5509674857899,8439.29864528759,0.999815676176046
