"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,-0.126636915205893,-0.706852598308316,0.480667308776786,0.422218416321226,-0.0284018358801927,0.876854340623055
2,"2024-12-02","2024-12-08",7,-0.258100621174119,-0.717873671596033,0.19770887293951,0.367607565180316,-0.0527213572579536,0.766368929218506
3,"2024-12-09","2024-12-15",7,-0.314899023424653,-0.776417402356778,0.163620787353057,0.409101448353549,-0.0351403738538651,0.831199535195318
4,"2024-12-16","2024-12-22",7,-0.386832596463436,-0.900212087802615,0.120363298514418,0.331162235785379,-0.144371034457836,0.771978312349574
5,"2024-12-23","2024-12-29",7,0.00679725068942078,-0.462014483518754,0.49284493236046,0.156406906346321,-0.293818630259346,0.574675635015478
6,"2024-12-30","2024-12-31",2,0.0350685816427291,-0.561513620358268,0.644326303971777,0.422319253193008,-0.123110507644507,0.914194707054469
7,"2025-01-01","2025-01-05",5,-0.000500703054731542,-0.490331567091541,0.504192450460856,0.0056827021865935,-0.477575171886339,0.442796702273133
8,"2025-01-06","2025-01-12",7,0.100749992922599,-0.371455035577702,0.572646149407556,-0.442925135683731,-0.896557315364773,-0.0338780815687979
9,"2025-01-13","2025-01-19",7,-0.010640219295402,-0.495356977891234,0.481051907304545,-0.333763917490352,-0.813498722637866,0.0858526183697825
10,"2025-01-20","2025-01-26",7,-0.598460666138356,-1.07494063480584,-0.0957298734115525,-0.506515401690606,-1.03632365588872,-0.0322970854051052
11,"2025-01-27","2025-02-02",7,-0.413199855392253,-0.922016309989867,0.0858595285025095,-0.488912213660599,-1.01777869904738,-0.0252014266383801
12,"2025-02-03","2025-02-09",7,-0.700358832340821,-1.2437477754825,-0.183129718476625,-0.583669275320509,-1.14440527694199,-0.0977292778211257
13,"2025-02-10","2025-02-16",7,-0.44313414774519,-0.947221538497299,0.0410875502218331,-0.665142177718591,-1.23616640494334,-0.15522021333507
14,"2025-02-17","2025-02-23",7,-0.422223369821952,-0.936666110421002,0.0874143857520072,-0.555155781847957,-1.12651808859461,-0.04582177075477
15,"2025-02-24","2025-03-02",7,-0.155966598544044,-0.671129351438491,0.324680095166987,-0.428602127457044,-0.886444002917304,-0.0444028745451256
16,"2025-03-03","2025-03-09",7,-0.735435265689259,-1.14195258420492,-0.325469780933962,-0.522415471086662,-1.0389182187207,-0.0617558932854366
