"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.562700964630225,0.954983922829582,0.507142547230485,0.26942354594973,311,311
"catch",0.457904300423985,0.980617807389461,0.496036326498488,0.275621220093602,1651,1651
