"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.88,0.5547,0.00042,0.00117,TRUE,TRUE
"gear",3,"2024-09-18",29,30.88,0.531,0.00042,0.00117,TRUE,TRUE
"gear",4,"2024-09-19",55,30.88,0.9068,0.00042,0.00117,FALSE,TRUE
"gear",5,"2024-09-20",29,30.88,0.531,0.00042,0.00117,TRUE,TRUE
"gear",6,"2024-09-21",48,63.426,0.3889,6e-05,0.00017,TRUE,TRUE
"gear",9,"2024-09-24",50,30.88,0.869,0.00042,0.00117,FALSE,TRUE
"gear",10,"2024-09-25",13,30.88,0.1272,0.00042,0.00117,FALSE,TRUE
"gear",12,"2024-09-27",34,30.88,0.6423,0.00042,0.00117,TRUE,TRUE
"gear",13,"2024-09-28",79,63.426,0.7293,6e-05,0.00017,TRUE,TRUE
"gear",16,"2024-10-01",30,29.535,0.5855,0.00047,0.0013,TRUE,TRUE
"gear",18,"2024-10-03",45,29.535,0.8403,0.00047,0.0013,FALSE,TRUE
"gear",19,"2024-10-04",29,29.535,0.5617,0.00047,0.0013,TRUE,TRUE
"gear",20,"2024-10-05",72,60.557,0.699,7e-05,0.00019,TRUE,TRUE
"gear",23,"2024-10-08",30,29.535,0.5855,0.00047,0.0013,TRUE,TRUE
"gear",24,"2024-10-09",29,29.535,0.5617,0.00047,0.0013,TRUE,TRUE
"gear",26,"2024-10-11",14,29.535,0.1627,0.00047,0.0013,FALSE,TRUE
"gear",27,"2024-10-12",62,60.557,0.5953,7e-05,0.00019,TRUE,TRUE
"gear",28,"2024-10-13",64,60.557,0.6178,7e-05,0.00019,TRUE,TRUE
"gear",30,"2024-10-15",27,27.789,0.5534,0.00053,0.00148,TRUE,TRUE
"gear",31,"2024-10-16",37,27.789,0.766,0.00053,0.00148,FALSE,TRUE
"gear",32,"2024-10-17",43,27.789,0.8482,0.00053,0.00148,FALSE,TRUE
"gear",33,"2024-10-18",39,27.789,0.7969,0.00053,0.00148,FALSE,TRUE
"gear",34,"2024-10-19",62,57.172,0.6367,8e-05,0.00022,TRUE,TRUE
"gear",36,"2024-10-21",29,27.789,0.6037,0.00053,0.00148,TRUE,TRUE
"gear",37,"2024-10-22",25,27.789,0.4996,0.00053,0.00148,TRUE,TRUE
"gear",38,"2024-10-23",35,27.789,0.7314,0.00053,0.00148,TRUE,TRUE
"gear",39,"2024-10-24",24,27.789,0.4716,0.00053,0.00148,TRUE,TRUE
"gear",40,"2024-10-25",10,27.789,0.0905,0.00053,0.00148,FALSE,TRUE
"gear",41,"2024-10-26",36,57.172,0.2809,8e-05,0.00022,TRUE,TRUE
"gear",42,"2024-10-27",18,57.172,0.0619,8e-05,0.00022,FALSE,TRUE
"gear",45,"2024-10-30",18,25.74,0.3438,0.00067,0.00187,TRUE,TRUE
"gear",46,"2024-10-31",12,25.74,0.1616,0.00067,0.00187,FALSE,TRUE
"gear",47,"2024-11-01",33,25.74,0.7423,0.00067,0.00187,TRUE,TRUE
"gear",48,"2024-11-02",79,52.904,0.8321,1e-04,0.00027,FALSE,TRUE
"gear",51,"2024-11-05",8,25.74,0.0688,0.00067,0.00187,FALSE,TRUE
"gear",52,"2024-11-06",17,25.74,0.3119,0.00067,0.00187,TRUE,TRUE
