"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,"turnover (trips per present group per day)",1.2,0.3,5.41100021752065,2.58559047135978,1.80160637620701,3.7563987111757
2024-12-02,"turnover (trips per present group per day)",1.2,0.3,5.62405001408018,2.59226588390454,1.7779326092321,3.75917880962194
2024-12-03,"turnover (trips per present group per day)",1.2,0.3,5.61838209950632,2.60009069274358,1.80739633654098,3.72519759728157
2024-12-04,"turnover (trips per present group per day)",1.2,0.3,5.61266258538034,2.59239113640512,1.78839613067121,3.70157488761391
2024-12-05,"turnover (trips per present group per day)",1.2,0.3,5.60689164097545,2.59883917252456,1.76698403074025,3.80305655196299
2024-12-06,"turnover (trips per present group per day)",1.2,0.3,5.60106943696633,2.58773675185076,1.80986200325424,3.75253040987189
2024-12-07,"turnover (trips per present group per day)",1.2,0.3,5.3778690765709,2.59018818012676,1.79425036524244,3.76985891479322
2024-12-08,"turnover (trips per present group per day)",1.2,0.3,5.37217497730588,2.60326643788148,1.80106989760325,3.7439411074597
2024-12-09,"turnover (trips per present group per day)",1.2,0.3,5.58329699490562,2.593866191549,1.79287976630912,3.76422218398801
2024-12-10,"turnover (trips per present group per day)",1.2,0.3,5.5772714869604,2.59074224956951,1.78750561199575,3.73863931775952
2024-12-11,"turnover (trips per present group per day)",1.2,0.3,5.5711955935101,2.5988620943135,1.79148740561502,3.72183418840541
2024-12-12,"turnover (trips per present group per day)",1.2,0.3,5.56506949345952,2.59980016124047,1.81134802953103,3.72838509810601
2024-12-13,"turnover (trips per present group per day)",1.2,0.3,5.55889336705481,2.59967670761199,1.78509711390944,3.76632478979681
2024-12-14,"turnover (trips per present group per day)",1.2,0.3,5.33699221701049,2.59835954535822,1.80289025550912,3.73332740670117
2024-12-15,"turnover (trips per present group per day)",1.2,0.3,5.33096034036902,2.6033317943042,1.79223082565054,3.75269264352297
2024-12-16,"turnover (trips per present group per day)",1.2,0.3,5.54006665211139,2.58397199859791,1.78988098385092,3.72596140435509
2024-12-17,"turnover (trips per present group per day)",1.2,0.3,5.53369224926783,2.58988007594984,1.79085222270964,3.70308889114051
2024-12-18,"turnover (trips per present group per day)",1.2,0.3,5.52726874110963,2.58901149758485,1.7942094672393,3.78116886512016
2024-12-19,"turnover (trips per present group per day)",1.2,0.3,5.5207963157434,2.59990763447261,1.81280383964273,3.74105988379422
2024-12-20,"turnover (trips per present group per day)",1.2,0.3,5.51427516255407,2.59239361120067,1.78030128140218,3.77494506149718
2024-12-21,"turnover (trips per present group per day)",1.2,0.3,5.29377669199724,2.59604272083995,1.79681740998979,3.73910222600408
2024-12-22,"turnover (trips per present group per day)",1.2,0.3,5.28741571230141,2.59229924867128,1.78471218622195,3.75353244725285
2024-12-23,"turnover (trips per present group per day)",1.2,0.3,5.49442124887685,2.60151729813443,1.77816773826822,3.75097956444028
2024-12-24,"turnover (trips per present group per day)",1.2,0.3,5.48770710348607,2.59687689126243,1.7922758926108,3.73370457027648
2024-12-25,"turnover (trips per present group per day)",1.2,0.3,5.48094519604638,2.59472168911053,1.81232836926952,3.76818937194944
2024-12-26,"turnover (trips per present group per day)",1.2,0.3,5.47413572341684,2.60031144014759,1.79031369257976,3.75912413596006
