"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"theta_C[1]",0.171038072297513,0.000279176207866055,0.0268245093577846,0.114948194215892,0.153691565822229,0.172243198446578,0.189334403123047,0.221238582929172,9232.23321428181,1.00028749305284
"B1",0.9997568023061,0.000550592198358979,0.0647945565524363,0.873689920941069,0.955875212298907,1.00011879208765,1.04351879952829,1.12658782268009,13848.9528665689,0.99980459639972
"B2",0.0753088133583063,0.00167348307478135,0.180624232713692,-0.272608770516869,-0.0480957926841945,0.0712504078530576,0.194423158527488,0.435758863772888,11649.5562239757,1.00017224183015
"B1_C",-0.35988630087333,0.00069015474588057,0.0719114836472438,-0.501498780349819,-0.408871612133051,-0.359169149888117,-0.311138249876681,-0.21996262235052,10856.8425731362,1.00011717472986
"B2_C",-0.0878390173720071,0.00196124821832773,0.168320926384235,-0.418453897862009,-0.202292725403388,-0.0883586380552608,0.0263030654456618,0.242069075568549,7365.6503901337,1.00057974509115
"gamma_C",0.00211991456320996,0.007903552727986,1.01098431252531,-1.94733671884707,-0.658748210837133,9.42650768277623e-05,0.675638505760542,1.95849752555823,16362.2914192171,0.999754454506559
"sigma_eps_E",0.330358204693468,0.00120110961952277,0.0664974578492288,0.216853385983076,0.283669042107768,0.324931343794534,0.371307360128053,0.476001036855213,3065.10103902937,1.00110320821762
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.431643474018601,0.000218756635337313,0.0225229322305798,0.389442408383349,0.416087930037287,0.43097263297507,0.446425876636577,0.4781328933808,10600.5253829406,0.999671242913185
"phi_E_scaled",0.820743824133319,0.0014434524029507,0.0763833349824639,0.651554049825349,0.773785858568563,0.828671914323479,0.87582524874917,0.948681881495143,2800.22092637012,1.0027578067342
"eps_E[1,1]",-0.545580830144021,0.00641301725212988,0.66166001139513,-1.85188997121898,-0.976307405419926,-0.546961120228797,-0.111987605695268,0.767004180899804,10644.9826923073,0.999758993883047
"eps_E[2,1]",-0.443140920931355,0.00542567034508833,0.586490994815701,-1.60615083630336,-0.832622179425018,-0.449836586446651,-0.0586777318249779,0.726884685298187,11684.6548926752,0.999867808842653
"eps_E[3,1]",-0.534508706788569,0.00697019726600234,0.669135303410932,-1.84040872959759,-0.984196921598998,-0.548666589319389,-0.0999891511475263,0.810857971115535,9215.899895206,1.00102996940893
"eps_E[4,1]",0.772716199773134,0.00568585516709759,0.624217550059388,-0.435303937670883,0.351381329488184,0.763457941296742,1.17996260688862,2.01949941481423,12052.5894618043,0.999977792305462
"eps_E[5,1]",0.113146899722043,0.00730160216869166,0.765962521785719,-1.39317682687966,-0.405553767493288,0.111390112596476,0.629538925621503,1.63758133787732,11004.7126665953,0.999925174067012
