"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,74.366,0.6006,0,1e-05,TRUE,TRUE
"gear",3,"2024-12-03",27,23.249,0.6811,0.00019,0.00077,TRUE,TRUE
"gear",4,"2024-12-04",30,23.249,0.7557,0.00019,0.00077,FALSE,TRUE
"gear",5,"2024-12-05",20,23.249,0.4523,0.00019,0.00077,TRUE,TRUE
"gear",6,"2024-12-06",25,23.249,0.6231,0.00019,0.00077,TRUE,TRUE
"gear",7,"2024-12-07",31,63.385,0.1221,0,1e-05,FALSE,TRUE
"gear",10,"2024-12-10",23,22.03,0.601,0.00023,0.00094,TRUE,TRUE
"gear",11,"2024-12-11",20,22.03,0.4939,0.00023,0.00094,TRUE,TRUE
"gear",12,"2024-12-12",39,22.03,0.9186,0.00023,0.00094,FALSE,TRUE
"gear",13,"2024-12-13",22,22.03,0.5668,0.00023,0.00094,TRUE,TRUE
"gear",14,"2024-12-14",37,60.087,0.2238,0,1e-05,FALSE,TRUE
"gear",15,"2024-12-15",33,60.087,0.1683,0,1e-05,FALSE,TRUE
"gear",18,"2024-12-18",32,20.615,0.8587,0.00034,0.00135,FALSE,TRUE
"gear",20,"2024-12-20",22,20.615,0.6197,0.00034,0.00135,TRUE,TRUE
"gear",21,"2024-12-21",20,56.222,0.053,0,2e-05,FALSE,TRUE
"gear",22,"2024-12-22",19,56.222,0.0453,0,2e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,30.248,0.5346,6e-05,0.00027,TRUE,TRUE
"gear",24,"2024-12-24",31,30.248,0.5872,6e-05,0.00027,TRUE,TRUE
"gear",26,"2024-12-26",33,30.248,0.636,6e-05,0.00027,TRUE,TRUE
"gear",27,"2024-12-27",50,30.248,0.896,6e-05,0.00027,FALSE,TRUE
"gear",28,"2024-12-28",58,82.524,0.3003,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,94.106,0.5989,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,90.624,0.2289,0,0,FALSE,TRUE
"gear",33,"2025-01-02",28,30.532,0.5041,6e-05,0.00028,TRUE,TRUE
"gear",34,"2025-01-03",55,30.532,0.9253,6e-05,0.00028,FALSE,TRUE
"gear",35,"2025-01-04",39,83.232,0.1099,0,0,FALSE,TRUE
"gear",38,"2025-01-07",19,33.458,0.1928,4e-05,0.00018,FALSE,TRUE
"gear",39,"2025-01-08",29,33.458,0.4568,4e-05,0.00018,TRUE,TRUE
"gear",40,"2025-01-09",35,33.458,0.6042,4e-05,0.00018,TRUE,TRUE
"gear",41,"2025-01-10",34,33.458,0.5813,4e-05,0.00018,TRUE,TRUE
"gear",42,"2025-01-11",149,91.188,0.8976,0,0,FALSE,TRUE
"gear",45,"2025-01-14",50,29.983,0.8988,7e-05,0.00029,FALSE,TRUE
"gear",47,"2025-01-16",16,29.983,0.169,7e-05,0.00029,FALSE,TRUE
"gear",48,"2025-01-17",47,29.983,0.8714,7e-05,0.00029,FALSE,TRUE
"gear",49,"2025-01-18",62,81.739,0.3534,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,16.595,0.5413,0.00075,0.00284,TRUE,TRUE
"gear",53,"2025-01-22",8,16.595,0.1513,0.00075,0.00284,FALSE,TRUE
"gear",54,"2025-01-23",16,16.595,0.5413,0.00075,0.00284,TRUE,TRUE
"gear",55,"2025-01-24",9,16.595,0.195,0.00075,0.00284,FALSE,TRUE
"gear",56,"2025-01-25",68,45.257,0.8527,1e-05,5e-05,FALSE,TRUE
"gear",60,"2025-01-29",32,20.059,0.8729,0.00036,0.00144,FALSE,TRUE
"gear",61,"2025-01-30",24,20.059,0.7017,0.00036,0.00144,TRUE,TRUE
"gear",62,"2025-01-31",14,20.059,0.3179,0.00036,0.00144,TRUE,TRUE
"gear",63,"2025-02-01",48,54.711,0.4678,1e-05,2e-05,TRUE,TRUE
"gear",67,"2025-02-05",2,15.183,0.0101,0.00115,0.00424,FALSE,FALSE
"gear",68,"2025-02-06",4,15.183,0.0428,0.00115,0.00424,FALSE,TRUE
"gear",69,"2025-02-07",13,15.183,0.4622,0.00115,0.00424,TRUE,TRUE
"gear",70,"2025-02-08",65,44.905,0.8278,2e-05,7e-05,FALSE,TRUE
"gear",73,"2025-02-11",20,19.402,0.5922,0.00041,0.00161,TRUE,TRUE
"gear",74,"2025-02-12",11,19.402,0.209,0.00041,0.00161,FALSE,TRUE
"gear",76,"2025-02-14",23,19.402,0.6949,0.00041,0.00161,TRUE,TRUE
"gear",77,"2025-02-15",65,52.934,0.7289,1e-05,3e-05,TRUE,TRUE
"gear",81,"2025-02-19",12,19.88,0.2405,0.00038,0.00151,FALSE,TRUE
"gear",82,"2025-02-20",30,19.88,0.8449,0.00038,0.00151,FALSE,TRUE
"gear",83,"2025-02-21",18,19.88,0.497,0.00038,0.00151,TRUE,TRUE
"gear",84,"2025-02-22",28,54.241,0.1508,1e-05,2e-05,FALSE,TRUE
"gear",87,"2025-02-25",11,25.824,0.1007,0.00013,0.00053,FALSE,TRUE
"gear",88,"2025-02-26",32,25.824,0.7292,0.00013,0.00053,TRUE,TRUE
"gear",89,"2025-02-27",32,25.824,0.7292,0.00013,0.00053,TRUE,TRUE
"gear",90,"2025-02-28",16,25.824,0.2441,0.00013,0.00053,FALSE,TRUE
"gear",91,"2025-03-01",105,70.381,0.8521,0,1e-05,FALSE,TRUE
"gear",94,"2025-03-04",1,14.369,0.0031,0.00109,0.0041,FALSE,FALSE
"gear",94,"2025-03-04",3,14.369,0.0225,0.00109,0.0041,FALSE,FALSE
"gear",94,"2025-03-04",9,14.369,0.2555,0.00109,0.0041,TRUE,TRUE
"gear",95,"2025-03-05",0,14.369,5e-04,0.00109,0.0041,FALSE,FALSE
