"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.507692307692308,0.984615384615385,0.480458025605938,0.266319517905803,195,195
"osp",0.484615384615385,0.984615384615385,0.518962580423922,0.285735774472897,130,130
"catch",0.592307692307692,0.953846153846154,0.510774526400876,0.271805394231596,130,130
