"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-09-16,"turnover (trips per present group per day)",1.2,0.3,5.8945479278602,1.87180499132045,1.12405030802147,3.11933216412678
2024-09-17,"turnover (trips per present group per day)",1.2,0.3,5.89323916519995,1.88290301773622,1.10910989729477,3.10671620221743
2024-09-18,"turnover (trips per present group per day)",1.2,0.3,5.89187053041915,1.96903148209115,1.16817730116548,3.22041160282741
2024-09-19,"turnover (trips per present group per day)",1.2,0.3,5.89044206536947,1.88246741184306,1.15011308302709,3.05088437753893
2024-09-20,"turnover (trips per present group per day)",1.2,0.3,5.88895381372526,1.85861324072888,1.11028226814071,3.06875524096939
2024-09-21,"turnover (trips per present group per day)",1.2,0.3,5.65872882433109,1.94447218852275,1.1813350483404,3.17555105546016
2024-09-22,"turnover (trips per present group per day)",1.2,0.3,5.6571835831179,1.97469691902819,1.16899004787787,3.16540828973846
2024-09-23,"turnover (trips per present group per day)",1.2,0.3,5.88413080326082,1.8812330443377,1.12028417857307,3.13180192361761
2024-09-24,"turnover (trips per present group per day)",1.2,0.3,5.88240387835461,1.86729231719944,1.12152823607166,3.10579948892771
2024-09-25,"turnover (trips per present group per day)",1.2,0.3,5.88061741248391,1.87144666309154,1.10519104736161,3.11445093758341
2024-09-26,"turnover (trips per present group per day)",1.2,0.3,5.87877146020889,1.8505200485415,1.12555172528438,3.04215874944834
2024-09-27,"turnover (trips per present group per day)",1.2,0.3,5.87686607789484,1.83264015353986,1.11469439766703,2.99484466185733
2024-09-28,"turnover (trips per present group per day)",1.2,0.3,5.64671002330089,1.81583511773155,1.0965531083061,2.94063210625859
2024-09-29,"turnover (trips per present group per day)",1.2,0.3,5.64476457542878,1.83905353728491,1.10105366704343,3.06307846989799
2024-09-30,"turnover (trips per present group per day)",1.2,0.3,5.87079394138747,1.93208420180661,1.17190577071037,3.16683443571913
2024-10-01,"turnover (trips per present group per day)",1.2,0.3,5.86865143857043,1.87223655620242,1.13952634416799,3.05599777520418
2024-10-02,"turnover (trips per present group per day)",1.2,0.3,5.86644981451408,1.88664864607724,1.15360174916936,3.07764709573228
