"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",13953.111,68.728877956162,1383.65987975539,11595.825,12961.75,13840,14789.25,17011.3,405.303346108499,1.00796222404054
"E_sum",23523.7938837235,114.52410823908,2062.15305599895,20047.2006646997,22069.6152801495,23348.9099447647,24782.1149825054,28114.8882687388,324.226086828191,1.01069091541878
"C_sum_gear[1]",4694.249,23.9346852546892,558.99729918321,3731,4291,4657.5,5048.25,5878.075,545.461343133867,1.00624594978072
"C_sum_gear[2]",1888.19475,11.2702601083057,296.807826790246,1403.975,1677,1859,2060,2560.075,693.558054152637,1.00478133725141
"C_sum_gear[3]",7370.66725,35.6702451137658,804.154455390548,5982.925,6796,7307.5,7864.5,9147.125,508.237560342529,1.00544080664434
"B1",0.470142627976372,0.0080422589910053,0.167157126019069,0.14071382305039,0.354509309679945,0.469553076588976,0.584466373464144,0.802084178913231,432.009882163623,1.00584149758784
"B2",0.0739178168863542,0.0199634284874201,0.560437711698111,-0.949933558932536,-0.317641442065882,0.0462601546511103,0.437338818733016,1.24342736844022,788.105658152588,1.00599743022567
"r_C_gear_out[1]",1.11840747239428,0.00302600207567313,0.155408624352181,0.848172098144818,1.01144941935529,1.10695365929415,1.21170701683436,1.45761645678887,2637.61733945222,1.00111945387356
"r_C_gear_out[2]",1.66640030036953,0.0130356801310696,0.563973386973985,0.91830933866101,1.27913383895671,1.55466989385734,1.92645097656446,3.03722397831905,1871.75857372586,1.00043726320926
"r_C_gear_out[3]",1.5930322087014,0.00422882190168829,0.207108603785528,1.22809421497024,1.44731883544169,1.58138161713012,1.72267094206253,2.03705924937068,2398.59813496275,0.999860255802091
"sigma_eps_C_gear_out[1]",0.11960038020918,0.00705503685694707,0.12332116989044,0.00470917992997266,0.039080040753405,0.0874999948042401,0.157919838192159,0.416978492652667,305.546067232886,1.0141419465053
"sigma_eps_C_gear_out[2]",0.237046917638983,0.00701032994115357,0.201268562935689,0.0125126281451789,0.0988504049610896,0.18995936246541,0.312114562359466,0.751264004618203,824.280402376249,1.00147261510977
"sigma_eps_C_gear_out[3]",0.121240808137308,0.00406427891555631,0.109268470727223,0.00541469487218002,0.0444544196343698,0.0932178513961554,0.165502254539362,0.406003339824576,722.807618424541,1.00406541801027
