"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",33997.13325,271.466732821038,8773.02347402042,21073.875,27938,32541,38448.75,55725.4,1044.39636257766,1.00050337983777
"E_sum",51565.1065668516,278.54669916863,5853.61627168891,41600.1164260675,47394.7305361163,51052.1718540682,55106.9577044684,64014.7227023778,441.623795384783,1.01346496492789
"C_sum_gear[1]",33997.13325,271.466732821038,8773.02347402042,21073.875,27938,32541,38448.75,55725.4,1044.39636257766,1.00050337983777
"B1",0.261799537751242,0.00650767941474938,0.163562060370553,-0.0514980036934275,0.153090363220677,0.259584253785848,0.370166508358439,0.58583225062442,631.702862281095,1.00391688152897
"B2",0.546988310850418,0.0130515445844352,0.388326762529385,-0.167878601011916,0.274883403833899,0.533055287081378,0.805480330919086,1.33652347491962,885.259959901009,1.00230906422716
"r_C_gear_out[1]",0.772581866915623,0.00151536719020371,0.0997514857853925,0.58673646617601,0.704665109751525,0.7679425818702,0.834994707923096,0.987694960222328,4333.14264916924,1.00041333780945
"sigma_eps_C_gear_out[1]",0.489213463428376,0.00605044933138477,0.224992441667853,0.157415598404103,0.334089699117891,0.453739733816219,0.606098031401117,1.04616771104654,1382.80391635469,1.00129068741873
