"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27919201997703,0.387692209654287,1.22122930352519,0.68237803429958,2.20966802090829,0.013,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.935662902005924,0.024162058507906,0.937424527663256,0.883693958281808,0.977828738444032,0.946,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.123141798714466,0.431408078284263,0.133160160713147,-0.694638573873764,0.887575450561481,0.035,TRUE
"B1","normal(0, 1.0)",0,1,0.684978873577646,0.132676565322926,0.685869422187709,0.424708207028951,0.947440359173949,0.867,FALSE
"B2","normal(0, 1.0)",0,1,0.372628213604111,0.33753947559808,0.375092427691453,-0.297560529901357,1.03607566194922,0.662,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.74070594278002,1.06289944561856,2.7805907326869,0.407978480931014,4.80009549357406,0.469,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.755582264023117,1.16798504653643,1.07875601439085,-2.30932708982705,2.49379451836144,0.416,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.668968128395,0.0936811800083762,0.669311750795748,0.480834079527887,0.853837523793661,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.151105770336555,0.103469503194664,0.135837494690972,0.0070178021986691,0.387580939283716,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.752809575362786,0.0864075240691216,0.752780601820439,0.581980035795104,0.920520900598051,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.810908541153,0.0664213090501024,0.809451279273697,0.685241199982672,0.945912806193133,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.13834879648014,1.43730170378429,0.705380082756013,0.0287214800004282,4.94997126496107,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.4368866181866,2.15713202656132,0.817802246307334,0.0340012755373824,6.68515894219723,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.218634798502627,0.201066549895926,-0.218456720848371,-0.606452394399638,0.172375676576392,0.799,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55321270686323,0.164994682551438,3.55251833703582,3.23151718776761,3.88737149744386,0.932,FALSE
