"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_C",0.713584093884403,0.891982039113683,0.282434259460487,0.00271483995847763,0.0122270136715312
"R_G",1.32414800627889,1.32469653074052,0.23836231654399,0.00271483995847763,0.0122270136715312
"phi_E",0.106953472556202,0.00520926660395993,-0.119092809371702,0.00271483995847763,0.0122270136715312
"sigma_mu_E",0.701060292053521,0.634301318272297,0.112645781724581,0.00271483995847763,0.0122270136715312
"sigma_eps_C",0.134238394280257,0.121046321682517,-0.106039247324667,0.00271483995847763,0.0122270136715312
"r_E",3.91420620841809,3.78397185058982,-0.102923317023973,0.00271483995847763,0.0122270136715312
"phi_C",-0.258396082157452,-0.315055919444391,-0.0886186812315001,0.00271483995847763,0.0122270136715312
"r_C",1.66776587829837,1.64173637893946,-0.0786267310532732,0.00271483995847763,0.0122270136715312
"sigma_r_E",0.505449941203348,0.514077846229635,0.0751854082672377,0.00271483995847763,0.0122270136715312
"sigma_r_C",0.77434136257183,0.780456028434112,0.0699331275467011,0.00271483995847763,0.0122270136715312
"sigma_IE",0.138905837704011,0.143238102805575,0.0578738939742438,0.00271483995847763,0.0122270136715312
"R_G_boat",3.95297494877847,3.99292038305119,0.0568996909777478,0.00271483995847763,0.0122270136715312
"sigma_eps_E",0.158859032840875,0.164927132324748,-0.0227582237728292,0.00271483995847763,0.0122270136715312
