"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.795454545454545,1,0.446789772727273,0.251107199052967,44,44
"osp",0.666666666666667,1,0.632152777777778,0.248080426636334,18,18
"catch",0.529411764705882,1,0.533897058823529,0.287796003311475,17,17
