"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.713,0.0915,0.394,-2.7215
"catch",2,3,"2024-12-03",11,-3.3045,0.1044,0.159,-3.3154
"catch",3,3,"2024-12-03",18,-3.7454,0.1004,0.168,-3.7555
"catch",4,3,"2024-12-03",12,-3.3583,0.0975,0.168,-3.3678
"catch",5,3,"2024-12-03",30,-5.0847,0.4067,0.391,-5.2567
"catch",6,4,"2024-12-04",18,-3.7304,0.0918,0.179,-3.7389
"catch",7,4,"2024-12-04",24,-3.9934,0.0924,0.236,-4.002
"catch",8,4,"2024-12-04",18,-3.7304,0.0918,0.179,-3.7389
"catch",9,4,"2024-12-04",12,-3.3437,0.0889,0.179,-3.3516
"catch",10,4,"2024-12-04",6,-2.7037,0.0812,0.161,-2.7103
"catch",11,4,"2024-12-04",18,-3.7079,0.0869,0.127,-3.7154
"catch",12,4,"2024-12-04",18,-3.7079,0.0869,0.127,-3.7154
"catch",13,5,"2024-12-05",18,-3.7374,0.0972,0.319,-3.7468
"catch",14,5,"2024-12-05",12,-3.3504,0.0942,0.315,-3.3593
"catch",15,6,"2024-12-06",11,-3.3095,0.1065,0.209,-3.3209
"catch",16,6,"2024-12-06",18,-3.7495,0.1022,0.227,-3.7599
"catch",17,6,"2024-12-06",18,-4.3366,0.3109,0.246,-4.4355
"catch",18,6,"2024-12-06",24,-4.0291,0.1089,0.289,-4.041
"catch",19,7,"2024-12-07",24,-4.3697,0.3425,0.527,-4.4962
"catch",20,10,"2024-12-10",1,-2.4125,0.2723,0.393,-2.4886
"catch",21,11,"2024-12-11",12,-3.4885,0.1766,0.407,-3.5205
"catch",22,12,"2024-12-12",24,-3.9962,0.0955,0.241,-4.0054
"catch",23,12,"2024-12-12",18,-4.3122,0.33,0.398,-4.4239
"catch",24,13,"2024-12-13",9,-3.0879,0.1106,0.444,-3.1004
"catch",25,18,"2024-12-18",0,-3.4604,0.4502,0.231,-3.6667
"catch",26,18,"2024-12-18",18,-3.7325,0.097,0.37,-3.742
"catch",27,18,"2024-12-18",12,-3.3456,0.0938,0.34,-3.3545
"catch",28,20,"2024-12-20",24,-4.1698,0.1973,0.331,-4.2098
"catch",29,21,"2024-12-21",24,-4.3651,0.3309,0.382,-4.4795
"catch",30,22,"2024-12-22",5,-2.5579,0.0987,0.27,-2.5677
"catch",31,27,"2024-12-27",12,-3.3698,0.1179,0.191,-3.3839
"catch",32,28,"2024-12-28",18,-3.7279,0.0967,0.204,-3.7372
"catch",33,28,"2024-12-28",24,-5.3857,0.6832,0.192,-5.8537
"catch",34,28,"2024-12-28",12,-3.5192,0.1672,0.135,-3.5474
"catch",35,28,"2024-12-28",40,-5.5117,0.5759,0.202,-5.8452
"catch",36,28,"2024-12-28",20,-3.9216,0.1606,-0.017,-3.9475
"catch",37,31,"2024-12-31",16,-3.6962,0.2047,0.348,-3.7393
"catch",38,31,"2024-12-31",18,-3.8552,0.2634,0.351,-3.9277
"catch",39,31,"2024-12-31",0,-2.9642,0.5732,0.084,-3.2951
"catch",40,31,"2024-12-31",24,-4.0592,0.1682,0.297,-4.088
"catch",41,32,"2025-01-01",24,-4.0982,0.2475,0.557,-4.1655
"catch",42,33,"2025-01-02",24,-5.0991,0.5212,0.532,-5.3823
"catch",43,33,"2025-01-02",12,-3.3836,0.1206,0.27,-3.3983
"catch",44,34,"2025-01-03",48,-4.9515,0.2473,0.492,-5.0147
"catch",45,38,"2025-01-07",10,-3.1626,0.0873,0.229,-3.1702
"catch",46,38,"2025-01-07",12,-3.3551,0.0958,0.195,-3.3643
"catch",47,38,"2025-01-07",20,-4.6803,0.4045,0.419,-4.8526
"catch",48,38,"2025-01-07",0,-2.6764,0.345,0.178,-2.7972
"catch",49,39,"2025-01-08",12,-3.3501,0.0937,0.151,-3.3589
"catch",50,39,"2025-01-08",18,-3.737,0.0968,0.153,-3.7464
"catch",51,39,"2025-01-08",6,-2.7096,0.0858,0.144,-2.7169
"catch",52,39,"2025-01-08",24,-4.0513,0.1349,0.492,-4.0697
"catch",53,45,"2025-01-14",24,-3.9952,0.0967,0.433,-4.0046
"catch",54,45,"2025-01-14",9,-3.0966,0.1168,0.323,-3.1104
"catch",55,45,"2025-01-14",6,-3.0641,0.1623,0.178,-3.0906
"catch",56,48,"2025-01-17",6,-3.062,0.1658,0.158,-3.0897
"catch",57,48,"2025-01-17",24,-3.9974,0.1003,0.442,-4.0074
"catch",58,49,"2025-01-18",6,-2.6974,0.0854,0.379,-2.7047
"catch",59,49,"2025-01-18",8,-3.0431,0.1231,0.219,-3.0583
