"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",1.06541441404122,0.00294595714140487,0.272032243915381,0.548119370564,0.886404051502496,1.06256042964569,1.23670077488528,1.61289029337242,8526.83617803007,0.999480405201947
"B2",-0.00680208999578274,0.0101728972120744,1.01909375041962,-1.99691166631631,-0.710040488797015,0.0046913409708244,0.701741469171213,1.9377310902772,10035.4988117649,0.999541113428135
"B1_C",0.0613163485345475,0.00637736314180757,0.573865989540647,-1.02505376575241,-0.322634515834862,0.0447791125209438,0.429588443260614,1.25193117640743,8097.27107998683,1.00008149452476
"B2_C",0.00516681178347746,0.0105194705227499,1.00832740541721,-1.96634502358329,-0.687449678539037,-0.00291493004031578,0.681477912461628,1.96836790841176,9187.88139184669,0.999828172868821
"gamma_C",0.00761426019511673,0.0100591872949422,1.01486912722618,-2.04483235946629,-0.6811919023653,0.00564214214774213,0.691912891384818,2.01109558180244,10178.7463857561,0.999600905536739
"sigma_eps_E",1.45687876336697,0.0164709527260552,0.93042434748393,0.542919511166221,0.896005078127644,1.22209550991033,1.71612088392234,3.84980918293418,3190.98447833334,1.00046556022635
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.945030378966802,0.00204940253643667,0.190274514896925,0.601327817457813,0.814683928289911,0.935438879310385,1.063414886878,1.35131689623087,8619.98892858537,0.999844523856026
"phi_E_scaled",0.547174780824207,0.00292462764835561,0.210392736847579,0.144596388309458,0.392105075645652,0.550767909834803,0.717107829857789,0.913270892972342,5175.11879495264,1.00045270246752
"eps_E[1,1]",-0.0531620528752481,0.0117834626155396,0.71177214986751,-1.3803625355302,-0.529285921892814,-0.095667638631088,0.382478931315311,1.43717390338943,3648.68293404609,1.00072064814478
"eps_E[2,1]",-1.03910476934113,0.0103162281258638,0.689969449787009,-2.50343947760481,-1.4828454723744,-0.998789446580588,-0.563780996528118,0.202276510361082,4473.19518503138,1.00045441479953
"omega_E_0_raw[1,1]",0.855075467805368,0.0111875057095517,0.709015048088015,-0.463996652213406,0.38026497999828,0.811083306974401,1.29052404627712,2.36245067580871,4016.46850218252,1.0000796588035
"mu_mu_E[1]",2.05857019314082,0.0196162249517834,1.22363926749048,-0.418813043288964,1.35082011084093,2.03150817100302,2.75466726478036,4.62697425961882,3891.13182605798,1.00131788497313
"sigma_mu_E",1.18876210697372,0.0240389652906647,1.4556310236304,0.0315829288661399,0.324206311156263,0.715377556841281,1.47331837632801,5.61012080391694,3666.66358418521,1.00012700350544
"eps_mu_E[1,1]",-0.0349176004554215,0.0102703517159775,0.908412175747435,-1.82690889967863,-0.626065102789356,-0.0272275375093512,0.525529956277375,1.77048959702172,7823.39503272152,0.99974997055159
"R_G",1.31981046833205,0.0042661913407861,0.40048382659332,0.702612856511389,1.03478576031616,1.26303667037251,1.53616289653464,2.27157959330088,8812.30062026377,0.99996692315101
"R_G_boat",2.90474792230179,0.00415563223454026,0.392607866622668,2.18886399578224,2.62593080163828,2.88342300395973,3.16522063538893,3.70388294106683,8925.73074621191,0.999518672343435
"kappa_OSP",3.12608691523701,0.00987728885157412,0.98152684070544,1.61203374166294,2.42527373993261,2.97523709530091,3.67471102792604,5.46623514452951,9874.81235126871,0.999446747255349
"sigma_r_OSP",0.648723594113658,0.00241843357587775,0.183078079327137,0.335005177925311,0.52570503714384,0.63441754246549,0.755332713997673,1.05852080184332,5730.65637570271,1.00037790731771
"f_theta[1]",0.299700924089522,0.000982391761233397,0.101586758106737,0.12497613517801,0.22557629362805,0.292351625265051,0.36762190188369,0.514279197868994,10693.1283310531,0.999705506574995
"sigma_IE",0.200322634066832,0.00211336417905232,0.198748516388801,0.00569732816263096,0.0585926392076621,0.137520285886129,0.280395358417653,0.724598085091014,8844.21123910819,0.999493063744803
"sigma_eps_C",0.634321789328883,0.0104823952032745,0.672701416558563,0.0238084428796237,0.211352841049505,0.456217671482617,0.828655006518124,2.36634762025141,4118.35353975856,0.999930969994573
"Lcorr_C[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"phi_C_scaled",0.536275128074678,0.00238716080726094,0.213695398954106,0.128173803347574,0.374496893684249,0.543335271471216,0.703087371953268,0.911284405970465,8013.58765946088,0.999981851466555
"sigma_r_C",1.11169193873925,0.00356551455585795,0.273312791426181,0.668810248544178,0.920406208375479,1.08285722444121,1.26529410991744,1.7396154209748,5875.91477400207,0.999922791990111
"eps_C[1,1]",0.132819140355731,0.0105381410291087,0.849337144761664,-1.57835480750638,-0.41075905359666,0.145985345971103,0.682107903731353,1.79010288712227,6495.79369081319,1.00018414118909
"eps_C[2,1]",0.367207629376289,0.0103109294168683,0.880332184751862,-1.42451989513653,-0.212267963891204,0.376962786015152,0.962168036589018,2.0772180658413,7289.49650179805,0.999567903649727
"omega_C_0_raw[1,1]",-0.281705058903499,0.010417864436987,0.881452749558713,-2.02155696078719,-0.876839914438959,-0.29646893785968,0.28293226624008,1.52518987636118,7158.80726130722,0.999732704204427
"mu_mu_C[1]",0.368844255223487,0.0202793089891665,1.17577649199233,-2.43449306905147,-0.230519072511617,0.529268971086539,1.09209990671265,2.40086491730807,3361.57837079769,1.00192585392404
"sigma_mu_C",1.39793530083953,0.0308898039149573,2.06322174663126,0.027680932855641,0.355534301641639,0.801082647644121,1.62857798168112,6.55922236599258,4461.30084329618,1.0000707063624
"eps_mu_C[1,1]",0.2287505320765,0.0126215267310851,0.889211981278519,-1.59062922723736,-0.328971077188336,0.232479187660936,0.800775233092252,1.97171869616013,4963.48631370588,1.00075275073555
"L_raw[1]",-0.00253176350758093,0.00939767122130012,0.985447259451499,-1.95498703974471,-0.663342577501165,0.00371426463229101,0.668622359638583,1.90134359769483,10995.7859718041,0.999667858789799
"L_raw[2]",-0.00474193214688915,0.00932789923166188,0.990469026033609,-1.93972144551867,-0.660059395142747,-0.00644530892626906,0.666141691839685,1.90603392160699,11274.9365366723,0.999984275395025
"L_raw[3]",0.711366680382909,0.0084544825260726,0.884128255073019,-1.06771902162796,0.135073942956562,0.718347554074979,1.28644075692549,2.47050576533428,10935.9490528313,0.99999386784188
"L_raw[4]",0.108281390300054,0.00861623845061509,0.90227198356053,-1.59320532178746,-0.511313723920217,0.0888531440164892,0.718209730323279,1.874716327188,10965.779930191,0.999517512772091
"L_raw[5]",-0.0745288339426787,0.00923576379616925,0.928214993737322,-1.90308345719772,-0.698792473984859,-0.0857175765760101,0.551645065841203,1.75163093804212,10100.7012050455,1.00000665226174
"L_raw[6]",0.555442531705966,0.00866049210312097,0.913811632112788,-1.20792916660168,-0.0483869000831808,0.545137651116629,1.15008872592533,2.36023959814891,11133.4105429343,0.999897926183856
"L_raw[7]",0.643761238883759,0.00949166872116195,0.917715211359598,-1.12306251163287,0.00490124565342941,0.637222281217598,1.26224706965588,2.43096364206624,9348.25857422757,0.999670399195051
"L_raw[8]",0.00478427125080641,0.00949775267311242,1.02963603780727,-2.01341521812447,-0.698745178848929,-0.00703323551642995,0.707567560401806,2.06635081931854,11752.3781525676,0.999519437103118
"L_raw[9]",-0.0103840420460891,0.00996181384231325,0.998733208082314,-2.00446180627593,-0.68302260569624,-0.0171996710421687,0.664912542625953,1.95487039867221,10051.297731008,0.999796276719367
"L_raw[10]",-0.00290619926073395,0.00968007669357177,1.01038453115393,-2.01855582818601,-0.685235640887208,0.000594029834431295,0.684720533047347,1.9818613135777,10894.7126690175,0.999448037225135
"L_raw[11]",-0.054367626972092,0.00943262390835358,0.938095041996038,-1.86694227826247,-0.694059653354589,-0.0491345896626647,0.555974349442117,1.82108736549738,9890.73676445464,0.999803752139006
"L_raw[12]",-0.254194827725426,0.0101505387104051,0.950690376494115,-2.15561961384972,-0.898741471124006,-0.248691464169533,0.384599064077331,1.60795923034029,8772.02805292292,1.00000036515436
"L_raw[13]",-0.339432788650323,0.0100877607691986,0.969756879410031,-2.24026777764811,-0.98406286232078,-0.341942375552794,0.279971566446094,1.60439423919462,9241.36640120679,0.999914452259001
"L_raw[14]",-0.202638546242877,0.0093496147818564,0.937395237179848,-2.03765463109748,-0.846571823922652,-0.212543120039891,0.431357370379551,1.60436976087678,10052.12891994,0.999814961176048
"L_raw[15]",0.469726948510116,0.00896258519191565,0.896230839176681,-1.3142654098054,-0.133512835054447,0.472372802335567,1.07467799500489,2.24202766636434,9999.38233027956,0.999646291237989
"L_raw[16]",-0.00322906479258497,0.00959680204111997,0.996383018147215,-1.92984494255737,-0.668190757915175,-0.016673237440389,0.659930898184971,1.95638958087765,10779.5234384385,0.99978386011014
"L_raw[17]",0.208400459519632,0.00929912293603057,0.940891510941501,-1.61968979407157,-0.441705059975676,0.21485113125735,0.854673476568269,2.05844964855159,10237.5284573857,0.999647780390502
"L_raw[18]",0.000998916308190833,0.0103437672040775,1.00093089841018,-1.95819572753476,-0.679599309117737,-0.00332807302971029,0.680330705566291,1.94119304440382,9363.76954093114,0.999429415419982
"L_raw[19]",0.0111338563885221,0.00965638424241276,0.995756744137581,-1.94378665721084,-0.662450141841262,0.00595931224884223,0.686914829712773,1.95974777470439,10633.5293878755,0.999575429004015
"L_raw[20]",1.01089519662409,0.0102004780264418,0.943105726511067,-0.87234663209859,0.387483825406061,1.00690085582659,1.64168583225731,2.85972041424753,8548.29919875423,0.999832632724613
"L_raw[21]",0.0122592934065606,0.00983009385768241,1.00228339349207,-1.94199305154505,-0.661312924126476,0.00247572208376358,0.694986130095932,1.96072396862722,10395.9873046845,0.999931287174052
"L_raw[22]",-0.0147675374774118,0.0110661185566444,1.01144088579356,-1.97032938922214,-0.692426519803091,-0.0294851983683038,0.66560359911195,1.98976399752632,8353.92117596555,0.999772046836263
"L_raw[23]",-0.00331611152639849,0.0102016529343372,0.968352754967996,-1.88827778666173,-0.6588200749053,-0.0133314879849609,0.659750866133127,1.89729188816278,9010.0270720992,0.999838617318077
"L_raw[24]",0.191081269863837,0.008824884582338,0.929722671688459,-1.66525222910851,-0.427175558848032,0.189120627588182,0.791802228537118,2.05246914439577,11099.1258271762,0.999659700301712
"L_raw[25]",0.0149706498994762,0.00962208236682865,0.966567394510812,-1.85332390138888,-0.628406738456805,0.0107916103939791,0.666824907801295,1.88484581324576,10090.8126111772,0.999803097952216
"L_raw[26]",-0.0216487531897561,0.00944804103498547,0.940425044675835,-1.82596819108398,-0.66685006558694,-0.0283827220783718,0.618455777243806,1.85449762577906,9907.51711199279,0.999744191553842
"L_raw[27]",0.0127490967335198,0.00920767619167179,0.99678251783774,-1.96698341967756,-0.662639362703245,0.0138397877718504,0.692979055706323,1.9898030617314,11719.2750983719,0.999476077101395
"L_raw[28]",-0.00997535611645755,0.00873167169338083,0.946740977315376,-1.84522900558974,-0.665748122124069,-0.00595085000662802,0.62423143996804,1.83810424890668,11756.2159108306,0.999636423435456
"L_raw[29]",0.0834872486685159,0.00949632095015306,0.941282486236655,-1.74351229390069,-0.544300732608444,0.0683629562917604,0.718896520323906,1.94388032117515,9824.9237364068,0.999745169197773
"L_raw[30]",0.221275105537002,0.00867293002880268,0.905349363388809,-1.52937437070936,-0.397013873723156,0.223291838629755,0.819232338847976,2.00718614381231,10896.8435560849,0.999580193845714
