"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-540.369475593914,20.6955100751007,31.8088371057478,2,-508.56
"catch",131,-455.346381341984,9.5111135146402,8.70567805400401,0,-446.64
