"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,78.027,0.5289,TRUE,TRUE
"gear",3,"2024-12-03",27,28.672,0.4989,TRUE,TRUE
"gear",4,"2024-12-04",30,29.084,0.5887,TRUE,TRUE
"gear",5,"2024-12-05",20,22.934,0.4252,TRUE,TRUE
"gear",6,"2024-12-06",25,22.255,0.6694,TRUE,TRUE
"gear",7,"2024-12-07",31,39.119,0.3368,TRUE,TRUE
"gear",10,"2024-12-10",23,23.691,0.5282,TRUE,TRUE
"gear",11,"2024-12-11",20,23.714,0.3957,TRUE,TRUE
"gear",12,"2024-12-12",39,33.612,0.7075,TRUE,TRUE
"gear",13,"2024-12-13",22,23.698,0.4851,TRUE,TRUE
"gear",14,"2024-12-14",37,42.287,0.4186,TRUE,TRUE
"gear",15,"2024-12-15",33,40.104,0.3661,TRUE,TRUE
"gear",18,"2024-12-18",32,30.135,0.6233,TRUE,TRUE
"gear",20,"2024-12-20",22,20.441,0.6268,TRUE,TRUE
"gear",21,"2024-12-21",20,27.144,0.2787,TRUE,TRUE
"gear",22,"2024-12-22",19,27.816,0.2261,FALSE,TRUE
"gear",23,"2024-12-23",29,25.69,0.6768,TRUE,TRUE
"gear",24,"2024-12-24",31,30.903,0.5632,TRUE,TRUE
"gear",26,"2024-12-26",33,35.316,0.4848,TRUE,TRUE
"gear",27,"2024-12-27",50,43.924,0.6957,TRUE,TRUE
"gear",28,"2024-12-28",58,68.875,0.3713,TRUE,TRUE
"gear",31,"2024-12-31",96,91.718,0.6109,TRUE,TRUE
"gear",32,"2025-01-01",55,66.284,0.3603,TRUE,TRUE
"gear",33,"2025-01-02",28,30.357,0.4775,TRUE,TRUE
"gear",34,"2025-01-03",55,43.814,0.7853,FALSE,TRUE
"gear",35,"2025-01-04",39,51.032,0.2939,TRUE,TRUE
"gear",38,"2025-01-07",19,22.128,0.4156,TRUE,TRUE
"gear",39,"2025-01-08",29,28.786,0.5666,TRUE,TRUE
"gear",40,"2025-01-09",35,34.849,0.563,TRUE,TRUE
"gear",41,"2025-01-10",34,37.514,0.4549,TRUE,TRUE
"gear",42,"2025-01-11",149,136.738,0.6585,TRUE,TRUE
"gear",45,"2025-01-14",50,46.517,0.6347,TRUE,TRUE
"gear",47,"2025-01-16",16,23.349,0.2458,FALSE,TRUE
"gear",48,"2025-01-17",47,39.306,0.7404,TRUE,TRUE
"gear",49,"2025-01-18",62,68.437,0.4484,TRUE,TRUE
"gear",52,"2025-01-21",16,16.337,0.5414,TRUE,TRUE
"gear",53,"2025-01-22",8,10.503,0.3383,TRUE,TRUE
"gear",54,"2025-01-23",16,14.914,0.6216,TRUE,TRUE
