"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,4,0.971896751580251,7.98933333333333,8,254.492,0.0189719157893297,0.987793151162062,FALSE
2,1500,6,0.963743661862273,7.934,8,250.440666666667,0.0212887074144942,1.04578681793561,FALSE
3,1500,9,0.962297081849003,7.694,8,229.738,0.0229093673692195,1.01666186152303,FALSE
4,1500,16,0.93205003435406,6.97,7,126.007333333333,0.0287246138734399,0.939218514619487,FALSE
