"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",2.97703178566998,1.62633619689487,4.95235341069063,NA,0
2,"2024-12-02",3.67020479423374,2.3359331519824,5.59390648892233,3,1
3,"2024-12-03",3.77795582040651,2.71864373302783,5.73448601811591,4.6875,4
4,"2024-12-04",3.64887276605025,2.61583057974597,5.07572109947991,3.31428571428571,7
5,"2024-12-05",3.67436042244692,2.48754920972163,5.46896225251007,3,2
6,"2024-12-06",3.80043706743387,2.76274796450709,5.8259376298332,4.8875,4
7,"2024-12-07",3.0956378438805,1.97066124600593,5.30070825704876,6,1
8,"2024-12-08",3.01248018921459,1.76739518198308,5.08595537560237,NA,0
9,"2024-12-09",3.70926465334354,2.2790684956578,5.97597152838494,NA,0
10,"2024-12-10",3.62933399917768,2.13605361146484,5.61658682366479,0.5,1
11,"2024-12-11",3.77417388648657,2.59728383468486,6.20400278251719,6,1
12,"2024-12-12",3.83976735299527,2.75989746940756,6.43588278438516,6.5,2
13,"2024-12-13",3.73311278062628,2.50222589274138,6.0284768228407,4.5,1
14,"2024-12-14",3.00436834507306,1.69167985971786,5.00303195065661,NA,0
15,"2024-12-15",2.9978353852545,1.66394698955458,4.98956922868121,NA,0
16,"2024-12-16",3.66281235628986,2.23093376340109,5.8187699178455,NA,0
17,"2024-12-17",3.67479768334821,2.24493262240688,5.75622995418178,NA,0
18,"2024-12-18",3.5535935184729,2.14350599874305,5.16368621253486,2,3
19,"2024-12-19",3.69113492035862,2.30390929755634,5.8494389808456,NA,0
20,"2024-12-20",3.75876986324881,2.55722925996367,6.13229074607642,6,1
21,"2024-12-21",3.11725966671443,1.97723298929766,5.20176464036456,6,1
22,"2024-12-22",3.00992477431208,1.77615600351844,4.98627540348968,2.5,1
23,"2024-12-23",3.72235810022715,2.33089143806574,6.18479054128031,NA,0
24,"2024-12-24",3.72966499116785,2.31857404869319,6.35706525998731,NA,0
25,"2024-12-25",3.72605644446118,2.33417038156301,6.30160977459091,NA,0
26,"2024-12-26",3.76623304077475,2.41123285664144,6.48753605272589,NA,0
27,"2024-12-27",3.75199096808503,2.41136388540946,6.55872389777391,3,1
28,"2024-12-28",3.48871490270558,2.36067376366351,6.0005533078371,6.52,5
29,"2024-12-29",3.07737006775519,1.78003342767588,5.53686654550823,NA,0
30,"2024-12-30",3.786054603089,2.49239550089351,6.7673526729502,NA,0
31,"2024-12-31",3.29370034009198,1.69128959118713,7.19289375349373,2.98214285714286,4
32,"2025-01-01",3.38928997706652,1.60899023104334,7.73127479904603,4,1
33,"2025-01-02",3.921313422609,2.84521719108337,6.84825275910375,7.5,2
34,"2025-01-03",3.84321178432738,2.68284945131315,6.5968647067385,6.85714285714286,1
35,"2025-01-04",3.03696030530291,1.72407117792051,5.29410402043911,NA,0
36,"2025-01-05",3.03704235048852,1.72146482125974,5.10053566482401,NA,0
37,"2025-01-06",3.70682917880226,2.36641776776242,6.03490362946717,NA,0
38,"2025-01-07",3.74032361506485,2.62996017400877,5.58277180633649,4.08333333333333,4
39,"2025-01-08",3.67228938940141,2.48250144295098,5.41233703707928,3.45,4
40,"2025-01-09",3.68145992849929,2.33021177436694,5.81805246375205,NA,0
41,"2025-01-10",3.66610928317544,2.26580967570924,5.76581168812898,NA,0
42,"2025-01-11",2.97331618415095,1.62019048327587,4.93116366030724,NA,0
43,"2025-01-12",2.97507091980027,1.58705825566595,4.90137776515448,NA,0
44,"2025-01-13",3.66665029445475,2.28011738849576,5.74229378738032,NA,0
45,"2025-01-14",3.63394336049363,2.32770030840591,5.31973418842156,3.14285714285714,3
