"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,29,0.971690517024213,8.9664,9,506.4348,0.0100336105321486,0.709526726620831,FALSE
2,2500,11,0.985625209027043,8.992,9,509.8708,0.00751527057551154,0.775716003135411,FALSE
3,2500,10,0.984006466833473,8.9916,9,509.97,0.00812683590240234,0.698877362564914,FALSE
4,2500,9,0.987720694275244,9.3536,11,800.0232,0.00601589550621308,0.715817895630369,FALSE
