"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,74.326,0.586,TRUE,TRUE
"gear",3,"2024-12-03",27,29.123,0.4916,TRUE,TRUE
"gear",4,"2024-12-04",30,30.128,0.5572,TRUE,TRUE
"gear",5,"2024-12-05",20,21.949,0.4803,TRUE,TRUE
"gear",6,"2024-12-06",25,28.74,0.4165,TRUE,TRUE
"gear",7,"2024-12-07",31,33.162,0.496,TRUE,TRUE
"gear",10,"2024-12-10",23,24.556,0.5023,TRUE,TRUE
"gear",11,"2024-12-11",20,23.027,0.4289,TRUE,TRUE
"gear",12,"2024-12-12",39,34.998,0.6683,TRUE,TRUE
"gear",13,"2024-12-13",22,28.241,0.336,TRUE,TRUE
"gear",14,"2024-12-14",37,38.019,0.5319,TRUE,TRUE
"gear",15,"2024-12-15",33,36.366,0.4697,TRUE,TRUE
"gear",18,"2024-12-18",32,31.922,0.5671,TRUE,TRUE
"gear",20,"2024-12-20",22,25.21,0.4333,TRUE,TRUE
"gear",21,"2024-12-21",20,22.655,0.4515,TRUE,TRUE
"gear",22,"2024-12-22",19,23.624,0.3717,TRUE,TRUE
"gear",23,"2024-12-23",29,27.961,0.5925,TRUE,TRUE
"gear",24,"2024-12-24",31,31.383,0.5467,TRUE,TRUE
"gear",26,"2024-12-26",33,33.44,0.5497,TRUE,TRUE
"gear",27,"2024-12-27",50,52.777,0.5024,TRUE,TRUE
"gear",28,"2024-12-28",58,59.256,0.5397,TRUE,TRUE
"gear",31,"2024-12-31",96,96.282,0.5579,TRUE,TRUE
"gear",32,"2025-01-01",55,63.963,0.3997,TRUE,TRUE
"gear",33,"2025-01-02",28,28.888,0.5343,TRUE,TRUE
"gear",34,"2025-01-03",55,54.085,0.5771,TRUE,TRUE
"gear",35,"2025-01-04",39,42.364,0.4762,TRUE,TRUE
"gear",38,"2025-01-07",19,21.883,0.4406,TRUE,TRUE
"gear",39,"2025-01-08",29,29.602,0.5424,TRUE,TRUE
"gear",40,"2025-01-09",35,34.146,0.5855,TRUE,TRUE
"gear",41,"2025-01-10",34,43.038,0.3329,TRUE,TRUE
"gear",42,"2025-01-11",149,130.781,0.7053,TRUE,TRUE
"gear",45,"2025-01-14",50,47.382,0.6155,TRUE,TRUE
"gear",47,"2025-01-16",16,19.9,0.3799,TRUE,TRUE
"gear",48,"2025-01-17",47,48.412,0.5284,TRUE,TRUE
"gear",49,"2025-01-18",62,61.138,0.5775,TRUE,TRUE
"gear",52,"2025-01-21",16,16.773,0.5231,TRUE,TRUE
"gear",53,"2025-01-22",8,9.568,0.4203,TRUE,TRUE
"gear",54,"2025-01-23",16,15.014,0.6172,TRUE,TRUE
"gear",55,"2025-01-24",9,16.287,0.1645,FALSE,TRUE
"gear",56,"2025-01-25",68,61.25,0.6715,TRUE,TRUE
"gear",60,"2025-01-29",32,31.925,0.5658,TRUE,TRUE
"gear",61,"2025-01-30",24,24.007,0.5601,TRUE,TRUE
"gear",62,"2025-01-31",14,20.867,0.248,FALSE,TRUE
"gear",63,"2025-02-01",48,45.924,0.6112,TRUE,TRUE
"gear",67,"2025-02-05",2,5.848,0.1276,FALSE,TRUE
"gear",68,"2025-02-06",4,6.484,0.2899,TRUE,TRUE
"gear",69,"2025-02-07",13,16.457,0.3716,TRUE,TRUE
"gear",70,"2025-02-08",65,63.666,0.5843,TRUE,TRUE
"gear",73,"2025-02-11",20,20.83,0.527,TRUE,TRUE
"gear",74,"2025-02-12",11,14.465,0.3563,TRUE,TRUE
"gear",76,"2025-02-14",23,28.431,0.3674,TRUE,TRUE
"gear",77,"2025-02-15",65,60.872,0.6335,TRUE,TRUE
"gear",81,"2025-02-19",12,15.816,0.3434,TRUE,TRUE
"gear",82,"2025-02-20",30,26.95,0.6625,TRUE,TRUE
