"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.75751517228117,1.0072527585021,2.76245579364272,4.48911808802318,934,1.0051
"mu_mu_C[1]",1.04685327804781,0.57945439663326,1.05574847486886,1.47095846119256,1508,1.0014
"sigma_eps_E",1.07130403185966,0.600970739236702,1.01606571211316,1.86548451541991,1140,0.9996
"sigma_eps_C",0.447032944215768,0.121048591066244,0.421998231144319,0.905092842314902,1266,1.0014
"phi_E",0.664242183113791,0.180183365913239,0.699074852155941,0.934332249126428,1252,1.0007
"phi_C",-0.120771866941959,-0.767329482038317,-0.14909447875491,0.68996160347514,2015,1.0035
"sigma_r_E",0.931749765352897,0.818424401715894,0.929479110527246,1.06124950250347,5790,0.9991
"sigma_r_C",0.771456921647963,0.650258402285018,0.769477361040908,0.908329861918101,4385,1.0003
"r_E",1.16759516513376,0.887901931384623,1.15749928819368,1.49294175578722,5556,0.9992
"r_C",1.71574437027579,1.21202848126299,1.68891700478955,2.36498317203974,4515,0.9999
"sigma_mu_E",9.83974739868989,0.0790938119672389,2.02515875656647,44.6114777248793,1864,1.0005
"sigma_mu_C",10.2758803381799,0.0673741170889951,2.00842754835886,56.1302167156075,3049,1.0003
"sigma_IE",0.194823274836305,0.00460169442803415,0.136153036124382,0.706515938760371,5891,0.9995
"R_G",1.3615057361926,0.705129911151395,1.30137962294663,2.32605067164715,4018,1.0007
"R_G_boat",3.55018514060146,3.23007297077155,3.54848091788355,3.87537555660552,4990,1.0005
"B1",0.268655837862376,-0.0464216146149793,0.268404999446754,0.577020570061047,4451,0.9992
"B2",0.531920769127063,-0.205312527503085,0.519836555100244,1.3060970987336,4896,0.9993
"B1_C",-0.0264103674853523,-0.329081257062663,-0.0267281953848351,0.267773144434458,5026,0.9998
