"draw","C_sum","C_expected_sum","E_sum"
1,11186,11121.3342674671,3316.51648900267
2,12216,12249.8229162716,4743.60338358435
3,13465,13363.319615035,4334.07340516719
4,16411,16313.0930772872,4810.12152325954
6,13035,13005.9377922665,4147.48817199254
8,15860,15818.1197910414,4960.08759124811
9,15330,15270.6451576689,5303.91703221316
10,9862,9894.96328507064,3160.98603803706
12,10968,10899.1331245948,4577.29229028903
13,11511,11365.0497356649,4840.14469787803
14,14850,14892.0269072731,5894.60504762915
15,16427,16182.3792298474,5090.48607320467
17,12817,12875.9877474723,4056.74418209795
19,10234,10381.3955746452,3414.2802318403
20,15777,15901.9783351611,4504.65215352835
21,8598,8677.89469119907,4046.92285595876
22,12573,12499.4300543073,5034.48927751768
24,12367,12325.3801351886,4339.07249906065
26,16082,15988.2061653209,5373.23251541871
27,14251,14267.2641751839,4220.09409545081
29,13879,13991.2568110038,4664.17997212167
32,10297,10288.0627355546,4134.43952376801
33,19266,19292.9578370864,6254.61494117174
34,10794,10664.2761590193,3740.79317240714
36,18396,18345.1589598059,5896.49924455039
37,9905,9961.9519655752,3935.54277214364
38,7344,7365.87050071625,3034.05294471798
40,11562,11472.2758644323,4495.30242982586
44,9377,9370.28097223204,3623.99681692835
45,13044,13133.9179549652,4509.93889899315
48,11416,11586.9551107881,4308.97309456388
50,13074,12939.3695293412,5010.03682470779
52,9704,9588.48421607886,3487.88598877215
53,10422,10360.9743403855,4688.57962002941
54,11895,12053.6740063653,4099.71913410456
57,10461,10575.6240307489,3909.93085579666
58,12128,12071.7645482194,4112.70470476736
60,15835,15842.6924899774,5769.38058154763
61,21827,21786.1851039447,5866.53994547662
62,13921,13900.2606832974,4963.41695798446
63,17404,17430.4237359921,5696.65177318115
65,16970,16871.6171027301,4952.14509363492
66,17530,17715.2226907579,6543.08537340109
69,13180,13267.354530137,4183.64285434776
71,10439,10500.7567958427,4184.52507480944
72,17028,17034.9661306658,5500.35149522355
73,14879,14982.7888958777,5473.52652650508
74,9522,9643.83498376136,3353.05160615482
