"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"trailer",1,2,"2024-12-02",1,-1.407,0.0743,0.064,-1.4126
"trailer",2,3,"2024-12-03",2,-1.907,0.0796,0.003,-1.9134
"trailer",3,4,"2024-12-04",5,-3.445,0.4009,0.084,-3.607
"trailer",4,5,"2024-12-05",3,-2.4204,0.177,0.028,-2.4519
"trailer",5,6,"2024-12-06",2,-1.8796,0.0627,-0.005,-1.8835
"trailer",6,7,"2024-12-07",2,-1.8796,0.0627,-0.005,-1.8835
"trailer",7,10,"2024-12-10",1,-1.407,0.0743,0.064,-1.4126
"trailer",8,11,"2024-12-11",0,-0.962,0.1783,0.095,-0.9938
"trailer",9,12,"2024-12-12",1,-1.407,0.0743,0.064,-1.4126
"trailer",10,13,"2024-12-13",0,-1.1434,0.2075,-0.041,-1.1866
"trailer",11,14,"2024-12-14",0,-1.1434,0.2075,-0.041,-1.1866
"trailer",12,15,"2024-12-15",2,-1.8796,0.0627,-0.005,-1.8835
"trailer",13,18,"2024-12-18",4,-2.9347,0.2869,0.03,-3.0176
"trailer",14,20,"2024-12-20",1,-1.4835,0.1058,0.03,-1.4947
"trailer",15,21,"2024-12-21",1,-1.4835,0.1058,0.03,-1.4947
"trailer",16,22,"2024-12-22",1,-1.4835,0.1058,0.03,-1.4947
"trailer",17,23,"2024-12-23",2,-1.907,0.0796,0.003,-1.9134
"trailer",18,24,"2024-12-24",1,-1.407,0.0743,0.064,-1.4126
"trailer",19,26,"2024-12-26",0,-0.962,0.1783,0.095,-0.9938
"trailer",20,27,"2024-12-27",2,-1.8796,0.0627,-0.005,-1.8835
"trailer",21,28,"2024-12-28",5,-3.1223,0.3122,0.197,-3.2208
"trailer",22,31,"2024-12-31",2,-1.9928,0.1755,0.046,-2.024
"trailer",23,32,"2025-01-01",3,-2.2702,0.1414,0.344,-2.2906
"trailer",24,33,"2025-01-02",0,-0.8018,0.1637,0.069,-0.8287
"trailer",25,34,"2025-01-03",0,-0.9639,0.1897,0.117,-1
"trailer",26,35,"2025-01-04",0,-0.9639,0.1897,0.117,-1
"trailer",27,38,"2025-01-07",0,-0.8018,0.1637,0.069,-0.8287
"trailer",28,39,"2025-01-08",4,-3.2373,0.3972,0.292,-3.397
"trailer",29,40,"2025-01-09",1,-1.3704,0.0542,0.173,-1.3733
"trailer",30,41,"2025-01-10",1,-1.4103,0.0788,0.208,-1.4166
"trailer",31,42,"2025-01-11",1,-1.4103,0.0788,0.208,-1.4166
"trailer",32,45,"2025-01-14",5,-3.8494,0.5391,0.35,-4.1455
"trailer",33,47,"2025-01-16",0,-0.8018,0.1637,0.069,-0.8287
"trailer",34,48,"2025-01-17",3,-2.4205,0.1934,0.16,-2.4582
"trailer",35,49,"2025-01-18",4,-2.9311,0.3123,0.24,-3.0298
"trailer",36,52,"2025-01-21",1,-1.3704,0.0542,0.173,-1.3733
"trailer",37,53,"2025-01-22",1,-1.3704,0.0542,0.173,-1.3733
"trailer",38,54,"2025-01-23",0,-0.8018,0.1637,0.069,-0.8287
