"obs","k_baseline","k_covariates"
211,0.26421207774074,0.147635163356917
212,0.068429219440493,0.108180310543511
213,0.113292064603982,0.0849373192979049
214,0.190370978344231,0.0860327541962975
215,0.0709052513228648,0.105070415840876
216,0.178053067250171,0.0878956295848148
217,0.0522210082491277,0.221527908879672
218,0.272166076860136,0.156605996346415
219,0.253275536810578,0.1330699210947
220,0.0489431207729636,0.136570668056364
221,0.0828360206905205,0.252868980967915
222,0.322691183906386,0.177632358736821
223,0.138065669201771,0.0978453840583756
224,0.077827860959048,0.251894564438288
225,0.240664451004224,0.136906464093617
226,0.0459383819596908,0.136146976156296
227,0.0760993228818098,0.0981559717188695
228,0.330217100923821,0.209647598747331
229,0.0748238810994741,0.236910398850696
230,0.11687630345309,0.0822505629648149
231,0.226306225762078,0.124113645374465
232,0.123203155295816,0.103847900083673
233,0.236008654724367,0.118069050510732
234,-0.0913375262470398,0.0093549051739591
235,-0.0316842619066083,0.0655217536491126
236,0.117673154048109,0.164454861290457
237,-0.0700190665920858,0.00101518547119369
238,0.0953159254269637,0.142974944210317
239,-0.0715603128161915,-0.000504159717145743
240,-0.06148887463443,-0.00793897524115933
241,-0.0637544105530401,0.0287542866346999
242,-0.0861733480098773,-0.0198150432322292
243,-0.0700190665920858,0.00101518547119369
244,0.256610308642505,0.119170626701792
245,-0.0675392525701983,-0.00304982693342037
246,0.0311631757721766,0.0365446827614134
247,0.0760796998656926,-0.0171637268794286
248,0.040633598966162,0.0845594940518853
249,0.123074945646388,0.166766952196264
250,0.109780138990533,0.0230168058705799
251,0.0560087881457248,0.053483827614139
252,0.0786034517302008,0.0282834219945102
253,0.0322308451556958,0.0942309710568818
254,0.0349056633350677,0.0876605148682836
255,0.0329911112780509,0.0726427583838489
256,0.0355491593855432,-0.0471501279252301
257,0.134179190996685,0.0245221732147281
258,0.088708759340736,0.0505064674465506
259,0.0310454924497693,-0.0858741408273163
260,0.126519882596669,0.0631257392890349
261,0.0929205357880699,0.0390852353415844
262,0.0929205357880699,0.0390852353415844
263,0.253955856887163,0.0938635407135239
264,0.0560087881457248,0.053483827614139
265,0.0921963366936863,0.142848673385798
266,0.159428423575684,0.0633445150382346
267,0.206871612031816,0.0570830016482799
268,0.03542693064627,0.0920116843306024
269,0.0614247491114566,-0.0599797240588642
270,0.0461946924842401,0.0823262050893412
271,0.11463258660434,0.0906128647298976
272,0.14439110681602,0.209337525106888
273,0.0440451059970542,0.151354035923763
274,0.166986248291149,0.151771783530467
275,0.123712618011591,0.146683497765689
276,0.114185082156741,0.233796396246018
277,0.0873518338526966,0.154216856750807
278,0.0807576373133857,0.215183563439617
279,0.174513654386796,0.0971065260413501
280,0.179849574698711,0.0941774294311197
281,0.126071875103745,0.0615935324196175
282,0.0185433296343563,0.0647332241448497
283,-0.00553510312986908,0.0356773185047466
284,-0.0121517840106964,0.0101783358370551
285,0.0195061015533273,0.0547640445477188
286,0.190876886518538,0.19786360893512
287,0.145395883279954,0.13560874428614
288,0.142816249221298,0.0979433787988188
289,0.00874214029542802,0.0638245907813018
290,0.0222346441653765,0.0401065710429442
291,0.0328013899626281,0.0621671095329229
292,-0.0110411701028667,0.014504166388638
293,-0.0151281413629233,0.0374450595838619
294,0.0315081732088872,0.0769020441113573
295,0.0354703835635202,0.0509035662211509
296,0.289966672186537,0.157677164687529
297,0.0416114428279879,0.121571337023188
298,0.176849225312473,0.163472172808766
299,0.0497735188930572,0.0825996623495071
300,0.100435866781638,0.140579097805532
301,0.208086049613592,0.0238867009277181
302,0.0497735188930572,0.0825996623495071
303,0.183753763555629,0.135944708222646
304,0.238931646390718,0.118880427454168
305,0.253617971465146,0.227434368122972
306,0.226521345021768,0.0347972464429972
307,0.159429759585919,0.00818980328405257
308,0.119761105388457,-0.0201624050065212
309,0.132491997594504,0.0703155688452503
310,0.156394561533371,-0.0284441326557522
311,0.137565843118545,0.0347546269244097
312,0.142332272881598,-0.0192720941647392
313,0.135218423013964,-0.0262498396176555
314,0.152955546248622,-0.021445287373455
315,0.152955546248622,-0.021445287373455
316,0.175053174946397,0.0124550086515853
317,0.160634471596179,0.00803766619046461
318,0.142521596874585,-0.00488527452043111
319,0.156394561533371,-0.0284441326557522
320,0.0535206394621621,-0.0126617406312835
321,0.121660681697747,0.145817182372199
322,0.144496744680109,0.177177143536467
323,0.12246314457927,0.0903181682488901
324,0.107737116229904,0.0542063458610852
325,0.0971525553923726,0.164383262850528
326,0.132430728325882,0.191489055389264
327,0.117327053589262,0.107259975499521
