"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.7491961414791,0.983922829581994,0.501145498392283,0.223274587590127,311,311
"catch",0.738023044269254,0.990903577926016,0.498100363856883,0.277409737397194,1649,1649
