"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.474256746895824,0.00177216566941381,0.166021005016368,0.154256160557528,0.360263873006654,0.474375122183392,0.583860477632335,0.807457358803292,8776.4208176614,0.999573559690042
"B2",0.0530904007347431,0.00657990961679154,0.544118866575399,-0.979570731951144,-0.320169057893227,0.0311560401325236,0.409265611880944,1.16302648994823,6838.2931298558,0.999987919629832
"B1_C",-0.202201777363878,0.000964081411653888,0.0838449793970991,-0.368628376759494,-0.258464071034896,-0.20305789092706,-0.146326693151459,-0.0416864604966696,7563.56782956335,0.99957885446606
"B2_C",-0.0825462475107013,0.00242017773365443,0.199052752282797,-0.477368532076286,-0.214279427920705,-0.0820160491505847,0.0530811802413076,0.302364212557497,6764.59580346579,0.999744869505631
"B3",-0.000754431636316962,0.0102155189656496,1.01212274348314,-1.95544922852991,-0.681678892306452,0.0090795165990978,0.677567007615107,1.96222995111215,9816.24748552293,1.00037609652731
"gamma_C",-0.0101180011215605,0.00987015689178869,1.01092014059125,-1.97883360508921,-0.679210007057755,-0.00313478600991835,0.689237409617537,1.9538817241158,10490.2439068459,0.999387275230024
"sigma_eps_E",0.237126858373456,0.00393938401591626,0.181215529708746,0.0118920773085885,0.108173980871672,0.203865967755521,0.320500972207788,0.691153160091435,2116.09026325882,1.00154396945357
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.560884978604033,0.000785955250277614,0.0652320368254402,0.447377208127431,0.514617514625167,0.556804216770216,0.602417305192098,0.699642644949069,6888.5250125671,1.00001783516628
"phi_E_scaled",0.545426892513147,0.00298524496056256,0.211491121489872,0.129205278367345,0.392172406789647,0.555146895958214,0.710652704692771,0.90843288478937,5019.08247980061,0.999878080487513
"eps_E[1,1]",0.187383462966317,0.0100357340323454,0.810350965105932,-1.45234321106524,-0.322536157647714,0.19510539614182,0.694791564961581,1.79699161468816,6520.00638731871,0.999878661130004
"eps_E[2,1]",-0.158434861395594,0.00955492105257813,0.770632030702713,-1.69196597665509,-0.641220714428257,-0.150199965739259,0.336299814278554,1.36791915113878,6504.88924086558,0.999969677344706
"eps_E[3,1]",-0.5113360269742,0.0115585237895876,0.804012491462929,-2.05001346268335,-1.04556328914484,-0.52694969731309,-0.0195895920191186,1.17415061814667,4838.61257690824,0.999751008400853
"eps_E[4,1]",-0.539688772436923,0.0109413694924785,0.820560068851859,-2.13509827249876,-1.09273922419495,-0.548414815935165,-0.00171379826077426,1.11135079496999,5624.41540257728,0.999698988120086
"eps_E[5,1]",0.658531804681277,0.0108258895519935,0.851365624392153,-1.07933468871107,0.120867795160063,0.676569814437274,1.22099135129698,2.28477058834426,6184.50631517389,1.00008685986903
"omega_E_0_raw[1,1]",0.310774903519168,0.00980793388698935,0.768953279896663,-1.25706124967075,-0.169602425316056,0.303561616885092,0.806489990947215,1.88763967061951,6146.74006604907,0.999658377829185
"mu_mu_E[1]",3.12306500108249,0.0208062815200369,0.960113296212267,1.12477328734772,2.70206146712519,3.0710478683765,3.50495933900071,5.37593284503088,2129.39400649157,1.0000206068382
"sigma_mu_E",1.13541425145416,0.0370540446541815,1.45841094578342,0.0289999423828359,0.318994651752563,0.69412105862414,1.38610330998178,5.15904290717643,1549.13258528644,1.00090494670217
"eps_mu_E[1,1]",-0.0223267810630389,0.0130486640207585,0.889842739175063,-1.77552059116907,-0.600511827976181,-0.0315395618583837,0.555774071824069,1.7217538889021,4650.44405552896,0.999952498074212
"R_G",1.32426993724237,0.000329848292924455,0.0313389980160721,1.26401401524459,1.30296934549321,1.32431635066595,1.34476034125296,1.3871026723306,9026.96445165231,0.999500084062323
"R_G_boat",4.54011006558778,0.0301327259825467,2.38497414728569,1.47385435701561,2.84506828601456,4.04493077278075,5.64705765136331,10.5194221644295,6264.55904479383,1.00039116595673
"sigma_IE",0.198605026264726,0.0020867955427807,0.200276455896396,0.00525175481812643,0.0557152804943558,0.137032191667153,0.276500647392068,0.745922989577543,9210.85602977536,0.999490457759803
"sigma_eps_C",0.146066712962189,0.00231698059503724,0.104781652696423,0.0194925108168519,0.0779965797269858,0.122853706321091,0.186935482572779,0.395476275992213,2045.15249010435,1.00277680746186
"Lcorr_C[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"phi_C_scaled",0.384136465613836,0.00301275809134674,0.215694054416718,0.0555230162331516,0.208264908061535,0.355933497341605,0.530872065359752,0.848594646355601,5125.63675168487,0.999978515286149
"sigma_r_C",0.772176859333918,0.000399878447986358,0.0389601778787574,0.698593270526881,0.745268090592448,0.771498066314993,0.797965346928347,0.851950389705889,9492.61498290487,1.00018572038112
"eps_C[1,1]",0.412461525011519,0.0101099190315914,0.740397649844374,-1.02041733581403,-0.0683155339382591,0.400657969578427,0.876543172642146,1.89609061938775,5363.33233156237,0.999829817000713
"eps_C[2,1]",-0.460225398119496,0.00987977474842741,0.715757436496618,-1.92748272912042,-0.900073489377176,-0.455677582997621,0.00751483143461685,0.91150688156621,5248.52960923165,0.99990347172461
"eps_C[3,1]",0.403711395223906,0.00987513158866514,0.711716748096702,-0.970558941674257,-0.0709244618496854,0.404021837429177,0.849789718442999,1.82312769048905,5194.31865447825,0.999664475436773
"eps_C[4,1]",-0.803044309827391,0.00954164825397142,0.755658943219681,-2.33076159048685,-1.28903311286314,-0.787032083311684,-0.306043472075606,0.648565406161089,6271.98264635608,1.00023199255863
"eps_C[5,1]",0.688042288263419,0.0110256019804892,0.793533003078685,-0.918570089018343,0.189704164852332,0.689228601140531,1.20745345062185,2.26616272131811,5179.94759947976,1.00021043733928
"omega_C_0_raw[1,1]",-0.335577594882017,0.00946329700638417,0.673267109202599,-1.71257729357381,-0.747418756829578,-0.331686537442029,0.0885955090760606,0.996524249538216,5061.62371061959,0.999856264108396
"mu_mu_C[1]",0.157308138052429,0.0184025632933076,0.880181454688898,-2.03510924861614,-0.203701423751605,0.289501622167076,0.59021598861477,1.77728105664728,2287.64055664626,1.0021509197313
"sigma_mu_C",1.06157031802501,0.0263646295084424,1.1558822795063,0.028830031030202,0.307352124476961,0.701682846148934,1.39190889775417,4.31703868244791,1922.13490784686,1.00343077818455
"eps_mu_C[1,1]",0.158022326494373,0.0130776706394855,0.885858753828404,-1.64155898083703,-0.400250557632723,0.177513379707934,0.73396979365494,1.90320991744594,4588.47290227947,1.00054667557475
"L_raw[1]",0.00255246066012094,0.0107399639798307,0.974327898197788,-1.88466599849345,-0.647396004478325,8.54795731471346e-05,0.65543194509325,1.91542396015821,8230.09079448576,1.00032775538732
"L_raw[2]",-0.00145809182101148,0.0107968317549286,0.981980235145412,-1.91744276978161,-0.663221586964933,0.0100624941199411,0.665619522360425,1.91348032237292,8272.04380146262,1.00028157622338
"L_raw[3]",0.0106710826384337,0.010318605031383,1.00253271987477,-1.91199230010823,-0.693944304327562,0.0157768964803898,0.706853623969913,1.93101401270094,9439.6335051199,0.999962490918273
"L_raw[4]",0.0283851472295199,0.0108156992104513,0.999447245814335,-1.91303951162397,-0.661868856159315,0.0272933148971169,0.723161671422242,1.96833510904597,8539.06952120811,1.00008176266847
"L_raw[5]",-0.0071588267297306,0.00954197422789644,0.999259569097482,-2.04042972884559,-0.660872277924979,-0.00334702947505209,0.66939670626904,1.95978918230513,10966.8058039404,0.999903845998449
"L_raw[6]",-0.00127386917438264,0.00975327633767321,1.01742046330082,-1.98580752167713,-0.691643337582202,0.0135620302941572,0.66014210697973,1.99298936843752,10881.7784185418,0.999842167443493
