"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.186938481932,23.8804536180682,12.3741965313897,0,-548.81
"catch",131,-452.029310911118,9.6900799711435,10.610839353883,1,-441.42
