"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,74.198,0.5903,TRUE,TRUE
"gear",3,"2024-12-03",27,29.356,0.4749,TRUE,TRUE
"gear",4,"2024-12-04",30,29.839,0.5634,TRUE,TRUE
"gear",5,"2024-12-05",20,21.831,0.4792,TRUE,TRUE
"gear",6,"2024-12-06",25,31.079,0.3556,TRUE,TRUE
"gear",7,"2024-12-07",31,34.142,0.4672,TRUE,TRUE
"gear",10,"2024-12-10",23,24.242,0.5158,TRUE,TRUE
"gear",11,"2024-12-11",20,22.894,0.4393,TRUE,TRUE
"gear",12,"2024-12-12",39,35.49,0.6565,TRUE,TRUE
"gear",13,"2024-12-13",22,28.027,0.3435,TRUE,TRUE
"gear",14,"2024-12-14",37,37.491,0.5455,TRUE,TRUE
"gear",15,"2024-12-15",33,35.959,0.4734,TRUE,TRUE
"gear",18,"2024-12-18",32,31.663,0.5697,TRUE,TRUE
"gear",20,"2024-12-20",22,25.041,0.4411,TRUE,TRUE
"gear",21,"2024-12-21",20,22.742,0.4392,TRUE,TRUE
"gear",22,"2024-12-22",19,23.473,0.3711,TRUE,TRUE
"gear",23,"2024-12-23",29,28.241,0.5868,TRUE,TRUE
"gear",24,"2024-12-24",31,32.002,0.5301,TRUE,TRUE
"gear",26,"2024-12-26",33,33.536,0.5437,TRUE,TRUE
"gear",27,"2024-12-27",50,53.841,0.4872,TRUE,TRUE
"gear",28,"2024-12-28",58,59.325,0.5388,TRUE,TRUE
"gear",31,"2024-12-31",96,94.589,0.5807,TRUE,TRUE
"gear",32,"2025-01-01",55,63.557,0.4153,TRUE,TRUE
"gear",33,"2025-01-02",28,28.68,0.5336,TRUE,TRUE
"gear",34,"2025-01-03",55,55.004,0.5633,TRUE,TRUE
"gear",35,"2025-01-04",39,42.111,0.4841,TRUE,TRUE
"gear",38,"2025-01-07",19,21.527,0.4531,TRUE,TRUE
"gear",39,"2025-01-08",29,29.324,0.5521,TRUE,TRUE
"gear",40,"2025-01-09",35,33.908,0.593,TRUE,TRUE
"gear",41,"2025-01-10",34,42.556,0.3413,TRUE,TRUE
"gear",42,"2025-01-11",149,130.131,0.7128,TRUE,TRUE
"gear",45,"2025-01-14",50,48.402,0.5974,TRUE,TRUE
"gear",47,"2025-01-16",16,20.161,0.3604,TRUE,TRUE
"gear",48,"2025-01-17",47,49.082,0.5156,TRUE,TRUE
"gear",49,"2025-01-18",62,61.462,0.5671,TRUE,TRUE
"gear",52,"2025-01-21",16,17.293,0.4957,TRUE,TRUE
"gear",53,"2025-01-22",8,11.756,0.279,TRUE,TRUE
"gear",54,"2025-01-23",16,15.455,0.5902,TRUE,TRUE
"gear",55,"2025-01-24",9,16.279,0.1644,FALSE,TRUE
"gear",56,"2025-01-25",68,61.526,0.6674,TRUE,TRUE
"gear",60,"2025-01-29",32,31.829,0.5649,TRUE,TRUE
"gear",61,"2025-01-30",24,24.003,0.5637,TRUE,TRUE
"gear",62,"2025-01-31",14,20.977,0.2385,FALSE,TRUE
"gear",63,"2025-02-01",48,46.489,0.5945,TRUE,TRUE
"gear",67,"2025-02-05",2,5.752,0.1346,FALSE,TRUE
"gear",68,"2025-02-06",4,6.489,0.2889,TRUE,TRUE
"gear",69,"2025-02-07",13,16.302,0.3707,TRUE,TRUE
"gear",70,"2025-02-08",65,64.099,0.5801,TRUE,TRUE
"gear",73,"2025-02-11",20,20.725,0.5348,TRUE,TRUE
"gear",74,"2025-02-12",11,14.146,0.3697,TRUE,TRUE
"gear",76,"2025-02-14",23,28.366,0.3676,TRUE,TRUE
"gear",77,"2025-02-15",65,60.414,0.6402,TRUE,TRUE
