"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_C",0.70055240610561,0.979042811554202,0.54013081068251,0.01702519988035,0.0122977245611757
"sigma_mu_E",0.68819362141986,0.950065189640557,0.479391892206391,0.01702519988035,0.0122977245611757
"sigma_eps_C",0.123272778593329,0.106299338497777,-0.233127293226261,0.01702519988035,0.0122977245611757
"r_C",1.6812746887555,1.64281921291868,-0.136068010025128,0.01702519988035,0.0122977245611757
"sigma_r_C",0.771224224678534,0.780198504186557,0.133617772046028,0.01702519988035,0.0122977245611757
"phi_E",0.110576033182163,0.0598904446459358,-0.122530764957496,0.01702519988035,0.0122977245611757
"phi_C",-0.286751958532124,-0.350209076785035,-0.0668933802859213,0.01702519988035,0.0122977245611757
"R_G",1.32434199400195,1.32145587767995,-0.0450380359785577,0.01702519988035,0.0122977245611757
"R_G_boat",4.04676386857943,3.79983426628502,-0.0450248524309916,0.01702519988035,0.0122977245611757
"sigma_IE",0.137058792705654,0.136753299848973,-0.0421655451991464,0.01702519988035,0.0122977245611757
"sigma_r_E",0.556911743711362,0.555062001075718,0.0176424164782095,0.01702519988035,0.0122977245611757
"sigma_eps_E",0.20347663507172,0.221067660881362,0.00296533678354764,0.01702519988035,0.0122977245611757
"r_E",3.22423915640977,3.24576450007096,0.00171497456961409,0.01702519988035,0.0122977245611757
