"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.32426993724237,0.0313389980160721,1.32431635066595,1.26401401524459,1.3871026723306,0.926,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0908537850262941,0.422982242979743,0.110293791916429,-0.74158944326531,0.81686576957874,0.054,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.231727068772328,0.431388108833437,-0.28813300531679,-0.888953967533697,0.697189292711201,0.035,TRUE
"B1","normal(0, 1.0)",0,1,0.474256746895824,0.166021005016368,0.474375122183392,0.154256160557528,0.807457358803292,0.834,FALSE
"B2","normal(0, 1.0)",0,1,0.0530904007347431,0.544118866575399,0.0311560401325236,-0.979570731951144,1.16302648994823,0.456,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.12306500108249,0.960113296212267,3.0710478683765,1.12477328734772,5.37593284503088,0.52,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.157308138052429,0.880181454688898,0.289501622167076,-2.03510924861614,1.77728105664728,0.56,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.237126858373456,0.181215529708746,0.203865967755521,0.0118920773085885,0.691153160091435,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.146066712962189,0.104781652696423,0.122853706321091,0.0194925108168519,0.395476275992213,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.560884978604033,0.0652320368254402,0.556804216770216,0.447377208127431,0.699642644949069,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772176859333918,0.0389601778787574,0.771498066314993,0.698593270526881,0.851950389705889,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.13541425145416,1.45841094578342,0.69412105862414,0.0289999423828359,5.15904290717643,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.06157031802501,1.1558822795063,0.701682846148934,0.028830031030202,4.31703868244791,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.202201777363878,0.0838449793970991,-0.20305789092706,-0.368628376759494,-0.0416864604966696,0.916,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.54011006558778,2.38497414728569,4.04493077278075,1.47385435701561,10.5194221644295,0.013,TRUE
