"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.12306500108249,1.12477328734772,3.0710478683765,5.37593284503088,2129,1
"mu_mu_C[1]",0.157308138052429,-2.03510924861614,0.289501622167076,1.77728105664728,2288,1.0022
"sigma_eps_E",0.237126858373456,0.0118920773085885,0.203865967755521,0.691153160091435,2116,1.0015
"sigma_eps_C",0.146066712962189,0.0194925108168519,0.122853706321091,0.395476275992213,2045,1.0028
"phi_E",0.0908537850262941,-0.74158944326531,0.110293791916429,0.81686576957874,5019,0.9999
"phi_C",-0.231727068772328,-0.888953967533697,-0.28813300531679,0.697189292711201,5126,1
"sigma_r_E",0.560884978604033,0.447377208127431,0.556804216770216,0.699642644949069,6889,1
"sigma_r_C",0.772176859333918,0.698593270526881,0.771498066314993,0.851950389705889,9493,1.0002
"r_E",3.30891958710416,2.04290194248561,3.22548457189838,4.99634352719085,5859,1.0003
"r_C",1.68999789563171,1.37775308033334,1.68008139939582,2.04904362358814,9402,1.0004
"sigma_mu_E",1.13541425145416,0.0289999423828359,0.69412105862414,5.15904290717643,1549,1.0009
"sigma_mu_C",1.06157031802501,0.028830031030202,0.701682846148934,4.31703868244791,1922,1.0034
"sigma_IE",0.198605026264726,0.00525175481812643,0.137032191667153,0.745922989577543,9211,0.9995
"R_G",1.32426993724237,1.26401401524459,1.32431635066595,1.3871026723306,9027,0.9995
"R_G_boat",4.54011006558778,1.47385435701561,4.04493077278075,10.5194221644295,6265,1.0004
"B1",0.474256746895824,0.154256160557528,0.474375122183392,0.807457358803292,8776,0.9996
"B2",0.0530904007347431,-0.979570731951144,0.0311560401325236,1.16302648994823,6838,1
"B1_C",-0.202201777363878,-0.368628376759494,-0.20305789092706,-0.0416864604966696,7564,0.9996
