"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.742765273311897,0.980707395498392,0.499368971061093,0.227332862908759,311,311
"catch",0.729533050333535,0.989690721649485,0.49856807155852,0.277905149057833,1649,1649
