"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-09-16,"turnover (trips per present group per day)",1.2,0.3,5.60049161553405,1.19530643323158,0.661212607917975,2.15181415337123
2024-09-17,"turnover (trips per present group per day)",1.2,0.3,5.60226255475652,1.20040083616658,0.664094726389609,2.15793339772662
2024-09-18,"turnover (trips per present group per day)",1.2,0.3,5.60401108350319,1.48920623815748,0.884450853519474,2.54364054738891
2024-09-19,"turnover (trips per present group per day)",1.2,0.3,5.60573718044314,1.25519087932157,0.751802103554867,2.18334347466754
2024-09-20,"turnover (trips per present group per day)",1.2,0.3,5.60744082451466,1.1949675187668,0.697444845997605,2.04446335821886
2024-09-21,"turnover (trips per present group per day)",1.2,0.3,5.36086908311693,1.52707460172053,0.902560968093775,2.58487577182566
2024-09-22,"turnover (trips per present group per day)",1.2,0.3,5.36245434835493,1.55906571184669,0.925155846982637,2.60490413582602
2024-09-23,"turnover (trips per present group per day)",1.2,0.3,5.61241683294997,1.2034658561522,0.660332703574401,2.16423103188106
2024-09-24,"turnover (trips per present group per day)",1.2,0.3,5.6140304603313,1.19413380028397,0.664170783107018,2.11722839392238
2024-09-25,"turnover (trips per present group per day)",1.2,0.3,5.61562153358965,1.19956487636119,0.666442329965151,2.17602640743066
2024-09-26,"turnover (trips per present group per day)",1.2,0.3,5.61719003328775,1.19134939370335,0.691958857059061,2.06213938089425
2024-09-27,"turnover (trips per present group per day)",1.2,0.3,5.61873594026048,1.13380074327223,0.638569832444933,1.96737733717269
2024-09-28,"turnover (trips per present group per day)",1.2,0.3,5.37151340309025,1.12297002425389,0.646654220796805,1.99185844039737
2024-09-29,"turnover (trips per present group per day)",1.2,0.3,5.37294765059603,1.19493452585733,0.702169361051861,2.02533747864464
2024-09-30,"turnover (trips per present group per day)",1.2,0.3,5.6232379172657,1.53002496799945,0.891255693290253,2.61871988676854
2024-10-01,"turnover (trips per present group per day)",1.2,0.3,5.62469326714236,1.20760911789195,0.671737145885861,2.13603678735469
2024-10-02,"turnover (trips per present group per day)",1.2,0.3,5.6261259325638,1.18147472941421,0.686624904277172,2.0272770560096
2024-10-03,"turnover (trips per present group per day)",1.2,0.3,5.62753589600582,1.18861745777396,0.659342605162263,2.13047627313827
2024-10-04,"turnover (trips per present group per day)",1.2,0.3,5.62892314021899,1.19986988508708,0.670306554782402,2.19561229649209
2024-10-05,"turnover (trips per present group per day)",1.2,0.3,5.38109797036875,1.45499724192547,0.861580667805111,2.47445580191451
2024-10-06,"turnover (trips per present group per day)",1.2,0.3,5.38238034102889,1.19360325356318,0.664106350634024,2.14795818768724
