"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-572.671287855503,21.9812154594149,7.20205318696893,0,-565.47
"catch",131,-454.060585794108,9.82259475977541,10.180545386563,0,-443.88
