"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.596153846153846,0.980769230769231,0.514447115384615,0.265728213910353,52,52
"catch",0.564593301435407,0.990430622009569,0.507729266347687,0.295527935991199,627,627
