"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.877,0.5549,TRUE,TRUE
"gear",3,"2024-09-18",29,30.877,0.5312,TRUE,TRUE
"gear",4,"2024-09-19",55,30.877,0.9065,FALSE,TRUE
"gear",5,"2024-09-20",29,30.877,0.5312,TRUE,TRUE
"gear",6,"2024-09-21",48,62.759,0.3971,TRUE,TRUE
"gear",9,"2024-09-24",50,30.877,0.8687,FALSE,TRUE
"gear",10,"2024-09-25",13,30.877,0.1278,FALSE,TRUE
"gear",12,"2024-09-27",34,30.877,0.6423,TRUE,TRUE
"gear",13,"2024-09-28",79,62.759,0.7361,TRUE,TRUE
"gear",16,"2024-10-01",30,29.534,0.5866,TRUE,TRUE
"gear",18,"2024-10-03",45,29.534,0.8402,FALSE,TRUE
"gear",19,"2024-10-04",29,29.534,0.5628,TRUE,TRUE
"gear",20,"2024-10-05",72,59.892,0.7063,TRUE,TRUE
"gear",23,"2024-10-08",30,29.534,0.5866,TRUE,TRUE
"gear",24,"2024-10-09",29,29.534,0.5628,TRUE,TRUE
"gear",26,"2024-10-11",14,29.534,0.1636,FALSE,TRUE
"gear",27,"2024-10-12",62,59.892,0.6038,TRUE,TRUE
"gear",28,"2024-10-13",64,59.892,0.6261,TRUE,TRUE
"gear",30,"2024-10-15",27,27.798,0.5538,TRUE,TRUE
"gear",31,"2024-10-16",37,27.798,0.7657,FALSE,TRUE
"gear",32,"2024-10-17",43,27.798,0.8476,FALSE,TRUE
"gear",33,"2024-10-18",39,27.798,0.7964,FALSE,TRUE
"gear",34,"2024-10-19",62,56.453,0.6448,TRUE,TRUE
"gear",36,"2024-10-21",29,27.798,0.604,TRUE,TRUE
"gear",37,"2024-10-22",25,27.798,0.5002,TRUE,TRUE
"gear",38,"2024-10-23",35,27.798,0.7312,TRUE,TRUE
"gear",39,"2024-10-24",24,27.798,0.4723,TRUE,TRUE
"gear",40,"2024-10-25",10,27.798,0.0915,FALSE,TRUE
"gear",41,"2024-10-26",36,56.453,0.2875,TRUE,TRUE
"gear",42,"2024-10-27",18,56.453,0.0644,FALSE,TRUE
"gear",45,"2024-10-30",18,25.678,0.3462,TRUE,TRUE
"gear",46,"2024-10-31",12,25.678,0.1636,FALSE,TRUE
"gear",47,"2024-11-01",33,25.678,0.7436,TRUE,TRUE
"gear",48,"2024-11-02",79,52.147,0.8383,FALSE,TRUE
"gear",51,"2024-11-05",8,25.678,0.0701,FALSE,TRUE
"gear",52,"2024-11-06",17,25.678,0.3143,TRUE,TRUE
"gear",53,"2024-11-07",25,25.678,0.5585,TRUE,TRUE
"gear",54,"2024-11-08",36,25.678,0.7945,FALSE,TRUE
"gear",55,"2024-11-09",22,52.147,0.1264,FALSE,TRUE
"gear",59,"2024-11-13",25,25.206,0.5717,TRUE,TRUE
"gear",60,"2024-11-14",43,25.206,0.8869,FALSE,TRUE
"gear",61,"2024-11-15",46,25.206,0.9113,FALSE,TRUE
"gear",62,"2024-11-16",57,51.185,0.6558,TRUE,TRUE
"gear",65,"2024-11-19",13,25.206,0.2004,FALSE,TRUE
"gear",66,"2024-11-20",0,25.206,4e-04,FALSE,FALSE
"gear",67,"2024-11-21",15,25.206,0.2619,TRUE,TRUE
"gear",68,"2024-11-22",6,25.206,0.0402,FALSE,TRUE
"gear",69,"2024-11-23",23,51.185,0.1464,FALSE,TRUE
"gear",72,"2024-11-26",26,31.573,0.4521,TRUE,TRUE
"gear",73,"2024-11-27",33,31.573,0.6131,TRUE,TRUE
"gear",75,"2024-11-29",51,66.239,0.5021,TRUE,TRUE
"gear",76,"2024-11-30",123,63.904,0.9282,FALSE,TRUE
"catch",2,"2024-09-17",3,5.283,0.3863,TRUE,TRUE
"catch",2,"2024-09-17",27,14.527,0.864,FALSE,TRUE
"catch",2,"2024-09-17",0,2.641,0.1036,FALSE,TRUE
"catch",2,"2024-09-17",1,2.641,0.3123,TRUE,TRUE
"catch",3,"2024-09-18",0,2.641,0.1036,FALSE,TRUE
"catch",3,"2024-09-18",3,2.641,0.6524,TRUE,TRUE
"catch",3,"2024-09-18",0,2.641,0.1036,FALSE,TRUE
"catch",3,"2024-09-18",12,5.283,0.9092,FALSE,TRUE
"catch",4,"2024-09-19",0,2.641,0.1036,FALSE,TRUE
"catch",4,"2024-09-19",5,2.641,0.8394,FALSE,TRUE
"catch",4,"2024-09-19",0,2.641,0.1036,FALSE,TRUE
"catch",5,"2024-09-20",11,13.207,0.5219,TRUE,TRUE
"catch",5,"2024-09-20",2,2.641,0.5029,TRUE,TRUE
"catch",5,"2024-09-20",1,2.641,0.3123,TRUE,TRUE
"catch",5,"2024-09-20",6,3.962,0.7717,FALSE,TRUE
"catch",5,"2024-09-20",0,3.962,0.0666,FALSE,TRUE
"catch",5,"2024-09-20",6,3.962,0.7717,FALSE,TRUE
"catch",5,"2024-09-20",0,2.641,0.1036,FALSE,TRUE
"catch",6,"2024-09-21",11,3.356,0.9684,FALSE,TRUE
"catch",6,"2024-09-21",2,2.238,0.5631,TRUE,TRUE
"catch",6,"2024-09-21",6,5.594,0.6345,TRUE,TRUE
"catch",6,"2024-09-21",3,2.238,0.7126,TRUE,TRUE
"catch",6,"2024-09-21",0,1.119,0.2132,FALSE,TRUE
"catch",6,"2024-09-21",1,2.238,0.3595,TRUE,TRUE
"catch",6,"2024-09-21",1,1.119,0.5682,TRUE,TRUE
"catch",6,"2024-09-21",0,1.119,0.2132,FALSE,TRUE
"catch",6,"2024-09-21",3,4.475,0.448,TRUE,TRUE
"catch",6,"2024-09-21",4,4.475,0.5583,TRUE,TRUE
"catch",6,"2024-09-21",3,4.475,0.448,TRUE,TRUE
"catch",6,"2024-09-21",0,1.119,0.2132,FALSE,TRUE
"catch",6,"2024-09-21",5,3.356,0.7619,FALSE,TRUE
"catch",6,"2024-09-21",0,2.238,0.1219,FALSE,TRUE
"catch",6,"2024-09-21",0,4.475,0.0577,FALSE,TRUE
"catch",6,"2024-09-21",4,4.475,0.5583,TRUE,TRUE
"catch",6,"2024-09-21",6,3.356,0.8276,FALSE,TRUE
"catch",6,"2024-09-21",4,3.356,0.6742,TRUE,TRUE
"catch",6,"2024-09-21",0,4.475,0.0577,FALSE,TRUE
"catch",6,"2024-09-21",2,4.475,0.3213,TRUE,TRUE
"catch",6,"2024-09-21",4,2.238,0.8151,FALSE,TRUE
"catch",6,"2024-09-21",6,2.238,0.9266,FALSE,TRUE
"catch",9,"2024-09-24",7,23.772,0.1696,FALSE,TRUE
"catch",9,"2024-09-24",0,1.321,0.1899,FALSE,TRUE
"catch",9,"2024-09-24",0,1.321,0.1899,FALSE,TRUE
"catch",9,"2024-09-24",3,5.283,0.3863,TRUE,TRUE
"catch",9,"2024-09-24",6,7.924,0.4851,TRUE,TRUE
"catch",9,"2024-09-24",9,7.924,0.6611,TRUE,TRUE
"catch",9,"2024-09-24",5,2.641,0.8394,FALSE,TRUE
"catch",9,"2024-09-24",0,1.321,0.1899,FALSE,TRUE
"catch",9,"2024-09-24",6,1.321,0.9835,FALSE,FALSE
"catch",9,"2024-09-24",6,2.641,0.8927,FALSE,TRUE
"catch",9,"2024-09-24",9,3.962,0.9035,FALSE,TRUE
"catch",10,"2024-09-25",0,5.283,0.047,FALSE,TRUE
"catch",10,"2024-09-25",3,1.321,0.8651,FALSE,TRUE
"catch",10,"2024-09-25",3,5.283,0.3863,TRUE,TRUE
"catch",10,"2024-09-25",2,3.962,0.3605,TRUE,TRUE
"catch",10,"2024-09-25",10,2.641,0.9798,FALSE,FALSE
"catch",10,"2024-09-25",2,2.641,0.5029,TRUE,TRUE
"catch",10,"2024-09-25",7,3.962,0.8278,FALSE,TRUE
"catch",12,"2024-09-27",0,2.641,0.1036,FALSE,TRUE
"catch",12,"2024-09-27",0,2.641,0.1036,FALSE,TRUE
"catch",12,"2024-09-27",4,2.641,0.762,FALSE,TRUE
"catch",12,"2024-09-27",6,5.283,0.6586,TRUE,TRUE
"catch",12,"2024-09-27",2,2.641,0.5029,TRUE,TRUE
"catch",12,"2024-09-27",0,1.321,0.1899,FALSE,TRUE
"catch",12,"2024-09-27",5,5.283,0.5812,TRUE,TRUE
"catch",12,"2024-09-27",3,2.641,0.6524,TRUE,TRUE
"catch",12,"2024-09-27",12,5.283,0.9092,FALSE,TRUE
"catch",12,"2024-09-27",3,2.641,0.6524,TRUE,TRUE
"catch",12,"2024-09-27",0,5.283,0.047,FALSE,TRUE
"catch",12,"2024-09-27",2,1.321,0.7394,TRUE,TRUE
"catch",13,"2024-09-28",0,2.238,0.1219,FALSE,TRUE
"catch",13,"2024-09-28",2,2.238,0.5631,TRUE,TRUE
"catch",13,"2024-09-28",1,2.238,0.3595,TRUE,TRUE
"catch",13,"2024-09-28",2,2.238,0.5631,TRUE,TRUE
"catch",13,"2024-09-28",4,2.238,0.8151,FALSE,TRUE
"catch",13,"2024-09-28",2,3.356,0.4171,TRUE,TRUE
"catch",13,"2024-09-28",6,4.475,0.7259,TRUE,TRUE
"catch",13,"2024-09-28",0,2.238,0.1219,FALSE,TRUE
"catch",13,"2024-09-28",14,4.475,0.9665,FALSE,TRUE
"catch",13,"2024-09-28",2,4.475,0.3213,TRUE,TRUE
"catch",13,"2024-09-28",0,2.238,0.1219,FALSE,TRUE
