"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
28,"2024-12-28","2024-12-28",1,1,1,1,1,1,12,0,TRUE,1.03139727752101,0.970613831327425
29,"2024-12-29","2024-12-29",1,0,0,0,0,0,0,0,FALSE,2.29043572274744,1.15307182545109
30,"2024-12-30","2024-12-30",1,0,0,0,0,0,0,0,FALSE,2.38899836615367,1.0953276553168
31,"2024-12-31","2024-12-31",1,1,1,1,1,1,38,0,TRUE,1.36665158124161,0.762698918803017
32,"2025-01-01","2025-01-01",1,1,1,1,1,1,15,0,TRUE,1.42416228523924,0.8763067073747
33,"2025-01-02","2025-01-02",1,1,1,1,1,1,10,0,TRUE,1.12113632502831,0.963077274062157
34,"2025-01-03","2025-01-03",1,1,1,1,1,1,10,0,TRUE,1.00472638645898,0.972320930361327
35,"2025-01-04","2025-01-04",1,1,1,1,1,1,8,0,TRUE,1.07033167634051,1.10007684874864
36,"2025-01-05","2025-01-05",1,0,0,0,0,0,0,0,FALSE,2.34252847106988,1.25939616104487
37,"2025-01-06","2025-01-06",1,0,0,0,0,0,0,0,FALSE,2.33234289261601,1.31206405600699
38,"2025-01-07","2025-01-07",1,1,1,1,1,1,4,0,TRUE,1.18739394718905,1.25638457690859
39,"2025-01-08","2025-01-08",1,1,1,1,1,1,4,0,TRUE,1.09337050344048,1.14942969898904
40,"2025-01-09","2025-01-09",1,1,1,1,1,1,4,0,TRUE,1.04791726032746,1.07250354398404
41,"2025-01-10","2025-01-10",1,1,1,1,1,1,12,0,TRUE,1.08577913430117,0.957042301940496
42,"2025-01-11","2025-01-11",1,1,1,1,1,1,57,0,TRUE,0.933610165374961,0.775228014812362
43,"2025-01-12","2025-01-12",1,0,0,0,0,0,0,0,FALSE,2.29963117636054,1.08764103562282
44,"2025-01-13","2025-01-13",1,0,0,0,0,0,0,0,FALSE,2.33179003933903,1.16927069176883
45,"2025-01-14","2025-01-14",1,1,1,1,1,1,15,0,TRUE,1.04579008834281,0.998852030403243
46,"2025-01-15","2025-01-15",1,0,0,0,0,0,0,0,FALSE,2.20734865211919,1.19261531015845
47,"2025-01-16","2025-01-16",1,1,1,1,1,1,3,0,TRUE,1.18696038981258,1.11590241384534
48,"2025-01-17","2025-01-17",1,1,1,1,1,1,11,0,TRUE,1.0520738031001,1.00602082274679
49,"2025-01-18","2025-01-18",1,1,1,1,1,1,17,0,TRUE,1.01531005157618,0.977411960078533
50,"2025-01-19","2025-01-19",1,0,0,0,0,0,0,0,FALSE,2.30286223944776,1.2325488582293
51,"2025-01-20","2025-01-20",1,0,0,0,0,0,0,0,FALSE,2.33017272988115,1.31801832623036
52,"2025-01-21","2025-01-21",1,1,1,1,1,1,2,0,TRUE,1.25487085339348,1.25940202769445
53,"2025-01-22","2025-01-22",1,1,1,1,1,1,7,1,TRUE,1.2874496967657,1.18822723146575
54,"2025-01-23","2025-01-23",1,1,1,1,1,1,6,0,TRUE,1.22241593477227,1.20120543523942
55,"2025-01-24","2025-01-24",1,1,0,1,0,1,0,0,TRUE,1.33134469850098,1.20268809659631
56,"2025-01-25","2025-01-25",1,1,1,1,1,1,16,0,TRUE,1.00785111373227,1.04007874962579
57,"2025-01-26","2025-01-26",1,0,0,0,0,0,0,0,FALSE,2.31871127945073,1.24804079293125
58,"2025-01-27","2025-01-27",1,0,0,0,0,0,0,0,FALSE,2.5164938710969,1.32853395998271
59,"2025-01-28","2025-01-28",1,0,0,0,0,0,0,0,FALSE,2.35437746659002,1.2618969442184
60,"2025-01-29","2025-01-29",1,1,1,1,1,1,10,0,TRUE,1.09469961514388,1.07484364812725
61,"2025-01-30","2025-01-30",1,1,1,1,1,1,9,0,TRUE,1.12930978833747,1.06404801936158
62,"2025-01-31","2025-01-31",1,1,1,1,1,1,3,0,TRUE,1.2325828543832,1.19857347725312
63,"2025-02-01","2025-02-01",1,1,1,1,1,1,4,0,TRUE,1.04966332992888,1.29661998350025
64,"2025-02-02","2025-02-02",1,0,0,0,0,0,0,0,FALSE,2.35559727543542,1.43407982829902
65,"2025-02-03","2025-02-03",1,0,0,0,0,0,0,0,FALSE,2.6031303700999,1.48904918442522
66,"2025-02-04","2025-02-04",1,0,0,0,0,0,0,0,FALSE,2.52896553447634,1.47544936331301
67,"2025-02-05","2025-02-05",1,1,1,1,1,1,1,0,TRUE,1.71101070491106,1.41867413222229
68,"2025-02-06","2025-02-06",1,1,1,1,1,1,3,0,TRUE,1.53852610399583,1.32307700486854
69,"2025-02-07","2025-02-07",1,1,1,1,1,1,4,0,TRUE,1.24318547158822,1.20604227263828
70,"2025-02-08","2025-02-08",1,1,1,1,1,1,21,0,TRUE,1.38216416441685,1.03396293692784
71,"2025-02-09","2025-02-09",1,0,0,0,0,0,0,0,FALSE,2.40618454154981,1.26526209854377
72,"2025-02-10","2025-02-10",1,0,0,0,0,0,0,0,FALSE,2.41523786997656,1.3266150674834
73,"2025-02-11","2025-02-11",1,1,1,1,1,1,8,0,TRUE,1.19435823827583,1.25074932004654
74,"2025-02-12","2025-02-12",1,1,1,1,1,1,3,0,TRUE,1.30565128598553,1.3240562441902
75,"2025-02-13","2025-02-13",1,0,0,0,0,0,0,0,FALSE,2.19872233587807,1.37508997648059
76,"2025-02-14","2025-02-14",1,1,1,1,1,1,5,0,TRUE,1.17674425514373,1.26643365394775
77,"2025-02-15","2025-02-15",1,1,1,1,1,1,6,0,TRUE,1.01557615788296,1.2775255523894
78,"2025-02-16","2025-02-16",1,0,0,0,0,0,0,0,FALSE,2.36239984373136,1.43362417013799
79,"2025-02-17","2025-02-17",1,0,0,0,0,0,0,0,FALSE,2.49232037002781,1.47150629077135
80,"2025-02-18","2025-02-18",1,0,0,0,0,0,0,0,FALSE,2.34220875046889,1.42571915103191
81,"2025-02-19","2025-02-19",1,1,1,1,1,1,2,0,TRUE,1.30049290081245,1.35796146002772
82,"2025-02-20","2025-02-20",1,1,1,1,1,1,7,0,TRUE,1.11614577072049,1.20919276109153
83,"2025-02-21","2025-02-21",1,1,1,1,1,1,4,0,TRUE,1.19042096887227,1.24997310965607
84,"2025-02-22","2025-02-22",1,1,1,1,1,1,5,0,TRUE,1.14339906884581,1.24440745348769
85,"2025-02-23","2025-02-23",1,0,0,0,0,0,0,0,FALSE,2.33662955883809,1.33631439544396
86,"2025-02-24","2025-02-24",1,0,0,0,0,0,0,0,FALSE,2.41399712473064,1.33141109840445
87,"2025-02-25","2025-02-25",1,1,1,1,1,1,2,0,TRUE,1.29666610220209,1.2086241082767
88,"2025-02-26","2025-02-26",1,1,1,1,1,1,13,0,TRUE,1.08779123058525,0.974817116598214
89,"2025-02-27","2025-02-27",1,1,1,1,1,1,6,0,TRUE,1.08705598011633,0.973886710423662
90,"2025-02-28","2025-02-28",1,1,1,1,1,1,38,1,TRUE,1.24097643761268,0.795520507844007
91,"2025-03-01","2025-03-01",1,1,1,1,1,1,22,0,TRUE,0.98018435211098,0.917068575056781
92,"2025-03-02","2025-03-02",1,0,0,0,0,0,0,0,FALSE,2.29780348337468,1.20018006376938
93,"2025-03-03","2025-03-03",1,0,0,0,0,0,0,0,FALSE,2.33892136892834,1.34856934269339
94,"2025-03-04","2025-03-04",1,1,1,1,1,3,1,0,TRUE,1.11712680188019,1.37609685191892
95,"2025-03-05","2025-03-05",1,1,1,1,1,3,2,0,TRUE,1.14924934268907,1.3394349008843
96,"2025-03-06","2025-03-06",1,1,1,1,1,3,5,0,TRUE,0.774291806249548,1.21752413772367
97,"2025-03-07","2025-03-07",1,1,1,1,1,3,3,0,TRUE,0.886173868777689,1.1174446438578
98,"2025-03-08","2025-03-08",1,1,1,1,1,3,15,0,TRUE,0.709385967060374,1.02024434119004
99,"2025-03-09","2025-03-09",1,0,0,0,0,0,0,0,FALSE,2.32240960268351,1.21191841821341
100,"2025-03-10","2025-03-10",1,0,0,0,0,0,0,0,FALSE,2.30560856087334,1.26747189550111
101,"2025-03-11","2025-03-11",1,1,1,1,1,3,8,0,TRUE,0.836471572159321,1.13136243848296
102,"2025-03-12","2025-03-12",1,1,1,1,1,3,3,0,TRUE,0.817910797372904,1.2072741763433
103,"2025-03-13","2025-03-13",1,0,0,0,0,0,0,0,FALSE,2.14935667931834,1.25947736925981
104,"2025-03-14","2025-03-14",1,1,1,1,1,3,3,0,TRUE,0.79730340804978,1.15946532983063
105,"2025-03-15","2025-03-15",1,1,1,1,1,3,16,0,TRUE,0.842078317583684,1.04688439333169
106,"2025-03-16","2025-03-16",1,0,0,0,0,0,0,0,FALSE,2.3110640487697,1.23314077806147
107,"2025-03-17","2025-03-17",1,0,0,0,0,0,0,0,FALSE,2.35562552273661,1.25969786689225
108,"2025-03-18","2025-03-18",1,1,1,1,1,3,8,0,TRUE,0.849897816541316,1.14050212014095
109,"2025-03-19","2025-03-19",1,1,1,1,1,3,5,0,TRUE,0.850064237274902,1.19148258175047
110,"2025-03-20","2025-03-20",1,1,1,1,1,3,2,0,TRUE,1.13044955983391,1.21030347682049
111,"2025-03-21","2025-03-21",1,1,1,1,1,3,5,0,TRUE,0.892815280539114,1.16821024563632
112,"2025-03-22","2025-03-22",1,1,1,1,1,3,7,0,TRUE,0.714888939089931,1.14105372029838
113,"2025-03-23","2025-03-23",1,0,0,0,0,0,0,0,FALSE,2.32375611402418,1.27629708541562
114,"2025-03-24","2025-03-24",1,0,0,0,0,0,0,0,FALSE,2.27331634207996,1.23139308649236
115,"2025-03-25","2025-03-25",1,1,1,1,1,3,9,0,TRUE,0.776636332290169,1.09948450691141
116,"2025-03-26","2025-03-26",1,0,0,0,0,0,0,0,FALSE,2.12573947128851,1.17039565713222
117,"2025-03-27","2025-03-27",1,1,1,1,1,3,8,0,TRUE,0.83954550271832,1.05330341323245
118,"2025-03-28","2025-03-28",1,1,1,1,1,3,12,0,TRUE,0.774368805142645,0.965660812773324
119,"2025-03-29","2025-03-29",1,1,1,1,1,3,15,0,TRUE,0.672182780793109,0.952639925040248
120,"2025-03-30","2025-03-30",1,0,0,0,0,0,0,0,FALSE,2.34073034539388,1.20037139904032
121,"2025-03-31","2025-03-31",1,0,0,0,0,0,0,0,FALSE,2.26881524180904,1.23551364700322
122,"2025-04-01","2025-04-01",1,1,1,1,1,3,7,0,TRUE,0.694973668255483,1.10378913573287
123,"2025-04-02","2025-04-02",1,1,1,1,1,3,3,0,TRUE,0.77224558995905,1.08936074373007
124,"2025-04-03","2025-04-03",1,1,1,1,1,3,15,0,TRUE,0.749157844190963,1.02495408496643
125,"2025-04-04","2025-04-04",1,1,1,1,1,3,12,0,TRUE,0.729926380470945,0.963819585968204
126,"2025-04-05","2025-04-05",1,1,1,1,1,3,21,0,TRUE,0.691646113088712,0.987838049576683
127,"2025-04-06","2025-04-06",1,0,0,0,0,0,0,0,FALSE,2.27659676383788,1.23122484949421
128,"2025-04-07","2025-04-07",1,0,0,0,0,0,0,0,FALSE,2.58822154730324,1.33939305079307
129,"2025-04-08","2025-04-08",1,0,0,0,0,0,0,0,FALSE,2.53871404893337,1.35463783377779
130,"2025-04-09","2025-04-09",1,0,0,0,0,0,0,0,FALSE,2.32141556364387,1.27929026150879
131,"2025-04-10","2025-04-10",1,1,1,1,1,3,12,0,TRUE,0.74036658774915,1.05529491346317
132,"2025-04-11","2025-04-11",1,1,1,1,1,3,9,0,TRUE,0.716084574505136,1.10101177786745
133,"2025-04-12","2025-04-12",1,0,0,0,0,0,0,0,FALSE,2.31783252474388,1.31135369859084
134,"2025-04-13","2025-04-13",1,0,0,0,0,0,0,0,FALSE,2.56979813148472,1.3518249502657
135,"2025-04-14","2025-04-14",1,0,0,0,0,0,0,0,FALSE,2.27285300758069,1.36453252049553
136,"2025-04-15","2025-04-15",1,1,1,1,1,3,6,0,TRUE,0.773959745025933,1.24752061487471
137,"2025-04-16","2025-04-16",1,0,0,0,0,0,0,0,FALSE,2.35509777878008,1.32768762940147
138,"2025-04-17","2025-04-17",1,0,0,0,0,0,0,0,FALSE,2.53402381361364,1.26822157970346
139,"2025-04-18","2025-04-18",1,0,0,0,0,0,0,0,FALSE,2.36697532854019,1.11436031190464
140,"2025-04-19","2025-04-19",1,1,1,1,1,1,70,0,TRUE,0.95682566174773,0.684605295929268
141,"2025-04-20","2025-04-20",1,0,0,0,0,0,0,0,FALSE,2.36443786263381,1.10613026122668
142,"2025-04-21","2025-04-21",1,0,0,0,0,0,0,0,FALSE,2.51627425738875,1.25556057299811
143,"2025-04-22","2025-04-22",1,0,0,0,0,0,0,0,FALSE,2.35316251103665,1.24804187114747
144,"2025-04-23","2025-04-23",1,1,1,1,1,3,5,0,TRUE,0.8411975645624,1.08837374402153
145,"2025-04-24","2025-04-24",1,1,1,1,1,3,10,0,TRUE,0.754114375859757,0.973148161508865
146,"2025-04-25","2025-04-25",1,1,1,1,1,3,9,0,TRUE,0.747076922957505,1.0495957375297
147,"2025-04-26","2025-04-26",1,0,0,0,0,0,0,0,FALSE,2.30878246962588,1.25214947320053
148,"2025-04-27","2025-04-27",1,0,0,0,0,0,0,0,FALSE,2.45563211053182,1.30601496966749
149,"2025-04-28","2025-04-28",1,0,0,0,0,0,0,0,FALSE,2.30335452161523,1.22877204249437
150,"2025-04-29","2025-04-29",1,1,1,1,1,3,9,0,TRUE,0.717086558105474,1.01910964789975
151,"2025-04-30","2025-04-30",1,1,1,1,1,3,16,0,TRUE,0.695571894653284,0.904254710539737
152,"2025-05-01","2025-05-01",1,1,1,1,1,3,9,0,TRUE,0.724321617156615,0.951546269297251
153,"2025-05-02","2025-05-02",1,1,1,1,1,3,13,0,TRUE,0.751921036266559,0.908455977100108
154,"2025-05-03","2025-05-03",1,1,1,1,1,3,22,0,TRUE,0.698500925215532,0.93326603033675
155,"2025-05-04","2025-05-04",1,1,1,1,1,3,11,0,TRUE,0.693328593350554,1.04349762909295
156,"2025-05-05","2025-05-05",1,0,0,0,0,0,0,0,FALSE,2.29233974576385,1.24388416067606
157,"2025-05-06","2025-05-06",1,0,0,0,0,0,0,0,FALSE,2.33906748721745,1.2775590212211
158,"2025-05-07","2025-05-07",1,1,1,1,1,3,4,0,TRUE,0.954277741707689,1.23036953938866
159,"2025-05-08","2025-05-08",1,0,0,0,0,0,0,0,FALSE,2.43163252386489,1.37212718904177
160,"2025-05-09","2025-05-09",1,0,0,0,0,0,0,0,FALSE,2.58728530722989,1.40659798444554
161,"2025-05-10","2025-05-10",1,0,0,0,0,0,0,0,FALSE,2.53776734159871,1.41371065769018
162,"2025-05-11","2025-05-11",1,0,0,0,0,0,0,0,FALSE,2.57039605356612,1.3378101147511
163,"2025-05-12","2025-05-12",1,0,0,0,0,0,0,0,FALSE,2.33562147493842,1.20612058875845
164,"2025-05-13","2025-05-13",1,1,1,1,1,3,16,0,TRUE,0.720842572003958,0.915034380481752
165,"2025-05-14","2025-05-14",1,1,1,1,1,3,17,0,TRUE,0.710892659072432,0.87380850693981
166,"2025-05-15","2025-05-15",1,1,1,1,1,3,8,0,TRUE,0.721401593444047,0.947999916464863
167,"2025-05-16","2025-05-16",1,1,1,1,1,3,4,0,TRUE,0.858604968306065,1.02856216795293
168,"2025-05-17","2025-05-17",1,1,1,1,1,3,13,0,TRUE,0.699768113433267,1.03966566938752
169,"2025-05-18","2025-05-18",1,0,0,0,0,0,0,0,FALSE,2.33579475673744,1.24422531380564
170,"2025-05-19","2025-05-19",1,0,0,0,0,0,0,0,FALSE,2.47080151378713,1.30308748983486
171,"2025-05-20","2025-05-20",1,0,0,0,0,0,0,0,FALSE,2.35797195473884,1.27234121875352
172,"2025-05-21","2025-05-21",1,1,1,1,1,3,3,0,TRUE,0.841932938007487,1.10944913757838
173,"2025-05-22","2025-05-22",1,1,1,1,1,3,8,0,TRUE,0.803303709316417,0.984119487364597
174,"2025-05-23","2025-05-23",1,1,1,1,1,3,13,0,TRUE,0.705084692058886,0.877620703571883
175,"2025-05-24","2025-05-24",1,1,1,1,1,3,29,0,TRUE,1.21885845880092,0.888776922466984
176,"2025-05-25","2025-05-25",1,0,0,0,0,0,0,0,FALSE,2.40988092093764,1.24364038245859
177,"2025-05-26","2025-05-26",1,0,0,0,0,0,0,0,FALSE,2.55618502687054,1.39991338368708
178,"2025-05-27","2025-05-27",1,0,0,0,0,0,0,0,FALSE,2.65732962697754,1.50175246099959
179,"2025-05-28","2025-05-28",1,0,0,0,0,0,0,0,FALSE,2.66959299186195,1.53544840741804
180,"2025-05-29","2025-05-29",1,0,0,0,0,0,0,0,FALSE,2.64876702226478,1.55019217046003
181,"2025-05-30","2025-05-30",1,0,0,0,0,0,0,0,FALSE,2.63110485437315,1.56681974844928
182,"2025-05-31","2025-05-31",1,0,0,0,0,0,0,0,FALSE,2.58526666415326,1.54364382109508
183,"2025-06-01","2025-06-01",1,0,0,0,0,0,0,0,FALSE,2.65921089276558,1.51781961606396
184,"2025-06-02","2025-06-02",1,0,0,0,0,0,0,0,FALSE,2.61188424741132,1.46370836666658
185,"2025-06-03","2025-06-03",1,0,0,0,0,0,0,0,FALSE,2.32947925595223,1.39508083871516
186,"2025-06-04","2025-06-04",1,1,1,1,1,3,2,0,TRUE,0.831590345982258,1.22032475189392
187,"2025-06-05","2025-06-05",1,1,1,1,1,3,9,0,TRUE,0.81320982082364,1.0177148056028
188,"2025-06-06","2025-06-06",1,1,1,1,1,3,6,0,TRUE,0.75781630753254,0.981334959907612
189,"2025-06-07","2025-06-07",1,1,1,1,1,3,29,0,TRUE,0.69619723353194,0.972410446480783
190,"2025-06-08","2025-06-08",1,0,0,0,0,0,0,0,FALSE,2.33995940076303,1.24434773357142
191,"2025-06-09","2025-06-09",1,0,0,0,0,0,0,0,FALSE,2.58602287349633,1.39249353953375
192,"2025-06-10","2025-06-10",1,0,0,0,0,0,0,0,FALSE,2.69040487142053,1.4992971430411
193,"2025-06-11","2025-06-11",1,0,0,0,0,0,0,0,FALSE,2.58854599283807,1.58108708435652
194,"2025-06-12","2025-06-12",1,0,0,0,0,0,0,0,FALSE,2.61041363549524,1.59361515474196
195,"2025-06-13","2025-06-13",1,0,0,0,0,0,0,0,FALSE,2.72626224561594,1.62065832080633
196,"2025-06-14","2025-06-14",1,0,0,0,0,0,0,0,FALSE,2.63546890958116,1.57635598338481
197,"2025-06-15","2025-06-15",1,0,0,0,0,0,0,0,FALSE,2.60030009780872,1.61234107199054
198,"2025-06-16","2025-06-16",1,0,0,0,0,0,0,0,FALSE,2.64082997900925,1.54779824159703
199,"2025-06-17","2025-06-17",1,0,0,0,0,0,0,0,FALSE,2.65976809709445,1.50461063704055
200,"2025-06-18","2025-06-18",1,0,0,0,0,0,0,0,FALSE,2.59068652263825,1.39965543289967
201,"2025-06-19","2025-06-19",1,0,0,0,0,0,0,0,FALSE,2.27788755541791,1.24856239104546
202,"2025-06-20","2025-06-20",1,1,1,1,1,3,17,0,TRUE,0.713238966115929,0.934235287995004
203,"2025-06-21","2025-06-21",1,1,1,1,1,3,11,0,TRUE,0.704033608774511,0.964684527234333
204,"2025-06-22","2025-06-22",1,0,0,0,0,0,0,0,FALSE,2.3147515528624,1.23854312339711
205,"2025-06-23","2025-06-23",1,0,0,0,0,0,0,0,FALSE,2.52704793722048,1.40485046111101
206,"2025-06-24","2025-06-24",1,0,0,0,0,0,0,0,FALSE,2.63464926178793,1.49765292140652
207,"2025-06-25","2025-06-25",1,0,0,0,0,0,0,0,FALSE,2.63462422395362,1.56320174614524
208,"2025-06-26","2025-06-26",1,0,0,0,0,0,0,0,FALSE,2.66024015111713,1.60229169585784
209,"2025-06-27","2025-06-27",1,0,0,0,0,0,0,0,FALSE,2.63119753573734,1.58657101861991
210,"2025-06-28","2025-06-28",1,0,0,0,0,0,0,0,FALSE,2.70253164893348,1.56841184741426
211,"2025-06-29","2025-06-29",1,0,0,0,0,0,0,0,FALSE,2.63750583439843,1.54449043241564
212,"2025-06-30","2025-06-30",1,0,0,0,0,0,0,0,FALSE,2.60609647899958,1.53608789934215
213,"2025-07-01","2025-07-01",1,0,0,0,0,0,0,0,FALSE,2.37816768706377,1.45202066888283
214,"2025-07-02","2025-07-02",1,1,1,1,1,3,6,0,TRUE,0.690126145889819,1.35208186685841
215,"2025-07-03","2025-07-03",1,0,0,0,0,0,0,0,FALSE,2.33553338036026,1.33003728686046
216,"2025-07-04","2025-07-04",1,0,0,0,0,0,0,0,FALSE,2.34891530575738,1.22951333543679
217,"2025-07-05","2025-07-05",1,1,1,1,1,3,21,0,TRUE,0.673309490424742,0.98736697195859
218,"2025-07-06","2025-07-06",1,0,0,0,0,0,0,0,FALSE,2.37384556970426,1.25712751062373
219,"2025-07-07","2025-07-07",1,0,0,0,0,0,0,0,FALSE,2.56872553166269,1.3728375730778
220,"2025-07-08","2025-07-08",1,0,0,0,0,0,0,0,FALSE,2.6345857234612,1.47345326084156
221,"2025-07-09","2025-07-09",1,0,0,0,0,0,0,0,FALSE,2.61149885126952,1.54568178126536
222,"2025-07-10","2025-07-10",1,0,0,0,0,0,0,0,FALSE,2.67985957764808,1.59319967457946
223,"2025-07-11","2025-07-11",1,0,0,0,0,0,0,0,FALSE,2.67562438078847,1.58452931374827
224,"2025-07-12","2025-07-12",1,0,0,0,0,0,0,0,FALSE,2.6691977608638,1.57293725027623
225,"2025-07-13","2025-07-13",1,0,0,0,0,0,0,0,FALSE,2.66925984922772,1.5443862059542
226,"2025-07-14","2025-07-14",1,0,0,0,0,0,0,0,FALSE,2.58840412980616,1.51669390424866
227,"2025-07-15","2025-07-15",1,0,0,0,0,0,0,0,FALSE,2.37719277448862,1.40243803170694
228,"2025-07-16","2025-07-16",1,1,1,1,1,3,4,0,TRUE,0.723488267749776,1.27136844460084
229,"2025-07-17","2025-07-17",1,1,1,1,1,3,8,0,TRUE,0.722100546634853,1.08309878161947
230,"2025-07-18","2025-07-18",1,0,0,0,0,0,0,0,FALSE,2.08646572800357,1.09420988233664
231,"2025-07-19","2025-07-19",1,1,1,1,1,3,19,0,TRUE,0.674214905721607,0.905655409174415
232,"2025-07-20","2025-07-20",1,0,0,0,0,0,0,0,FALSE,2.28691665184883,1.14496591383699
233,"2025-07-21","2025-07-21",1,0,0,0,0,0,0,0,FALSE,2.34402378509082,1.22670280959429
234,"2025-07-22","2025-07-22",1,1,1,1,1,3,8,0,TRUE,0.71704641013912,1.13938728305849
235,"2025-07-23","2025-07-23",1,0,0,0,0,0,0,0,FALSE,2.3368855894568,1.3232999930877
236,"2025-07-24","2025-07-24",1,0,0,0,0,0,0,0,FALSE,2.57321110065048,1.39743528645176
237,"2025-07-25","2025-07-25",1,0,0,0,0,0,0,0,FALSE,2.63776731120978,1.44014462254058
238,"2025-07-26","2025-07-26",1,0,0,0,0,0,0,0,FALSE,2.6282398091746,1.40720343572303
239,"2025-07-27","2025-07-27",1,0,0,0,0,0,0,0,FALSE,2.5859582242785,1.3656455007317
240,"2025-07-28","2025-07-28",1,0,0,0,0,0,0,0,FALSE,2.30456802289777,1.26633241755274
241,"2025-07-29","2025-07-29",1,1,1,1,1,3,9,0,TRUE,0.707613989043747,1.01569469932066
242,"2025-07-30","2025-07-30",1,1,1,1,1,3,9,0,TRUE,0.759249674462989,0.984159088435072
243,"2025-07-31","2025-07-31",1,1,1,1,1,3,9,0,TRUE,0.718327652530526,0.97473469177125
244,"2025-08-01","2025-08-01",1,1,1,1,1,3,9,0,TRUE,0.699295896831111,0.922673896646926
245,"2025-08-02","2025-08-02",1,1,1,1,1,3,34,0,TRUE,0.68004728758849,0.794461377174078
246,"2025-08-03","2025-08-03",1,0,0,0,0,0,0,0,FALSE,2.32288647118123,1.11994222678464
247,"2025-08-04","2025-08-04",1,0,0,0,0,0,0,0,FALSE,2.28477647353911,1.12271949508891
248,"2025-08-05","2025-08-05",1,1,1,1,1,3,22,0,TRUE,0.698988764087463,0.861311072143276
249,"2025-08-06","2025-08-06",1,1,1,1,1,3,10,0,TRUE,0.709081228310592,0.983778834650615
250,"2025-08-07","2025-08-07",1,0,0,0,0,0,0,0,FALSE,2.29213860626999,1.23770093485013
251,"2025-08-08","2025-08-08",1,0,0,0,0,0,0,0,FALSE,2.56267670134246,1.39797775483259
252,"2025-08-09","2025-08-09",1,0,0,0,0,0,0,0,FALSE,2.6086622680435,1.40344923913042
253,"2025-08-10","2025-08-10",1,0,0,0,0,0,0,0,FALSE,2.61487498359221,1.40822804031075
254,"2025-08-11","2025-08-11",1,0,0,0,0,0,0,0,FALSE,2.59321231804863,1.36683597572426
255,"2025-08-12","2025-08-12",1,0,0,0,0,0,0,0,FALSE,2.32295711545508,1.21417159555861
