"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-09-16","2024-09-16",1,0.00152293196104969,-0.527729707159757,0.580004892896493,-0.00225782244394947,-0.281408658881722,0.23444912844599
2,"2024-09-17","2024-09-17",1,0.00985344541813591,-0.402620034198463,0.518881905266273,-0.00767213356584195,-0.294700930250874,0.199163164246703
3,"2024-09-18","2024-09-18",1,0.00652768769396353,-0.387746803786287,0.524957340218974,-0.00775075026365526,-0.277590928078457,0.203053968507244
4,"2024-09-19","2024-09-19",1,0.0518689246538593,-0.250269799890372,0.701766424009706,-0.0103915250043,-0.296452405730932,0.18362338709168
5,"2024-09-20","2024-09-20",1,-0.00539270892070094,-0.478852428352044,0.445191900814516,-0.0112330123519773,-0.284146807304363,0.173872537029748
6,"2024-09-21","2024-09-21",1,0.00692909780023879,-0.388654254275854,0.52139262448503,-0.0103094661648557,-0.251590768883687,0.162773317507404
7,"2024-09-22","2024-09-22",1,0.00376840829888791,-0.488550759490935,0.584915439482301,-0.00111106767617057,-0.257574751653669,0.227069385885306
8,"2024-09-23","2024-09-23",1,0.00347251591703585,-0.476573201440641,0.62413961490804,0.00040007094933049,-0.243086208709432,0.245469204598671
9,"2024-09-24","2024-09-24",1,0.0370409676185852,-0.276171097630611,0.668424538046858,0.00379986141091064,-0.198378525758667,0.250171468426787
10,"2024-09-25","2024-09-25",1,-0.0223317472695848,-0.629396608242897,0.378154408380704,0.00517409173312875,-0.195818754146787,0.257420274080069
11,"2024-09-26","2024-09-26",1,0.00178613871441875,-0.560927163714878,0.527605677454584,0.00021541081606472,-0.235940444950645,0.242416805446495
12,"2024-09-27","2024-09-27",1,-0.00464853110498106,-0.461307408807177,0.455613195499079,-0.00107950084579181,-0.229954191474329,0.204231661687288
13,"2024-09-28","2024-09-28",1,0.044797229959346,-0.250326057356915,0.688585298542382,-0.00655270415856254,-0.215302161172843,0.161743856394284
14,"2024-09-29","2024-09-29",1,0.00783521188216529,-0.47204609299013,0.650144400141977,-0.000991767310209918,-0.252522816133086,0.230741210473137
15,"2024-09-30","2024-09-30",1,0.00726986096569477,-0.458569065391567,0.61222502698923,-0.000939894330427962,-0.249460715716901,0.233182170957448
16,"2024-10-01","2024-10-01",1,0.0113644786832887,-0.408050779867383,0.536696251851124,-0.0024930871703728,-0.234166844046488,0.207650458932078
17,"2024-10-02","2024-10-02",1,0.00785572955956846,-0.471255625185444,0.639280403375546,-0.000353527194518025,-0.26573447459142,0.239256260251346
18,"2024-10-03","2024-10-03",1,0.0385969988580644,-0.302725444156735,0.624923776032726,-0.00371989707804598,-0.228041837491379,0.209033578721122
19,"2024-10-04","2024-10-04",1,-0.00369745572926836,-0.484003575260513,0.477104662463144,0.00843803288423525,-0.192739808121333,0.263881739676062
20,"2024-10-05","2024-10-05",1,0.0376268979331981,-0.280981512951632,0.661815009389902,0.00538388396406949,-0.185480707816046,0.237141171302654
21,"2024-10-06","2024-10-06",1,0.00717054182834284,-0.454474492444468,0.619919466841424,0.00703527892371209,-0.214957439008661,0.286729628852379
22,"2024-10-07","2024-10-07",1,0.00527673034117431,-0.517200124831885,0.59532580266826,0.00850152523586207,-0.202433153124846,0.302015316093506
23,"2024-10-08","2024-10-08",1,0.00562218691509927,-0.412183345830628,0.49472059092327,0.0364970530715425,-0.121655955842566,0.391069110119868
24,"2024-10-09","2024-10-09",1,0.000846679947323144,-0.437630517024456,0.44611280088032,0.0232468328515009,-0.136875645759675,0.347718023398725
25,"2024-10-10","2024-10-10",1,-0.000650870087963858,-0.578751852309601,0.484471075989048,0.00582137489822727,-0.197250665502541,0.294002136689491
26,"2024-10-11","2024-10-11",1,-0.0329359216820656,-0.731006804473599,0.31878253047946,0.00328731043638478,-0.214301786128272,0.255958977989465
27,"2024-10-12","2024-10-12",1,0.0190757573729257,-0.343081255908785,0.562529794730975,-0.000505116715726899,-0.220591752713397,0.22652049511557
28,"2024-10-13","2024-10-13",1,0.0246025132275734,-0.304635035358015,0.640557438947742,0.00929071395745378,-0.180282522119045,0.276892762419908
29,"2024-10-14","2024-10-14",1,0.00825284250484679,-0.462599026432376,0.609384192914877,0.0014722715528288,-0.227900253695345,0.252855374542995
30,"2024-10-15","2024-10-15",1,0.00745804773111368,-0.408208717206309,0.512927599941727,0.00125215223128884,-0.208394279500932,0.221548783985426
31,"2024-10-16","2024-10-16",1,0.021333088749741,-0.318618334268427,0.577258185032071,-0.00777447062598072,-0.247728472195704,0.183470064514575
32,"2024-10-17","2024-10-17",1,0.0358159423275811,-0.269609574917053,0.600779651072259,0.00651509155312927,-0.17567994562909,0.230521711017984
33,"2024-10-18","2024-10-18",1,0.0058723781599105,-0.399649264419521,0.509110745090456,-0.00916536819491869,-0.245464007698447,0.16536095669125
34,"2024-10-19","2024-10-19",1,0.032993812017454,-0.292361191692746,0.640157033257483,-0.053648013926369,-0.408863684931667,0.0873163358434372
35,"2024-10-20","2024-10-20",1,0.0119254823268404,-0.439548238773379,0.698835361044829,-0.013453854420051,-0.371887394892172,0.208578806342031
36,"2024-10-21","2024-10-21",1,0.0590592199367355,-0.260443437079095,0.690144917763154,-0.0539408966081038,-0.427728171165584,0.0905224818376364
37,"2024-10-22","2024-10-22",1,0.000930971238972933,-0.444717380844127,0.477582110103995,-0.0127628392832453,-0.319685531342684,0.175786430497691
38,"2024-10-23","2024-10-23",1,0.00686329163997943,-0.389453698039295,0.494414679139688,-0.00384513631931475,-0.251437979626401,0.221318565135763
39,"2024-10-24","2024-10-24",1,-0.0143294435602232,-0.568671312769745,0.388719595782174,0.0119170884787078,-0.180306586878586,0.284726381102328
40,"2024-10-25","2024-10-25",1,-0.0679792518543101,-0.921199494533088,0.249263979285705,0.0055452845216659,-0.204048274730239,0.283990216278397
41,"2024-10-26","2024-10-26",1,-0.0265981684813956,-0.656730280956897,0.349820254703712,8.68130895149978e-05,-0.215128720432843,0.226808427468773
42,"2024-10-27","2024-10-27",1,-0.0529792317596662,-0.807136462515421,0.283293538795214,0.00251722196988087,-0.227343123384049,0.249089246108823
43,"2024-10-28","2024-10-28",1,-0.0162507515364943,-0.740787554772417,0.452145810573908,0.00185721114842832,-0.234227965757981,0.244312532306509
44,"2024-10-29","2024-10-29",1,-0.0142612557531893,-0.718809949958469,0.433522902729439,0.00121564671436142,-0.249474955193123,0.266511489777011
45,"2024-10-30","2024-10-30",1,-0.0310851472220013,-0.713027448435026,0.311738150395953,0.00525575942982599,-0.211996416063777,0.256914684243789
46,"2024-10-31","2024-10-31",1,-0.0420151465118061,-0.753499436339561,0.305575444560653,0.00720571380234249,-0.195319907742205,0.282017510678485
47,"2024-11-01","2024-11-01",1,-0.0192882746145407,-0.531661530081652,0.379159937955446,0.0233627630248686,-0.145210143202668,0.297512541992196
48,"2024-11-02","2024-11-02",1,0.0265163790518327,-0.322751925533879,0.663630281355391,-0.0182513851992856,-0.268415292043994,0.147162111740707
49,"2024-11-03","2024-11-03",1,-0.00338325611475247,-0.551134340692497,0.546978062370979,0.000204135593334919,-0.254176958754701,0.226481743799125
50,"2024-11-04","2024-11-04",1,-0.00552216988466673,-0.648225143327139,0.471310185776536,-0.00206078576628355,-0.275496659246467,0.238685880162954
51,"2024-11-05","2024-11-05",1,-0.0543691581372383,-0.902705945732199,0.257385771270603,-0.00272518161805014,-0.277302957797765,0.216253907420411
52,"2024-11-06","2024-11-06",1,-0.029396989665646,-0.689488663814198,0.308903304780212,0.000999995344467962,-0.221077861601668,0.231071261589563
53,"2024-11-07","2024-11-07",1,-0.0101863196576879,-0.536009729348197,0.406371047951687,0.00320385879687147,-0.21340322388893,0.266566391005034
54,"2024-11-08","2024-11-08",1,-0.0096501543853313,-0.49355027875541,0.42035043673619,0.028407718136007,-0.12033530251833,0.322225387754526
55,"2024-11-09","2024-11-09",1,0.0185178574314855,-0.393583061545037,0.631089910011671,0.0259824155484143,-0.123165870576694,0.308171243289428
56,"2024-11-10","2024-11-10",1,0.00387381670988409,-0.543532612267997,0.602158626498986,0.00505387697848082,-0.219633299244038,0.28016750957056
57,"2024-11-11","2024-11-11",1,0.00200029355830136,-0.522232198579969,0.594484058840049,-3.52056076962115e-05,-0.259620498108861,0.239043568568994
58,"2024-11-12","2024-11-12",1,0.00287381966514832,-0.50541776878991,0.573017150913619,-0.00252758986741568,-0.275891817976925,0.239309943460931
59,"2024-11-13","2024-11-13",1,-0.000278838416478751,-0.450134931693292,0.472107392765097,-0.0158734790007809,-0.305392930568969,0.165959354816864
60,"2024-11-14","2024-11-14",1,0.0239751013530939,-0.322485869374134,0.60266466715828,-0.028469613523532,-0.340926465584006,0.134962461597977
61,"2024-11-15","2024-11-15",1,0.00468447453654274,-0.377746752418272,0.509764644553045,-0.0637111055928186,-0.390324091989454,0.0653250932928423
62,"2024-11-16","2024-11-16",1,0.012146688555125,-0.368696056361997,0.550632667628713,-0.0152919568566766,-0.266695383106806,0.145764400336984
63,"2024-11-17","2024-11-17",1,-0.00428777434057087,-0.598548948491721,0.498205140034365,-0.0105822513264083,-0.301136866569037,0.1918349289712
64,"2024-11-18","2024-11-18",1,-0.0144491586224896,-0.74335450463822,0.448635011223555,-0.00790358559340965,-0.328771527100148,0.205019849146274
65,"2024-11-19","2024-11-19",1,-0.0590432997510099,-0.956274877274044,0.271154627417471,-0.0401722126534634,-0.399144197239278,0.115458308390744
66,"2024-11-20","2024-11-20",1,-0.107457062814531,-1.37227216265107,0.197847463107656,-0.00475989431525006,-0.299047952353212,0.220169609560151
67,"2024-11-21","2024-11-21",1,-0.0670852697553796,-1.03681166104744,0.260801495479161,-0.000660107240553003,-0.235090834454266,0.230562471957878
68,"2024-11-22","2024-11-22",1,-0.102654273813814,-1.20740483443797,0.201936332530318,0.000445870310156895,-0.245078116107209,0.235402303877437
69,"2024-11-23","2024-11-23",1,-0.0505302923545349,-0.853129032808966,0.297573081178334,0.0143404546750178,-0.168887050553644,0.293907067026106
70,"2024-11-24","2024-11-24",1,-0.0188868322919331,-0.754212374454217,0.445951143206627,0.00869472340928979,-0.193616562207988,0.297514268060081
71,"2024-11-25","2024-11-25",1,-0.00793963081897124,-0.657598956642745,0.478929261813129,0.0115002759208062,-0.206449612398018,0.321002217997219
72,"2024-11-26","2024-11-26",1,-0.00232204633040395,-0.496829952973395,0.451272951620238,0.0457912966685066,-0.0893568137668331,0.396647874905996
73,"2024-11-27","2024-11-27",1,0.00964616309420929,-0.393878573519423,0.542047564164169,0.0238955809188125,-0.147475404067384,0.327572634609803
74,"2024-11-28","2024-11-28",1,0.0106403213461005,-0.441648268341064,0.665601026359505,0.0117691252505736,-0.196006172100304,0.305968875372611
75,"2024-11-29","2024-11-29",1,0.0176476701974432,-0.406399017271546,0.744687465367083,0.0131171551835649,-0.1498914108097,0.239280265185476
76,"2024-11-30","2024-11-30",1,0.125262760240667,-0.149351743223559,0.988483593131865,0.0365432176391554,-0.0879733552187981,0.27708739771964
