"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.6908,0.0848,0.017,-2.698
"catch",2,3,"2024-12-03",11,-3.2855,0.0976,-0.028,-3.295
"catch",3,3,"2024-12-03",18,-3.7153,0.0959,0.011,-3.7245
"catch",4,3,"2024-12-03",12,-3.3292,0.0928,0.014,-3.3379
"catch",5,3,"2024-12-03",30,-4.9852,0.3289,0.189,-5.094
"catch",6,4,"2024-12-04",18,-3.7153,0.0959,0.011,-3.7245
"catch",7,4,"2024-12-04",24,-3.9299,0.0887,-0.034,-3.9378
"catch",8,4,"2024-12-04",18,-3.7153,0.0959,0.011,-3.7245
"catch",9,4,"2024-12-04",12,-3.3292,0.0928,0.014,-3.3379
"catch",10,4,"2024-12-04",6,-2.6908,0.0848,0.017,-2.698
"catch",11,4,"2024-12-04",18,-3.6628,0.0879,-0.053,-3.6705
"catch",12,4,"2024-12-04",18,-3.6628,0.0879,-0.053,-3.6705
"catch",13,5,"2024-12-05",18,-3.7153,0.0959,0.011,-3.7245
"catch",14,5,"2024-12-05",12,-3.3292,0.0928,0.014,-3.3379
"catch",15,6,"2024-12-06",11,-3.2731,0.0938,-0.079,-3.282
"catch",16,6,"2024-12-06",18,-3.705,0.0929,-0.064,-3.7136
"catch",17,6,"2024-12-06",18,-4.2971,0.2603,0.003,-4.3651
"catch",18,6,"2024-12-06",24,-3.9619,0.1001,0.052,-3.9719
"catch",19,7,"2024-12-07",24,-4.0858,0.1373,-0.042,-4.1047
"catch",20,10,"2024-12-10",1,-2.6288,0.2255,-0.01,-2.6796
"catch",21,11,"2024-12-11",12,-3.3952,0.1234,0.125,-3.4104
"catch",22,12,"2024-12-12",24,-3.9299,0.0887,-0.034,-3.9378
"catch",23,12,"2024-12-12",18,-4.2548,0.2562,0.108,-4.3207
"catch",24,13,"2024-12-13",9,-3.014,0.0855,0.056,-3.0213
"catch",25,18,"2024-12-18",0,-3.9112,0.4781,0.064,-4.1402
"catch",26,18,"2024-12-18",18,-3.7153,0.0959,0.011,-3.7245
"catch",27,18,"2024-12-18",12,-3.3292,0.0928,0.014,-3.3379
"catch",28,20,"2024-12-20",24,-4.0858,0.1373,-0.042,-4.1047
"catch",29,21,"2024-12-21",24,-4.0858,0.1373,-0.042,-4.1047
"catch",30,22,"2024-12-22",5,-2.5959,0.0904,-0.142,-2.6041
"catch",31,27,"2024-12-27",12,-3.3192,0.0898,-0.063,-3.3273
"catch",32,28,"2024-12-28",18,-3.6583,0.0868,-0.043,-3.6658
"catch",33,28,"2024-12-28",24,-5.2322,0.4228,0.13,-5.4118
"catch",34,28,"2024-12-28",12,-3.5549,0.118,-0.098,-3.5688
"catch",35,28,"2024-12-28",40,-5.342,0.346,0.081,-5.4623
"catch",36,28,"2024-12-28",20,-3.8007,0.1035,0.04,-3.8115
