"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,20,0.971521098928887,8.986,9,509.1988,0.0102608365907086,0.962153117754604,FALSE
2,2500,18,0.975414683746043,8.9884,9,509.4132,0.0102015334120205,0.985551816948287,FALSE
3,2500,22,0.986569232579117,8.9892,9,509.4288,0.00758991048357329,0.98448318867491,FALSE
4,2500,3,0.99847178378361,10.9988,11,2046.4172,0.00209330994229261,0.967047528028674,FALSE
