"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.210933832596,23.8770970127055,12.4571581317359,0,-548.75
"catch",131,-451.714830161945,9.69689179827978,10.4325513491283,0,-441.28
