"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.721996837240113,0.819978637257974,1.3205584135489,0.0154019049921606,0.009508547702134
"sigma_IE",0.136138415885327,0.221215963738993,0.512550091093556,0.0154019049921606,0.009508547702134
"phi_E",0.708589955056204,0.77649276590043,0.356086037641767,0.0154019049921606,0.009508547702134
"sigma_mu_C",0.789540892797147,0.454061263267326,0.350896394312428,0.0154019049921606,0.009508547702134
"sigma_eps_C",0.408311980341978,0.476609890912788,0.20753890193421,0.0154019049921606,0.009508547702134
"R_G",1.00116081950386,0.915397800625812,-0.2022601566308,0.0154019049921606,0.009508547702134
"r_E",1.16596168272137,1.22095235403046,0.19096798990845,0.0154019049921606,0.009508547702134
"R_G_boat",3.55148079770591,3.56566264672367,0.186863301612445,0.0154019049921606,0.009508547702134
"sigma_r_E",0.926099950303724,0.905004522168263,-0.18485741727452,0.0154019049921606,0.009508547702134
"r_C",1.69270882041364,1.64112641964706,-0.145859937498141,0.0154019049921606,0.009508547702134
"sigma_r_C",0.768615027693865,0.780600783015702,0.136444244867377,0.0154019049921606,0.009508547702134
"phi_C",-0.158361613510032,-0.103356573675662,0.109003332043095,0.0154019049921606,0.009508547702134
"sigma_eps_E",0.979424330625725,0.933633457345233,0.0794754570556209,0.0154019049921606,0.009508547702134
