"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-226.446092944467,6.06710939224668,16.6473704678031,16,-209.8
"catch",627,-1451.22151480527,21.6177418188372,9.75792188425513,0,-1441.46
