"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.000), 0.300)",1.04602785990872,0.321003238950326,1.27798052403532,0.0181564851664281,1.27808746276041,1.243072214941,1.31369131782607,0.943,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.482133410066586,0.100391503484481,0.487860278375134,0.264609089191793,0.650336741593107,0.776,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.810116969062197,0.0914950970711794,0.826547904040504,0.60828546273536,0.938481232715815,0.795,FALSE
"B1","normal(0, 1.0)",0,1,0.508555150974732,0.114056465385143,0.50517198434664,0.283443687824793,0.732771012627706,0.886,FALSE
"B2","normal(0, 1.0)",0,1,0.533041241998395,0.298564757118986,0.536217628373863,-0.0574780450666966,1.1068611073652,0.701,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.17716187924702,0.868253153414225,3.11994168149259,1.37593270555605,5.16416269714653,0.566,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.196144978538899,0.980252141917416,-0.121034435999756,-2.5756547804243,1.76144052026095,0.51,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.586758097145745,0.0449204507347987,0.587136113032996,0.502109436008128,0.679819255012297,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.247599100040942,0.0586853492009554,0.243200859111553,0.144802761463929,0.367539633107487,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.235420821493327,0.0207925466799,0.235052077579137,0.196622019191207,0.278651845582412,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.03031137402553,0.0336213691519646,1.03026411235492,0.964236149802296,1.0977843179958,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.29382317395966,1.73845843790176,0.716791005493245,0.0311542414067435,8.10589529698802,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.19448429729055,1.4323537354675,0.739291475741964,0.0303601480252218,5.20504288374214,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.324378804233124,0.0902336121217777,-0.32427224103236,-0.500774136280118,-0.145196976591667,0.91,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.51342595714892,2.41067604329773,3.9220057323534,1.53408921283635,10.6403499056591,0.002,TRUE
