"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,50,0.913492042090575,7.93666666666667,8,250.785333333333,0.014216647446827,0.4066909222364,FALSE
2,1500,37,0.935738635543782,8.93333333333333,9,502.831333333333,0.0109002694421238,0.637392139173376,FALSE
3,1500,4,0.986208537454156,9.93066666666667,10,1003.236,0.00564183473151079,0.689744715288706,FALSE
4,1500,31,0.949189875070537,8.95933333333333,9,505.654666666667,0.010268825697383,0.606681081017037,FALSE
